SYMBOL_UPPER	SYMBOL	ENTREZID	ARRAY_ID	ID_REF	median_expression
U2SURP	U2SURP	23350	6480577	ILMN_2286334	226.0175
UACA	UACA	55075	4050670	ILMN_1758209	6.572236
UAP1	UAP1	6675	3460187	ILMN_1742461	91.29758
UAP1L1	UAP1L1	91373	6100609	ILMN_1653712	74.09865
UBA1	UBA1	7317	6860500	ILMN_3297945	1761.771
UBA2	UBA2	10054	4290632	ILMN_1742872	39.47461
UBA3	UBA3	9039	1510327	ILMN_2324157	177.6188
UBA5	UBA5	79876	110059	ILMN_2408450	97.95219
UBA52	UBA52	7311	4220519	ILMN_1782977	33901.89
UBA6	UBA6	55236	2070019	ILMN_1675085	260.5654
UBA6-DT	UBA6-DT	550112	830592	ILMN_1798472	9.906715
UBA7	UBA7	7318	2850202	ILMN_1794612	945.8523
UBAC1	UBAC1	10422	2850112	ILMN_1807044	1004.47
UBAC2	UBAC2	337867	6580521	ILMN_1713993	730.6157
UBALD1	UBALD1	124402	1660086	ILMN_1733863	146.0743
UBALD2	UBALD2	283991	520278	ILMN_1775498	468.4884
UBAP1	UBAP1	51271	6760543	ILMN_1807596	951.1926
UBAP1L	UBAP1L	390595	3990400	ILMN_1667507	3.595848
UBAP2	UBAP2	55833	5490097	ILMN_1716157	62.01875
UBAP2L	UBAP2L	9898	7610152	ILMN_1814789	592.5654
UBASH3A	UBASH3A	53347	3830220	ILMN_2338348	272.5174
UBASH3B	UBASH3B	84959	1940524	ILMN_1653856	447.296
UBB	UBB	7314	4860286	ILMN_2191428	22512.78
UBC	UBC	7316	3060300	ILMN_2331501	35847.17
UBD	UBD	10537	6420605	ILMN_1678841	2.022152
UBE2A	UBE2A	7319	6960440	ILMN_2307455	531.6415
UBE2B	UBE2B	7320	6960619	ILMN_1663099	85.3465
UBE2C	UBE2C	11065	4260368	ILMN_2301083	147.8888
UBE2D1	UBE2D1	7321	2680373	ILMN_1787988	2.839473
UBE2D2	UBE2D2	7322	4760047	ILMN_1699503	210.912
UBE2D3	UBE2D3	7323	1570458	ILMN_2320853	4805.883
UBE2D4	UBE2D4	51619	5260632	ILMN_1707084	146.3847
UBE2DNL	UBE2DNL	100131816	1470703	ILMN_3239223	3.981411
UBE2E1	UBE2E1	7324	2060465	ILMN_1806778	1690.344
UBE2E2	UBE2E2	7325	5270021	ILMN_1707475	328.0637
UBE2E3	UBE2E3	10477	5340048	ILMN_2390338	587.0114
UBE2F	UBE2F	140739	20491	ILMN_2164242	1113.707
UBE2F-SCLY	UBE2F-SCLY	100533179	1580519	ILMN_1722742	43.03804
UBE2G1	UBE2G1	7326	3180181	ILMN_1814465	292.6915
UBE2G2	UBE2G2	7327	4890703	ILMN_2101651	492.0955
UBE2H	UBE2H	7328	6020736	ILMN_1757644	775.7223
UBE2I	UBE2I	7329	2030730	ILMN_1810474	1926.257
UBE2J1	UBE2J1	51465	5080020	ILMN_1713759	1138.599
UBE2J2	UBE2J2	118424	2480114	ILMN_2387990	95.22034
UBE2K	UBE2K	3093	1300482	ILMN_1782954	250.0953
UBE2L3	UBE2L3	7332	1230242	ILMN_1677877	455.3189
UBE2L6	UBE2L6	9246	2070170	ILMN_1769520	5734.458
UBE2M	UBE2M	9040	6180619	ILMN_1701331	1753.75
UBE2MP1	UBE2MP1	606551	2850424	ILMN_3237534	37.90571
UBE2N	UBE2N	7334	270156	ILMN_1793651	680.1517
UBE2NL	UBE2NL	389898	2030195	ILMN_1772925	8.332101
UBE2O	UBE2O	63893	4880376	ILMN_1746579	261.2119
UBE2Q1	UBE2Q1	55585	6330754	ILMN_1776325	119.7859
UBE2Q2	UBE2Q2	92912	830369	ILMN_1683817	426.0356
UBE2Q2P1	UBE2Q2P1	388165	3290121	ILMN_1696554	-2.113163
UBE2Q2P16	UBE2Q2P16	100505679	5570192	ILMN_1656981	22.97598
UBE2Q2P2	UBE2Q2P2	100134869	10110	ILMN_1674316	23.67219
UBE2QL1	UBE2QL1	134111	2970138	ILMN_1791658	-0.1658616
UBE2R2	UBE2R2	54926	5270291	ILMN_1675721	43.91949
UBE2S	UBE2S	27338	4610608	ILMN_1808591	894.5247
UBE2T	UBE2T	29089	2480722	ILMN_1711470	68.57565
UBE2U	UBE2U	148581	2690537	ILMN_1725870	-7.080816
UBE2V1	UBE2V1	7335	4390220	ILMN_2368713	378.1239
UBE2V2	UBE2V2	7336	5340050	ILMN_1770515	272.0408
UBE2W	UBE2W	55284	3360546	ILMN_1717420	137.2925
UBE2Z	UBE2Z	65264	4860458	ILMN_1692168	488.3639
UBE3A	UBE3A	7337	1990307	ILMN_1764549	385.5533
UBE3B	UBE3B	89910	5420025	ILMN_1752027	125.3611
UBE3C	UBE3C	9690	1690709	ILMN_2181363	785.9573
UBE3D	UBE3D	90025	4570372	ILMN_1719103	15.73436
UBE4A	UBE4A	9354	520706	ILMN_1739259	281.3798
UBE4B	UBE4B	10277	2140563	ILMN_1675674	298.4791
UBFD1	UBFD1	56061	1090347	ILMN_1700811	83.24568
UBIAD1	UBIAD1	29914	110121	ILMN_1651872	355.639
UBL3	UBL3	5412	6620538	ILMN_1810729	579.735
UBL4A	UBL4A	8266	5700324	ILMN_1742147	331.4951
UBL4B	UBL4B	164153	4200091	ILMN_1806394	1.781383
UBL5	UBL5	59286	6420541	ILMN_2340065	1704.623
UBL7	UBL7	84993	7560093	ILMN_1733991	306.2766
UBLCP1	UBLCP1	134510	10278	ILMN_2202481	465.8283
UBN1	UBN1	29855	7160433	ILMN_2399503	1924.686
UBN2	UBN2	254048	4010494	ILMN_1685855	158.2791
UBOX5	UBOX5	22888	7400086	ILMN_1774784	26.46191
UBP1	UBP1	7342	5870600	ILMN_1784410	596.3536
UBQLN1	UBQLN1	29979	7160674	ILMN_1688622	1010.956
UBQLN2	UBQLN2	29978	5560482	ILMN_1680770	844.3214
UBQLN3	UBQLN3	50613	6840079	ILMN_1796639	7.814599
UBQLN4	UBQLN4	56893	3610487	ILMN_1789349	445.1701
UBQLNL	UBQLNL	143630	840360	ILMN_1748907	52.67772
UBR1	UBR1	197131	4810370	ILMN_1795964	7.222932
UBR2	UBR2	23304	1990725	ILMN_1663489	579.5728
UBR3	UBR3	130507	940445	ILMN_3242176	129.0824
UBR4	UBR4	23352	5860037	ILMN_1699226	456.215
UBR5	UBR5	51366	1850437	ILMN_1741253	148.1451
UBR7	UBR7	55148	6100576	ILMN_1667839	334.3093
UBTD1	UBTD1	80019	6770097	ILMN_1794914	151.6572
UBTD2	UBTD2	92181	4760458	ILMN_1731412	60.28771
UBTF	UBTF	7343	5670296	ILMN_1806946	119.5927
UBTFL1	UBTFL1	642623	6980672	ILMN_3248990	14.97517
UBXN1	UBXN1	51035	6290068	ILMN_1812769	1891.009
UBXN10	UBXN10	127733	5960228	ILMN_1726798	0.09831616
UBXN11	UBXN11	91544	6020246	ILMN_2376416	195.5818
UBXN2A	UBXN2A	165324	7160382	ILMN_1776038	448.5832
UBXN2B	UBXN2B	137886	4780731	ILMN_3236556	336.0028
UBXN4	UBXN4	23190	1450537	ILMN_1781097	1014.439
UBXN6	UBXN6	80700	2120689	ILMN_1658624	1562.967
UBXN7	UBXN7	26043	5560088	ILMN_1743594	25.48674
UBXN8	UBXN8	7993	3390521	ILMN_3248521	0.8363724
UCA1	UCA1	652995	4250367	ILMN_3239254	23.60496
UCHL1	UCHL1	7345	4640500	ILMN_1757387	22.3119
UCHL3	UCHL3	7347	7160180	ILMN_1660111	188.8431
UCHL5	UCHL5	51377	2750746	ILMN_1731612	140.3759
UCK1	UCK1	83549	2510070	ILMN_1719785	47.79285
UCK2	UCK2	7371	620725	ILMN_1768662	51.21417
UCKL1	UCKL1	54963	3930086	ILMN_2050255	612.5807
UCKL1-AS1	UCKL1-AS1	100113386	3930670	ILMN_3245194	247.816
UCMA	UCMA	221044	6450072	ILMN_1773497	-6.406837
UCN	UCN	7349	6590025	ILMN_2084073	42.69346
UCN2	UCN2	90226	4220437	ILMN_1652413	-15.85145
UCN3	UCN3	114131	3180414	ILMN_1750469	10.57272
UCP1	UCP1	7350	4390348	ILMN_1677617	4.103076
UCP2	UCP2	7351	6580059	ILMN_1685625	2077.875
UCP3	UCP3	7352	5910239	ILMN_1755992	47.72109
UEVLD	UEVLD	55293	2070332	ILMN_1711452	35.98161
UFC1	UFC1	51506	4780136	ILMN_2110281	1040.821
UFD1	UFD1	7353	730100	ILMN_1665737	22.11627
UFL1	UFL1	23376	4150564	ILMN_2058975	58.04099
UFM1	UFM1	51569	4280133	ILMN_1757646	189.5997
UFSP1	UFSP1	402682	4850487	ILMN_1771601	31.53266
UFSP2	UFSP2	55325	4250288	ILMN_1756311	169.1469
UGCG	UGCG	7357	3800647	ILMN_1736939	833.4712
UGDH	UGDH	7358	4780050	ILMN_1729563	142.003
UGGT1	UGGT1	56886	7650725	ILMN_2360291	270.4899
UGGT2	UGGT2	55757	4010187	ILMN_1788387	29.82756
UGP2	UGP2	7360	3930035	ILMN_2389151	1012.265
UGT1A1	UGT1A1	54658	2630332	ILMN_1744817	-5.860302
UGT1A10	UGT1A10	54575	1070088	ILMN_1740233	-3.966326
UGT1A3	UGT1A3	54659	2940082	ILMN_2206420	51.80929
UGT1A4	UGT1A4	54657	4040674	ILMN_1697967	-0.9742292
UGT1A5	UGT1A5	54579	4490240	ILMN_1707828	-7.801103
UGT1A6	UGT1A6	54578	5670328	ILMN_1758907	18.14984
UGT1A7	UGT1A7	54577	1340408	ILMN_1764607	6.985978
UGT1A8	UGT1A8	54576	2070092	ILMN_2061537	-12.20205
UGT1A9	UGT1A9	54600	1410465	ILMN_1795872	7.801159
UGT2A1	UGT2A1	10941	1070452	ILMN_1721926	-7.927748
UGT2A2	UGT2A2	574537	1070452	ILMN_1721926	-7.927748
UGT2A3	UGT2A3	79799	1050392	ILMN_2121979	10.93295
UGT2B10	UGT2B10	7365	3890154	ILMN_1742444	-13.29918
UGT2B11	UGT2B11	10720	5560170	ILMN_1810233	19.12257
UGT2B15	UGT2B15	7366	4220176	ILMN_3281387	12.45978
UGT2B17	UGT2B17	7367	6860392	ILMN_1808677	9.121455
UGT2B28	UGT2B28	54490	5870372	ILMN_1781859	-13.52405
UGT2B4	UGT2B4	7363	2570722	ILMN_2206500	9.103517
UGT2B7	UGT2B7	7364	1190064	ILMN_1679194	4.564641
UGT3A1	UGT3A1	133688	4640424	ILMN_1671586	1.62663
UGT3A2	UGT3A2	167127	1190139	ILMN_1655565	-3.227517
UGT8	UGT8	7368	1580196	ILMN_1758816	17.00532
UHMK1	UHMK1	127933	4180612	ILMN_1859946	1166.413
UHRF1	UHRF1	29128	2940110	ILMN_1786065	128.3871
UHRF2	UHRF2	115426	2970612	ILMN_1691444	46.83686
UIMC1	UIMC1	51720	4900079	ILMN_1691188	460.8086
ULBP1	ULBP1	80329	2970128	ILMN_1738407	-1.118116
ULBP2	ULBP2	80328	5570020	ILMN_1798303	0.9500098
ULBP3	ULBP3	79465	1770612	ILMN_1769910	-3.80387
ULK1	ULK1	8408	770440	ILMN_1705144	1461.639
ULK2	ULK2	9706	1030327	ILMN_1715482	40.71974
ULK3	ULK3	25989	4480132	ILMN_1679495	53.16827
ULK4	ULK4	54986	4610703	ILMN_3236866	7.329831
ULK4P1	ULK4P1	89838	6060192	ILMN_1691616	48.82794
ULK4P2	ULK4P2	100288380	6060192	ILMN_1691616	48.82794
ULK4P3	ULK4P3	89837	6060192	ILMN_1691616	48.82794
UMOD	UMOD	7369	6770369	ILMN_1740585	9.352018
UMODL1	UMODL1	89766	7650064	ILMN_1769316	-1.662758
UMODL1-AS1	UMODL1-AS1	150147	4900040	ILMN_1663893	60.33582
UMPS	UMPS	7372	4180465	ILMN_1757437	25.50999
UNC119	UNC119	9094	2940681	ILMN_1664698	526.946
UNC119B	UNC119B	84747	1500576	ILMN_3245351	49.48215
UNC13A	UNC13A	23025	7330408	ILMN_1780496	303.4571
UNC13B	UNC13B	10497	5820121	ILMN_1669747	7.358365
UNC13C	UNC13C	440279	1660152	ILMN_2306661	-1.893191
UNC13D	UNC13D	201294	6250767	ILMN_1773380	226.0582
UNC45A	UNC45A	55898	3290431	ILMN_2395932	642.0502
UNC45B	UNC45B	146862	130538	ILMN_1698739	7.475951
UNC50	UNC50	25972	5390561	ILMN_1766981	1070.436
UNC5A	UNC5A	90249	1980634	ILMN_1712913	-11.5482
UNC5B	UNC5B	219699	130576	ILMN_1692665	10.05253
UNC5C	UNC5C	8633	520632	ILMN_1687875	31.48674
UNC5CL	UNC5CL	222643	3940068	ILMN_1745491	8.47949
UNC5D	UNC5D	137970	7320603	ILMN_1703826	-10.75232
UNC79	UNC79	57578	5700703	ILMN_1695061	-3.267038
UNC93A	UNC93A	54346	1260746	ILMN_1746652	-6.423765
UNC93B1	UNC93B1	81622	4850494	ILMN_3219806	2543.097
UNCX	UNCX	340260	6960097	ILMN_1800795	40.43244
UNG	UNG	7374	3610750	ILMN_1683120	282.5772
UNK	UNK	85451	7400669	ILMN_1689119	431.6896
UNKL	UNKL	64718	7570671	ILMN_1692826	195.3161
UOX	UOX	391051	5490010	ILMN_3249654	-6.089352
UPB1	UPB1	51733	3830735	ILMN_1678690	32.71294
UPF1	UPF1	5976	1450168	ILMN_1688011	204.5672
UPF2	UPF2	26019	2750189	ILMN_2383693	923.3434
UPF3A	UPF3A	65110	70041	ILMN_1671742	278.4475
UPF3B	UPF3B	65109	4640239	ILMN_1798163	125.5566
UPK1A	UPK1A	11045	2190408	ILMN_1655637	2.608698
UPK1B	UPK1B	7348	4490068	ILMN_1812679	5.130518
UPK2	UPK2	7379	2190154	ILMN_1685934	-10.72565
UPK3A	UPK3A	7380	1990541	ILMN_1718477	11.63652
UPP1	UPP1	7378	7570673	ILMN_1798256	2006.627
UPP2	UPP2	151531	2360743	ILMN_1652037	1.681141
UPRT	UPRT	139596	6100414	ILMN_2154101	72.25674
UQCC1	UQCC1	55245	7040307	ILMN_1745152	287.7386
UQCC2	UQCC2	84300	6520692	ILMN_1790461	310.7463
UQCC3	UQCC3	790955	460397	ILMN_3240370	62.5127
UQCC4	UQCC4	283951	4890056	ILMN_1759325	160.0382
UQCC5	UQCC5	440957	540240	ILMN_3245869	125.1784
UQCC6	UQCC6	728568	6480138	ILMN_3241041	16.13812
UQCR10	UQCR10	29796	7550768	ILMN_2366710	477.4038
UQCR11	UQCR11	10975	4040747	ILMN_1745049	148.8966
UQCRB	UQCRB	7381	3830746	ILMN_1759453	44.81813
UQCRBP1	UQCRBP1	442454	5890176	ILMN_1711729	224.184
UQCRC1	UQCRC1	7384	1170600	ILMN_1671191	1048.937
UQCRC2	UQCRC2	7385	5220195	ILMN_1718853	297.1002
UQCRFS1	UQCRFS1	7386	7510014	ILMN_1701749	3417.98
UQCRH	UQCRH	7388	2710240	ILMN_2232936	1649.166
UQCRHL	UQCRHL	440567	1070731	ILMN_1718136	1763.689
UQCRQ	UQCRQ	27089	4210041	ILMN_1666471	1899.447
URAD	URAD	646625	1010274	ILMN_3248347	-8.965805
URAHP	URAHP	100130015	70626	ILMN_3258730	-2.933684
URB1	URB1	9875	5570458	ILMN_3245151	52.53011
URB1-AS1	URB1-AS1	84996	3440132	ILMN_1728403	17.93175
URB2	URB2	9816	1580433	ILMN_3249406	70.2429
URGCP	URGCP	55665	10201	ILMN_1777811	153.853
URGCP-MRPS24	URGCP-MRPS24	100534592	2680767	ILMN_1802553	1207.148
URI1	URI1	8725	4220364	ILMN_1798728	889.812
URM1	URM1	81605	60390	ILMN_1774196	1014.942
UROC1	UROC1	131669	4060328	ILMN_1668533	21.61525
UROD	UROD	7389	4760020	ILMN_1740742	1078.764
UROS	UROS	7390	1470632	ILMN_1797384	518.2085
USB1	USB1	79650	2750360	ILMN_1765880	752.036
USE1	USE1	55850	4570296	ILMN_1664243	124.3052
USF1	USF1	7391	6280333	ILMN_1777982	930.2693
USF2	USF2	7392	6330088	ILMN_2324672	631.6858
USF3	USF3	205717	6480161	ILMN_1675445	16.23729
USH1C	USH1C	10083	5900730	ILMN_1668946	-7.665469
USH1G	USH1G	124590	1990132	ILMN_1717852	83.4308
USH2A	USH2A	7399	6020204	ILMN_1731101	13.69062
USHBP1	USHBP1	83878	2690382	ILMN_1693274	-1.493809
USO1	USO1	8615	110669	ILMN_1692121	545.9175
USP1	USP1	7398	1170689	ILMN_1696975	191.8082
USP10	USP10	9100	1740139	ILMN_1721116	1227.048
USP11	USP11	8237	1440040	ILMN_1664537	114.1083
USP12	USP12	219333	2360521	ILMN_1687284	12.90067
USP13	USP13	8975	7160037	ILMN_1708059	65.77879
USP14	USP14	9097	2490382	ILMN_1806804	134.8217
USP15	USP15	9958	520484	ILMN_1665557	339.3192
USP16	USP16	10600	6330092	ILMN_2397231	292.5267
USP17L2	USP17L2	377630	630739	ILMN_1726758	5.65915
USP17L24	USP17L24	728369	2370709	ILMN_3237186	14.72249
USP17L25	USP17L25	728373	2370709	ILMN_3237186	14.72249
USP17L26	USP17L26	728379	2370709	ILMN_3237186	14.72249
USP17L27	USP17L27	728393	2370709	ILMN_3237186	14.72249
USP17L28	USP17L28	728400	2370709	ILMN_3237186	14.72249
USP17L29	USP17L29	728405	2370709	ILMN_3237186	14.72249
USP17L5	USP17L5	728386	2370709	ILMN_3237186	14.72249
USP17L6P	USP17L6P	391622	2370709	ILMN_3237186	14.72249
USP17L9P	USP17L9P	391627	2370709	ILMN_3237186	14.72249
USP18	USP18	11274	6860180	ILMN_1740200	46.30444
USP19	USP19	10869	4070187	ILMN_1718679	19.11565
USP2	USP2	9099	5080497	ILMN_1755502	19.96697
USP20	USP20	10868	1710592	ILMN_1771642	4.614581
USP21	USP21	27005	6380376	ILMN_1780887	126.043
USP22	USP22	23326	2680086	ILMN_1666609	63.69815
USP24	USP24	23358	830634	ILMN_1684594	645.1947
USP25	USP25	29761	610554	ILMN_1670764	21.81178
USP26	USP26	83844	1850022	ILMN_1744794	4.930482
USP27X	USP27X	389856	3710082	ILMN_1704377	20.06709
USP27X-DT	USP27X-DT	158572	1580082	ILMN_1762545	31.06209
USP28	USP28	57646	1690243	ILMN_1794306	11.93155
USP29	USP29	57663	4830519	ILMN_1682795	-15.22724
USP3	USP3	9960	6220477	ILMN_1725862	1255.404
USP3-AS1	USP3-AS1	100130855	430612	ILMN_3190707	-4.245083
USP30	USP30	84749	4830010	ILMN_1741455	5.485415
USP30-AS1	USP30-AS1	100131733	5340239	ILMN_3214579	37.07073
USP31	USP31	57478	3870376	ILMN_1661156	-2.010259
USP32	USP32	84669	5290369	ILMN_1804743	226.3999
USP32P1	USP32P1	162632	2120026	ILMN_3247006	47.19619
USP32P2	USP32P2	220594	2120026	ILMN_3247006	47.19619
USP33	USP33	23032	650672	ILMN_1723536	279.8937
USP34	USP34	9736	3780138	ILMN_1739454	189.8322
USP35	USP35	57558	6510468	ILMN_1739384	28.30162
USP37	USP37	57695	4150711	ILMN_1686319	84.41486
USP38	USP38	84640	7000379	ILMN_1704876	473.0578
USP39	USP39	10713	6020487	ILMN_1659523	386.2297
USP4	USP4	7375	6290435	ILMN_1798712	401.7038
USP40	USP40	55230	1770379	ILMN_1757536	11.21393
USP42	USP42	84132	7400465	ILMN_2115696	378.3776
USP43	USP43	124739	1820241	ILMN_2093188	14.49411
USP44	USP44	84101	7380328	ILMN_2364819	8.623687
USP45	USP45	85015	60274	ILMN_2380453	1.362149
USP46	USP46	64854	4230215	ILMN_1724410	19.08863
USP47	USP47	55031	7650343	ILMN_1722953	46.85884
USP48	USP48	84196	4570484	ILMN_2285141	157.6563
USP49	USP49	25862	5550603	ILMN_1680279	2624.877
USP5	USP5	8078	6560747	ILMN_1671494	427.8491
USP50	USP50	373509	4480326	ILMN_1660536	-15.23022
USP51	USP51	158880	4590379	ILMN_1882248	15.76262
USP53	USP53	54532	6520619	ILMN_1795275	7.601896
USP54	USP54	159195	2680184	ILMN_1738971	6.189739
USP6	USP6	9098	70670	ILMN_1791525	12.00637
USP6NL	USP6NL	9712	2470053	ILMN_2311826	62.83317
USP7	USP7	7874	4640670	ILMN_1729319	191.2675
USP8	USP8	9101	5360528	ILMN_1715188	189.4016
USP9X	USP9X	8239	4570411	ILMN_1656165	334.3398
USP9Y	USP9Y	8287	5860465	ILMN_2056795	2.023635
USPL1	USPL1	10208	1580601	ILMN_1662686	205.6308
UST	UST	10090	7380338	ILMN_1700024	12.63234
UTF1	UTF1	8433	3180341	ILMN_1768793	-11.51085
UTP11	UTP11	51118	6280152	ILMN_2130838	257.7852
UTP14A	UTP14A	10813	1400008	ILMN_2095820	258.2567
UTP14C	UTP14C	9724	7560674	ILMN_1686645	155.835
UTP15	UTP15	84135	1770195	ILMN_1735908	33.16299
UTP18	UTP18	51096	4860142	ILMN_1779584	101.5364
UTP20	UTP20	27340	5960593	ILMN_3237414	13.61648
UTP23	UTP23	84294	4850673	ILMN_1774860	170.8372
UTP25	UTP25	27042	1300092	ILMN_2089656	65.96941
UTP3	UTP3	57050	5490102	ILMN_1745423	191.6501
UTP4	UTP4	84916	4200162	ILMN_1796235	323.8479
UTP6	UTP6	55813	2710196	ILMN_1778238	711.1984
UTRN	UTRN	7402	840240	ILMN_1655296	83.15284
UTS2	UTS2	10911	6290228	ILMN_1671818	30.64832
UTS2B	UTS2B	257313	2810110	ILMN_2180232	1.622973
UTS2R	UTS2R	2837	2060022	ILMN_1747962	8.103588
UTY	UTY	7404	3840561	ILMN_1739587	34.64397
UVRAG	UVRAG	7405	1570220	ILMN_1761069	211.8269
UVSSA	UVSSA	57654	5910026	ILMN_1810225	225.1057
UXS1	UXS1	80146	2760397	ILMN_1776334	44.5881
UXT	UXT	8409	150131	ILMN_1671314	3453.588
UXT-AS1	UXT-AS1	100133957	3460746	ILMN_3238828	-5.507553
VAC14	VAC14	55697	4920382	ILMN_1799024	137.8277
VAC14-AS1	VAC14-AS1	100130894	3840615	ILMN_3272838	0.5333039
VAMP1	VAMP1	6843	6650639	ILMN_1737611	375.1526
VAMP2	VAMP2	6844	4200575	ILMN_1713491	971.1629
VAMP3	VAMP3	9341	4640066	ILMN_1714527	970.7028
VAMP4	VAMP4	8674	7100253	ILMN_1664175	127.4842
VAMP5	VAMP5	10791	2630195	ILMN_1809467	1264.12
VAMP7	VAMP7	6845	6520066	ILMN_1690524	448.1213
VAMP8	VAMP8	8673	5910128	ILMN_2190084	2096.85
VANGL1	VANGL1	81839	7570044	ILMN_1685929	-11.44631
VANGL2	VANGL2	57216	4070626	ILMN_1715647	11.31289
VAPA	VAPA	9218	1940300	ILMN_1779410	91.50933
VAPB	VAPB	9217	990202	ILMN_1678459	29.78982
VARS1	VARS1	7407	6980100	ILMN_1696601	370.9164
VARS2	VARS2	57176	1500753	ILMN_1737585	246.3205
VASH1	VASH1	22846	580465	ILMN_1796216	40.3502
VASH2	VASH2	79805	3830129	ILMN_1692698	2.381817
VASN	VASN	114990	2900274	ILMN_1667295	-0.7275571
VASP	VASP	7408	2320356	ILMN_1743646	710.0067
VAT1	VAT1	10493	2600746	ILMN_1700690	380.4046
VAT1L	VAT1L	57687	3460392	ILMN_1749466	17.86421
VAV1	VAV1	7409	7000619	ILMN_1717334	334.7228
VAV2	VAV2	7410	2640368	ILMN_1794781	54.66597
VAV3	VAV3	10451	6560279	ILMN_2399463	237.7115
VAX1	VAX1	11023	650593	ILMN_1771058	-2.319009
VAX2	VAX2	25806	2510685	ILMN_1760047	14.11993
VBP1	VBP1	7411	4860358	ILMN_2223010	564.0151
VCAM1	VCAM1	7412	4290390	ILMN_1766955	5.909372
VCAN	VCAN	1462	5910113	ILMN_1687301	2274.982
VCF1	VCF1	84923	830309	ILMN_1807201	1423.882
VCF2	VCF2	90736	6380148	ILMN_1705848	108.6751
VCL	VCL	7414	70592	ILMN_1795429	2240.489
VCP	VCP	7415	2450093	ILMN_1777220	456.1661
VCPIP1	VCPIP1	80124	4040450	ILMN_1682180	306.6125
VCPKMT	VCPKMT	79609	6860743	ILMN_2394193	234.0704
VCX	VCX	26609	1990736	ILMN_1706028	14.77956
VCX2	VCX2	51480	1990736	ILMN_1706028	14.77956
VCX3A	VCX3A	51481	5360601	ILMN_2366642	15.94641
VCX3B	VCX3B	425054	1990736	ILMN_1706028	14.77956
VCY	VCY	9084	3930630	ILMN_2170157	-7.384376
VCY1B	VCY1B	353513	7610524	ILMN_1683872	-8.507889
VDAC1	VDAC1	7416	4590372	ILMN_2175601	938.1807
VDAC2	VDAC2	7417	990097	ILMN_1699253	638.5734
VDAC3	VDAC3	7419	730228	ILMN_1729816	1871.281
VDR	VDR	7421	5960440	ILMN_2319952	36.7752
VEGFA	VEGFA	7422	2640224	ILMN_2375879	35.68464
VEGFB	VEGFB	7423	4060333	ILMN_1726981	2016.645
VEGFC	VEGFC	7424	7320039	ILMN_1701204	2.394254
VEGFD	VEGFD	2277	4640672	ILMN_1707612	2.598268
VENTX	VENTX	27287	5050634	ILMN_1782352	103.7609
VENTXP1	VENTXP1	139538	3190553	ILMN_3231823	33.90536
VENTXP7	VENTXP7	391518	4120064	ILMN_2203753	18.63541
VEPH1	VEPH1	79674	6650239	ILMN_1684336	-10.60981
VEZF1	VEZF1	7716	510341	ILMN_1705310	1492.31
VEZT	VEZT	55591	2000195	ILMN_1774828	241.3074
VGF	VGF	7425	2850619	ILMN_1757497	14.57296
VGLL1	VGLL1	51442	4540619	ILMN_1719753	17.16917
VGLL2	VGLL2	245806	6660603	ILMN_1722850	10.19814
VGLL3	VGLL3	389136	450626	ILMN_1714586	-14.01946
VGLL4	VGLL4	9686	5220491	ILMN_1768480	306.7503
VHL	VHL	7428	2490176	ILMN_1738579	1623.152
VHLL	VHLL	391104	4890301	ILMN_1779481	-10.78915
VIL1	VIL1	7429	4180411	ILMN_1661750	-12.3779
VILL	VILL	50853	630689	ILMN_1778650	19.25902
VIM	VIM	7431	830593	ILMN_1782538	6563.021
VIP	VIP	7432	3130372	ILMN_2357542	-6.564068
VIPAS39	VIPAS39	63894	6110538	ILMN_1734440	90.38985
VIPR1	VIPR1	7433	2690709	ILMN_2199389	288.514
VIPR2	VIPR2	7434	60600	ILMN_1683939	4.424852
VIRMA	VIRMA	25962	4560577	ILMN_1813635	170.1878
VIT	VIT	5212	380241	ILMN_1709434	10.11793
VKORC1	VKORC1	79001	1770703	ILMN_1739946	2259.661
VKORC1L1	VKORC1L1	154807	6510189	ILMN_1802894	120.1295
VLDLR	VLDLR	7436	5390661	ILMN_2361862	-0.8066882
VLDLR-AS1	VLDLR-AS1	401491	7050255	ILMN_3243324	6.404339
VMA21	VMA21	203547	7550743	ILMN_1682694	657.8922
VMAC	VMAC	400673	2320050	ILMN_1789467	2.248644
VMO1	VMO1	284013	1660484	ILMN_1735910	6.716644
VMP1	VMP1	81671	6280672	ILMN_1692754	2260.787
VN1R1	VN1R1	57191	50068	ILMN_1742046	1.784143
VN1R10P	VN1R10P	387316	2060446	ILMN_1709722	16.86553
VN1R2	VN1R2	317701	1440553	ILMN_2122926	45.90379
VN1R4	VN1R4	317703	7650692	ILMN_1738828	4.682996
VN1R5	VN1R5	317705	7650332	ILMN_1767070	16.4098
VNN1	VNN1	8876	5310754	ILMN_1674574	150.9818
VNN2	VNN2	8875	2690239	ILMN_1678939	6152.043
VOPP1	VOPP1	81552	4480170	ILMN_3230435	559.6541
VPREB1	VPREB1	7441	4180692	ILMN_1738549	7.264503
VPREB3	VPREB3	29802	4640768	ILMN_1700147	1195.668
VPS11	VPS11	55823	6220563	ILMN_1717781	109.2543
VPS13A	VPS13A	23230	2710747	ILMN_2414826	111.8979
VPS13A-AS1	VPS13A-AS1	100286938	6370605	ILMN_3188165	1.733635
VPS13B	VPS13B	157680	3190113	ILMN_2268409	91.14396
VPS13C	VPS13C	54832	6400376	ILMN_2398865	266.194
