ENTREZID	SYMBOL	GENENAME	pooled_logFC	pooled_adj.P.Val	Sri_Lanka_logFC	United_States_logFC	stability_tier	recommended_use	direction_set	candidate_group_id	representative_GO	representative_TERM
55689	YEATS2	YEATS domain containing 2	-0.857514953631101	0.000256184896334961	-0.998217674347774	-0.71137811936118	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
221037	JMJD1C	jumonji domain containing 1C	-0.77845404454515	0.000267989366234118	-1.09257529296846	-0.359406049260194	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
10795	ZNF268	zinc finger protein 268	-0.758768892294498	0.000304512829697872	-0.694955250919465	-0.902148116274663	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
90649	ZNF486	zinc finger protein 486	-0.624999989452726	0.000472252960915085	-0.659473602935188	-0.548412516036405	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
340252	ZNF680	zinc finger protein 680	-1.2786037857845	0.000517813147877775	-1.52457083268556	-1.07679527351436	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
3899	AFF3	ALF transcription elongation factor 3	-0.728829568599008	0.000707567807896076	-0.832858163250981	-0.566230039037331	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
7700	ZNF141	zinc finger protein 141	-0.60029778061393	0.000714416845389757	-0.575350731915778	-0.680682805440467	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
147947	ZNF542P	zinc finger protein 542, pseudogene	-0.596943136396247	0.000715789686266592	-0.622426492917255	-0.542759823507332	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
6049	RNF6	ring finger protein 6	-1.05579858618201	0.000725152467606676	-1.2123500945949	-0.834922990271915	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
8850	KAT2B	lysine acetyltransferase 2B	-0.814802013972607	0.000738598546267478	-0.965241532954174	-0.635815909570916	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
571	BACH1	BTB domain and CNC homolog 1	-0.846241911297709	0.00076738578117608	-1.34651171259205	-0.193254004520257	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
7182	NR2C2	nuclear receptor subfamily 2 group C member 2	-0.663714294781876	0.000787033137746248	-1.02784294242384	-0.231966356748552	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
342371	ATXN1L	ataxin 1 like	-0.617053586900488	0.000808806596151716	-0.711321254885123	-0.522119293521037	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
51701	NLK	nemo like kinase	-0.823805062943106	0.000906871113908348	-1.29607967632526	-0.207818444535637	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
163115	ZNF781	zinc finger protein 781	-1.10433918403698	0.000967273042456917	-1.14387769366107	-1.04748623650512	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
10793	ZNF273	zinc finger protein 273	-0.790636196740227	0.00113641715323729	-0.933864365056819	-0.540691284534081	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
23522	KAT6B	lysine acetyltransferase 6B	-0.634295556948528	0.00125121559321786	-0.685631009202843	-0.688169762310441	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
171392	ZNF675	zinc finger protein 675	-1.05945221785272	0.00126970664033045	-1.24522230309084	-0.946823801272986	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
55634	KRBOX4	KRAB box domain containing 4	-0.586228579386678	0.0013580805734749	-0.525237447254029	-0.78828368474411	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
4773	NFATC2	nuclear factor of activated T cells 2	-0.553809033359639	0.00139751994560295	-0.106550910879416	-1.2723427077561	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
339500	ZNF678	zinc finger protein 678	-0.853920007984114	0.00140592944375312	-0.553998299988897	-1.36980192417998	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
79101	TAF1D	TATA-box binding protein associated factor, RNA polymerase I subunit D	-0.659229836212136	0.00146132944096638	-0.753621724133504	-0.65719826272168	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
10847	SRCAP	Snf2 related CREBBP activator protein	-0.512365314798453	0.00148742331557513	-0.641868316892724	-0.468729308941598	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
60313	GPBP1L1	GC-rich promoter binding protein 1 like 1	-0.549348380997083	0.00171777856594488	-0.988614710754952	-0.00627847129654853	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
163227	ZNF100	zinc finger protein 100	-0.66533326427109	0.00179702328181256	-0.781756701768877	-0.575454916535325	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
199777	ZNF626	zinc finger protein 626	-0.572952895803342	0.00185412681527121	-0.534048785453353	-0.695638119220311	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
1389	CREBL2	cAMP responsive element binding protein like 2	-0.550535033345963	0.00191519371102425	-0.55225241291289	-0.629682661911819	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
93	ACVR2B	activin A receptor type 2B	-0.922656539190624	0.00195830670600315	-0.928195361792991	-1.13000785950261	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
57786	RBAK	RB associated KRAB zinc finger	-0.827054726882365	0.00203602837979743	-0.983498768580898	-0.650337454447303	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
7748	ZNF195	zinc finger protein 195	-0.544315108305543	0.00264837497545233	-0.428602099702094	-0.752411962752824	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
6239	RREB1	ras responsive element binding protein 1	-0.647365082990572	0.00292153389644352	-1.07132790844381	-0.156236753506325	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
6095	RORA	RAR related orphan receptor A	-0.70991029351458	0.00323076111743816	-0.25107434882697	-1.43253778662135	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
109504726	ERV3-1-ZNF117	ERV3-1-ZNF117 readthrough	-0.629267743155259	0.00329474920126457	-0.877870804376613	-0.250318172140372	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
7617	ZNF66	zinc finger protein 66	-0.569476834288013	0.00334392826080178	-0.871579126027284	-0.170781641705926	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
7673	ZNF222	zinc finger protein 222	-0.678713158885698	0.00399561309766789	-1.06554695099171	-0.230192339016314	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
322	APBB1	amyloid beta precursor protein binding family B member 1	-0.476700650320782	0.00428564751422576	-0.381632904213971	-0.682534548432777	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
91750	LIN52	lin-52 DREAM MuvB core complex component	-0.595657247010386	0.00441915750129507	-0.146568802102413	-1.28839812797996	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
4824	NKX3-1	NK3 homeobox 1	-0.8955237499855	0.00445599642617077	-0.848965780306045	-1.10519976114559	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
55209	SETD5	SET domain containing 5	-0.610457536421264	0.00504909350672815	-1.08375148133315	-0.0302977278399732	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
57325	KAT14	lysine acetyltransferase 14	-0.46051178857931	0.00553866372575387	-0.11096338794731	-1.03587441360115	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
64769	MEAF6	MYST/Esa1 associated factor 6	-0.545045867423541	0.00567675463225361	-0.669785310175571	-0.47936006375997	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
474343	SPIN2B	spindlin family member 2B	-0.611487511103975	0.00568562904806075	-0.246619169052908	-1.2326072327344	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
22823	MTF2	metal response element binding transcription factor 2	-0.661723773778974	0.00593954507673641	-0.66619209319415	-0.714979520701398	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
8553	BHLHE40	basic helix-loop-helix family member e40	-0.511563175325765	0.00707109290504465	-0.804168140411214	-0.185976355948803	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
6871	TADA2A	transcriptional adaptor 2A	-0.52518273401386	0.00712274282819815	-0.214430538354902	-1.06232655875585	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
9767	JADE3	jade family PHD finger 3	-0.818856372412074	0.00766911962009875	-1.23901777208977	-0.357512445045777	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
168850	ZNF800	zinc finger protein 800	-0.783798276036261	0.00809376519185619	-1.09979910591283	-0.336719137377264	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
10514	MYBBP1A	MYB binding protein 1a	-0.504522854526445	0.00896165008399681	-0.310511606810481	-0.892928383590828	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_03	GO:0006355	regulation of DNA-templated transcription
