GO	TERM	query_genes	universe_genes	term_genes_in_universe	overlap_genes	p_value	overlap_gene_ids	p_adj_BH	gene_ratio	background_ratio	enrichment_ratio	direction_set	overlap_symbols
GO:0001835	blastocyst hatching	1479	9100	11	2	0.554590957936888	64168;79718	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	NECAB1;TBL1XR1
GO:0006611	protein export from nucleus	1479	9100	11	2	0.554590957936888	11261;5494	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	CHP1;PPM1A
GO:0007026	negative regulation of microtubule depolymerization	1479	9100	11	2	0.554590957936888	2258;79929	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	FGF13;MAP6D1
GO:0008016	regulation of heart contraction	1479	9100	11	2	0.554590957936888	23630;26251	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	KCNE5;KCNG2
GO:0010033	response to organic substance	1479	9100	11	2	0.554590957936888	51022;6286	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	GLRX2;S100P
GO:0010875	positive regulation of cholesterol efflux	1479	9100	11	2	0.554590957936888	5360;5468	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	PLTP;PPARG
GO:0015804	neutral amino acid transport	1479	9100	11	2	0.554590957936888	340024;8604	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	SLC6A19;SLC25A12
GO:0030194	positive regulation of blood coagulation	1479	9100	11	2	0.554590957936888	2161;6484	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	F12;ST3GAL4
GO:0030325	adrenal gland development	1479	9100	11	2	0.554590957936888	1545;706	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	CYP1B1;TSPO
GO:0031333	negative regulation of protein-containing complex assembly	1479	9100	11	2	0.554590957936888	258010;998	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	SVIP;CDC42
GO:0031589	cell-substrate adhesion	1479	9100	11	2	0.554590957936888	284;482	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	ANGPT1;ATP1B2
GO:0033137	negative regulation of peptidyl-serine phosphorylation	1479	9100	11	2	0.554590957936888	3082;9770	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	HGF;RASSF2
GO:0035584	calcium-mediated signaling using intracellular calcium source	1479	9100	11	2	0.554590957936888	51024;7226	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	FIS1;TRPM2
GO:0036258	multivesicular body assembly	1479	9100	11	2	0.554590957936888	8766;92421	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	RAB11A;CHMP4C
GO:0042273	ribosomal large subunit biogenesis	1479	9100	11	2	0.554590957936888	51121;6154	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	RPL26L1;RPL26
GO:0043691	reverse cholesterol transport	1479	9100	11	2	0.554590957936888	1071;55937	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	CETP;APOM
GO:0045453	bone resorption	1479	9100	11	2	0.554590957936888	1513;9545	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	CTSK;RAB3D
GO:0045591	positive regulation of regulatory T cell differentiation	1479	9100	11	2	0.554590957936888	1378;604	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	CR1;BCL6
GO:0046847	filopodium assembly	1479	9100	11	2	0.554590957936888	3691;998	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	ITGB4;CDC42
GO:0046907	intracellular transport	1479	9100	11	2	0.554590957936888	1176;8120	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	AP3S1;AP3B2
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	1479	9100	11	2	0.554590957936888	2852;4283	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	GPER1;CXCL9
GO:0051928	positive regulation of calcium ion transport	1479	9100	11	2	0.554590957936888	353514;706	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	LILRA5;TSPO
GO:0061077	chaperone-mediated protein folding	1479	9100	11	2	0.554590957936888	2289;5204	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	FKBP5;PFDN5
GO:0070328	triglyceride homeostasis	1479	9100	11	2	0.554590957936888	1071;64241	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	CETP;ABCG8
GO:0090023	positive regulation of neutrophil chemotaxis	1479	9100	11	2	0.554590957936888	23604;57118	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	DAPK2;CAMK1D
GO:0097746	blood vessel diameter maintenance	1479	9100	11	2	0.554590957936888	102724560;875	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	LOC102724560;CBS
GO:0140861	DNA repair-dependent chromatin remodeling	1479	9100	11	2	0.554590957936888	54969;9960	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	HPF1;USP3
GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	1479	9100	11	2	0.554590957936888	2852;51330	1	0.00135226504394861	0.00120879120879121	1.11869199090294	bacterial_higher_site_aware_eligible	GPER1;TNFRSF12A
GO:0010468	regulation of gene expression	1479	9100	68	11	0.557959867537295	10229;10438;23770;3586;5460;6094;6272;6892;7428;84314;8531	1	0.00743745774171738	0.00747252747252747	0.995306844847472	bacterial_higher_site_aware_eligible	COQ7;C1D;FKBP8;IL10;POU5F1;ROM1;SORT1;TAPBP;VHL;TMEM107;YBX3
GO:0072659	protein localization to plasma membrane	1479	9100	68	11	0.557959867537295	10550;2258;54997;5864;5872;81619;8766;90410;92162;9545;9914	1	0.00743745774171738	0.00747252747252747	0.995306844847472	bacterial_higher_site_aware_eligible	ARL6IP5;FGF13;TESC;RAB3A;RAB13;TSPAN14;RAB11A;IFT20;TMEM88;RAB3D;ATP2C2
GO:0007265	Ras protein signal transduction	1479	9100	43	7	0.562153797077666	128239;1718;266747;27342;51195;55715;79930	1	0.00473292765382015	0.00472527472527473	1.00161957325031	bacterial_higher_site_aware_eligible	IQGAP3;DHCR24;RGL4;RABGEF1;RAPGEFL1;DOK4;DOK3
GO:0045766	positive regulation of angiogenesis	1479	9100	62	10	0.564071714907736	116844;1545;1990;2321;306;358;3687;718;79924;820	1	0.00676132521974307	0.00681318681318681	0.99238805644616	bacterial_higher_site_aware_eligible	LRG1;CYP1B1;CELA1;FLT1;ANXA3;AQP1;ITGAX;C3;ADM2;CAMP
GO:0016310	phosphorylation	1479	9100	125	20	0.568707061959363	1119;140803;205;23031;2710;282974;2987;341676;3985;414328;4833;5163;5294;57118;7084;84254;8566;8798;9060;9061	1	0.0135226504394861	0.0137362637362637	0.984448951994591	bacterial_higher_site_aware_eligible	CHKA;TRPM6;AK4;MAST3;GK;STK32C;GUK1;NEK5;LIMK2;IDNK;NME4;PDK1;PIK3CG;CAMK1D;TK2;CAMKK1;PDXK;DYRK4;PAPSS2;PAPSS1
GO:0007052	mitotic spindle organization	1479	9100	37	6	0.571353324794908	1062;24137;29899;51115;6905;9212	1	0.00405679513184584	0.00406593406593407	0.997752316210734	bacterial_higher_site_aware_eligible	CENPE;KIF4A;GPSM2;RMDN1;TBCE;AURKB
GO:0007286	spermatid development	1479	9100	37	6	0.571353324794908	346288;3622;5819;5990;81892;84225	1	0.00405679513184584	0.00406593406593407	0.997752316210734	bacterial_higher_site_aware_eligible	SEPTIN14;ING2;NECTIN2;RFX2;SLIRP;ZMYND15
GO:0030593	neutrophil chemotaxis	1479	9100	37	6	0.571353324794908	3672;4283;5294;6279;6280;6283	1	0.00405679513184584	0.00406593406593407	0.997752316210734	bacterial_higher_site_aware_eligible	ITGA1;CXCL9;PIK3CG;S100A8;S100A9;S100A12
GO:0042733	embryonic digit morphogenesis	1479	9100	18	3	0.579043059291309	51098;51776;84314	1	0.00202839756592292	0.00197802197802198	1.0254676583277	bacterial_higher_site_aware_eligible	IFT52;MAP3K20;TMEM107
GO:0043627	response to estrogen	1479	9100	18	3	0.579043059291309	3485;51738;632	1	0.00202839756592292	0.00197802197802198	1.0254676583277	bacterial_higher_site_aware_eligible	IGFBP2;GHRL;BGLAP
GO:0048666	neuron development	1479	9100	18	3	0.579043059291309	10178;64843;6648	1	0.00202839756592292	0.00197802197802198	1.0254676583277	bacterial_higher_site_aware_eligible	TENM1;ISL2;SOD2
GO:0050679	positive regulation of epithelial cell proliferation	1479	9100	18	3	0.579043059291309	3915;7039;7428	1	0.00202839756592292	0.00197802197802198	1.0254676583277	bacterial_higher_site_aware_eligible	LAMC1;TGFA;VHL
GO:0051604	protein maturation	1479	9100	18	3	0.579043059291309	2590;54997;81619	1	0.00202839756592292	0.00197802197802198	1.0254676583277	bacterial_higher_site_aware_eligible	GALNT2;TESC;TSPAN14
GO:0070534	protein K63-linked ubiquitination	1479	9100	18	3	0.579043059291309	4734;7326;7335	1	0.00202839756592292	0.00197802197802198	1.0254676583277	bacterial_higher_site_aware_eligible	NEDD4;UBE2G1;UBE2V1
GO:0071549	cellular response to dexamethasone stimulus	1479	9100	18	3	0.579043059291309	3480;358;498	1	0.00202839756592292	0.00197802197802198	1.0254676583277	bacterial_higher_site_aware_eligible	IGF1R;AQP1;ATP5F1A
GO:0050729	positive regulation of inflammatory response	1479	9100	44	7	0.588006514587566	171389;23765;353514;58484;6279;6280;6283	1	0.00473292765382015	0.00483516483516484	0.978855492040076	bacterial_higher_site_aware_eligible	NLRP6;IL17RA;LILRA5;NLRC4;S100A8;S100A9;S100A12
GO:0007601	visual perception	1479	9100	57	9	0.593588021553261	158046;3801;4942;5148;582;5957;5959;6094;64072	1	0.00608519269776876	0.00626373626373626	0.971495676310452	bacterial_higher_site_aware_eligible	NXNL2;KIFC3;OAT;PDE6G;BBS1;RCVRN;RDH5;ROM1;CDH23
GO:0006310	DNA recombination	1479	9100	25	4	0.597307699050218	3149;641;79447;9156	1	0.00270453008789723	0.00274725274725275	0.984448951994591	bacterial_higher_site_aware_eligible	HMGB3;BLM;PAGR1;EXO1
GO:0006968	cellular defense response	1479	9100	25	4	0.597307699050218	23601;23643;4046;4283	1	0.00270453008789723	0.00274725274725275	0.984448951994591	bacterial_higher_site_aware_eligible	CLEC5A;LY96;LSP1;CXCL9
GO:0030163	protein catabolic process	1479	9100	25	4	0.597307699050218	1991;23765;54858;55850	1	0.00270453008789723	0.00274725274725275	0.984448951994591	bacterial_higher_site_aware_eligible	ELANE;IL17RA;PGPEP1;USE1
GO:0034599	cellular response to oxidative stress	1479	9100	38	6	0.598951793104178	10550;23657;2936;318;4482;6648	1	0.00405679513184584	0.00417582417582418	0.971495676310451	bacterial_higher_site_aware_eligible	ARL6IP5;SLC7A11;GSR;NUDT2;MSRA;SOD2
GO:0007411	axon guidance	1479	9100	51	8	0.6025909357963	10381;10501;2049;3730;5818;6324;8482;9723	1	0.00540906017579446	0.00560439560439561	0.965146031367246	bacterial_higher_site_aware_eligible	TUBB3;SEMA6B;EPHB3;ANOS1;NECTIN1;SCN1B;SEMA7A;SEMA3E
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1479	9100	12	2	0.603936042385012	84305;9775	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	PYM1;EIF4A3
GO:0001836	release of cytochrome c from mitochondria	1479	9100	12	2	0.603936042385012	51024;6648	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	FIS1;SOD2
GO:0002456	T cell mediated immunity	1479	9100	12	2	0.603936042385012	1378;722	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	CR1;C4BPA
GO:0007288	sperm axoneme assembly	1479	9100	12	2	0.603936042385012	84071;91978	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	ARMC2;TPGS1
GO:0007498	mesoderm development	1479	9100	12	2	0.603936042385012	10320;660	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	IKZF1;BMX
GO:0008542	visual learning	1479	9100	12	2	0.603936042385012	23657;90410	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	SLC7A11;IFT20
GO:0015721	bile acid and bile salt transport	1479	9100	12	2	0.603936042385012	1645;200931	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	AKR1C1;SLC51A
GO:0030010	establishment of cell polarity	1479	9100	12	2	0.603936042385012	143098;3480	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	MPP7;IGF1R
GO:0034142	toll-like receptor 4 signaling pathway	1479	9100	12	2	0.603936042385012	23643;84233	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	LY96;TMEM126A
GO:0042104	positive regulation of activated T cell proliferation	1479	9100	12	2	0.603936042385012	3485;5530	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	IGFBP2;PPP3CA
GO:0043122	regulation of canonical NF-kappaB signal transduction	1479	9100	12	2	0.603936042385012	22900;284	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	CARD8;ANGPT1
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	1479	9100	12	2	0.603936042385012	57554;84552	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	LRRC7;PARD6G
GO:0045787	positive regulation of cell cycle	1479	9100	12	2	0.603936042385012	3586;6210	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	IL10;RPS15A
GO:0045824	negative regulation of innate immune response	1479	9100	12	2	0.603936042385012	11213;9212	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	IRAK3;AURKB
GO:0048255	mRNA stabilization	1479	9100	12	2	0.603936042385012	107126285;6556	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	SEPTIN14P20;SLC11A1
GO:0048821	erythrocyte development	1479	9100	12	2	0.603936042385012	212;604	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	ALAS2;BCL6
GO:0070979	protein K11-linked ubiquitination	1479	9100	12	2	0.603936042385012	11065;171222	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	UBE2C;UBE2L5
GO:0071398	cellular response to fatty acid	1479	9100	12	2	0.603936042385012	1374;5165	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	CPT1A;PDK3
GO:1900745	positive regulation of p38MAPK cascade	1479	9100	12	2	0.603936042385012	10912;1647	1	0.00135226504394861	0.00131868131868132	1.0254676583277	bacterial_higher_site_aware_eligible	GADD45G;GADD45A
GO:0006952	defense response	1479	9100	32	5	0.612429472433558	10321;1053;3240;4283;81035	1	0.00338066260987153	0.00351648351648352	0.961375929682218	bacterial_higher_site_aware_eligible	CRISP3;CEBPE;HP;CXCL9;COLEC12
GO:0007018	microtubule-based movement	1479	9100	32	5	0.612429472433558	10112;1062;23095;255758;3801	1	0.00338066260987153	0.00351648351648352	0.961375929682218	bacterial_higher_site_aware_eligible	KIF20A;CENPE;KIF1B;DYNLT2B;KIFC3
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	1479	9100	45	7	0.613075525020266	117166;3622;5468;5494;5654;753;94031	1	0.00473292765382015	0.00494505494505495	0.957103147772519	bacterial_higher_site_aware_eligible	WFIKKN1;ING2;PPARG;PPM1A;HTRA1;LDLRAD4;HTRA3
GO:0032869	cellular response to insulin stimulus	1479	9100	45	7	0.613075525020266	2203;255738;5468;5872;632;8660;94056	1	0.00473292765382015	0.00494505494505495	0.957103147772519	bacterial_higher_site_aware_eligible	FBP1;PCSK9;PPARG;RAB13;BGLAP;IRS2;SYAP1
GO:0051649	establishment of localization in cell	1479	9100	45	7	0.613075525020266	1265;161582;25911;2622;358;5819;6556	1	0.00473292765382015	0.00494505494505495	0.957103147772519	bacterial_higher_site_aware_eligible	CNN2;DNAAF4;DPCD;GAS8;AQP1;NECTIN2;SLC11A1
GO:0045600	positive regulation of fat cell differentiation	1479	9100	19	3	0.617541478192482	28971;5468;94056	1	0.00202839756592292	0.00208791208791209	0.971495676310451	bacterial_higher_site_aware_eligible	AAMDC;PPARG;SYAP1
GO:0045648	positive regulation of erythrocyte differentiation	1479	9100	19	3	0.617541478192482	116151;1432;3148	1	0.00202839756592292	0.00208791208791209	0.971495676310451	bacterial_higher_site_aware_eligible	FAM210B;MAPK14;HMGB2
GO:0046326	positive regulation of glucose import	1479	9100	19	3	0.617541478192482	1432;8218;8660	1	0.00202839756592292	0.00208791208791209	0.971495676310451	bacterial_higher_site_aware_eligible	MAPK14;CLTCL1;IRS2
GO:0071902	positive regulation of protein serine/threonine kinase activity	1479	9100	19	3	0.617541478192482	4057;51719;94056	1	0.00202839756592292	0.00208791208791209	0.971495676310451	bacterial_higher_site_aware_eligible	LTF;CAB39;SYAP1
GO:0030335	positive regulation of cell migration	1479	9100	97	15	0.62647206061252	10501;11116;2321;2852;285966;3082;3480;3687;5530;56034;6648;8482;8895;9723;998	1	0.0101419878296146	0.0106593406593407	0.951464837623638	bacterial_higher_site_aware_eligible	SEMA6B;CEP43;FLT1;GPER1;TCAF2;HGF;IGF1R;ITGAX;PPP3CA;PDGFC;SOD2;SEMA7A;CPNE3;SEMA3E;CDC42
GO:0007565	female pregnancy	1479	9100	26	4	0.629769528262821	3248;3485;7005;7056	1	0.00270453008789723	0.00285714285714286	0.94658553076403	bacterial_higher_site_aware_eligible	HPGD;IGFBP2;TEAD3;THBD
GO:0008333	endosome to lysosome transport	1479	9100	26	4	0.629769528262821	29911;54899;6272;65082	1	0.00270453008789723	0.00285714285714286	0.94658553076403	bacterial_higher_site_aware_eligible	HOOK2;PXK;SORT1;VPS33A
GO:0045599	negative regulation of fat cell differentiation	1479	9100	26	4	0.629769528262821	2852;4037;6272;6648	1	0.00270453008789723	0.00285714285714286	0.94658553076403	bacterial_higher_site_aware_eligible	GPER1;LRP3;SORT1;SOD2
GO:0030182	neuron differentiation	1479	9100	59	9	0.637049073134552	10313;124936;22803;255738;3730;7428;7482;8861;89884	1	0.00608519269776876	0.00648351648351648	0.938563619486368	bacterial_higher_site_aware_eligible	RTN3;CYB5D2;XRN2;PCSK9;ANOS1;VHL;WNT2B;LDB1;LHX4
GO:0050821	protein stabilization	1479	9100	85	13	0.640468411093408	11261;482;51327;54997;6201;664618;7428;7874;80185;84334;92162;9349;9770	1	0.00878972278566599	0.00934065934065934	0.941017380583065	bacterial_higher_site_aware_eligible	CHP1;ATP1B2;AHSP;TESC;RPS7;HSP90AB4P;VHL;USP7;TTI2;COA8;TMEM88;RPL23;RASSF2
GO:0000902	cell morphogenesis	1479	9100	33	5	0.640897144109456	1432;3082;54434;604;7428	1	0.00338066260987153	0.00362637362637363	0.932243325752454	bacterial_higher_site_aware_eligible	MAPK14;HGF;SSH1;BCL6;VHL
GO:0006874	intracellular calcium ion homeostasis	1479	9100	33	5	0.640897144109456	11330;1991;493;55858;9914	1	0.00338066260987153	0.00362637362637363	0.932243325752454	bacterial_higher_site_aware_eligible	CTRC;ELANE;ATP2B4;TMEM165;ATP2C2
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	1479	9100	33	5	0.640897144109456	2321;2322;55715;79930;9019	1	0.00338066260987153	0.00362637362637363	0.932243325752454	bacterial_higher_site_aware_eligible	FLT1;FLT3;DOK4;DOK3;MPZL1
