SYMBOL_UPPER	SYMBOL	ENTREZID	ARRAY_ID	ID_REF	median_expression
ADRA2B	ADRA2B	151	3390286	ILMN_1677868	31.701155
ADRA2C	ADRA2C	152	3460672	ILMN_1733963	391.6738
ADRB1	ADRB1	153	7050440	ILMN_1804255	5.714213
ADRB2	ADRB2	154	7570326	ILMN_1695590	406.7169
ADRB3	ADRB3	155	1430722	ILMN_1694007	0.65576035
ADRM1	ADRM1	11047	4390121	ILMN_1760143	1036.5285
ADSL	ADSL	158	5870228	ILMN_1790757	1592.578
ADSS1	ADSS1	122622	4900703	ILMN_2240009	30.45529
ADSS2	ADSS2	159	5960097	ILMN_2092664	720.369
ADTRP	ADTRP	84830	2650192	ILMN_2078592	28.88234
AEBP1	AEBP1	165	6580711	ILMN_1736178	85.066615
AEBP2	AEBP2	121536	4260671	ILMN_1803376	114.354
AEN	AEN	64782	4480288	ILMN_1814282	289.99255
AFAP1	AFAP1	60312	2690187	ILMN_1701998	45.897115
AFAP1-AS1	AFAP1-AS1	84740	5550446	ILMN_3224987	1.686495
AFAP1L1	AFAP1L1	134265	20154	ILMN_1694140	3.5679145
AFAP1L2	AFAP1L2	84632	4590133	ILMN_1730995	50.192825
AFDN	AFDN	4301	4290082	ILMN_1654915	34.85444
AFDN-DT	AFDN-DT	653483	2570465	ILMN_1730791	33.51994
AFF1	AFF1	4299	6060142	ILMN_2129015	129.5472
AFF2	AFF2	2334	3890088	ILMN_1725889	-2.734487
AFF3	AFF3	3899	650753	ILMN_1775235	110.422
AFF4	AFF4	27125	2360189	ILMN_1708502	92.038735
AFG1L	AFG1L	246269	870484	ILMN_2203987	-4.851873
AFG2A	AFG2A	166378	1580368	ILMN_2263236	12.80761
AFG2B	AFG2B	79029	7400619	ILMN_1729179	288.0007
AFG3L1P	AFG3L1P	172	60609	ILMN_1705447	146.66565
AFG3L2	AFG3L2	10939	1170538	ILMN_2066124	373.8031
AFM	AFM	173	3120681	ILMN_1777797	-13.901385
AFMID	AFMID	125061	2000497	ILMN_2095653	95.20572
AFP	AFP	174	2030161	ILMN_1782204	-0.6987528
AFTPH	AFTPH	54812	450097	ILMN_2402766	968.19745
AGA	AGA	175	130064	ILMN_1802631	158.5692
AGAP1	AGAP1	116987	4220692	ILMN_1800530	10.95973
AGAP11	AGAP11	119385	3370689	ILMN_1667263	5.68175
AGAP12P	AGAP12P	414224	4250341	ILMN_1658978	71.78579
AGAP2	AGAP2	116986	3140608	ILMN_1735591	13.575185
AGAP2-AS1	AGAP2-AS1	100130776	460189	ILMN_3273340	44.825445
AGAP3	AGAP3	116988	6220164	ILMN_1795918	85.948735
AGAP4	AGAP4	119016	2140343	ILMN_3242883	446.99125
AGAP5	AGAP5	729092	4250341	ILMN_1658978	71.78579
AGAP6	AGAP6	414189	770424	ILMN_2209578	484.65705
AGAP7P	AGAP7P	653268	5420059	ILMN_1734553	65.46313
AGAP9	AGAP9	642517	4250341	ILMN_1658978	71.78579
AGBL1	AGBL1	123624	990220	ILMN_2100055	-10.606345
AGBL2	AGBL2	79841	4890338	ILMN_1688627	4.3639305
AGBL5	AGBL5	60509	1850075	ILMN_2308689	142.58315
AGER	AGER	177	7200369	ILMN_2257015	28.306175
AGFG1	AGFG1	3267	6200736	ILMN_1792497	592.2163
AGFG2	AGFG2	3268	4050368	ILMN_1703228	30.81936
AGGF1	AGGF1	55109	70239	ILMN_2064917	329.5121
AGK	AGK	55750	7560452	ILMN_1772645	143.83045
AGL	AGL	178	2940113	ILMN_2371825	213.1953
AGMAT	AGMAT	79814	4890255	ILMN_1707169	96.47006
AGMO	AGMO	392636	70279	ILMN_1812678	7.298602
AGO1	AGO1	26523	1710102	ILMN_1671326	120.14705
AGO2	AGO2	27161	290468	ILMN_1695719	1765.2045
AGO3	AGO3	192669	1430528	ILMN_1761049	66.236575
AGO4	AGO4	192670	5560438	ILMN_1706304	98.39202
AGPAT1	AGPAT1	10554	4610044	ILMN_1679520	337.41055
AGPAT2	AGPAT2	10555	5560102	ILMN_2377430	222.3061
AGPAT3	AGPAT3	56894	3850435	ILMN_1654010	53.27905
AGPAT4	AGPAT4	56895	3440025	ILMN_1730504	78.444085
AGPAT4-IT1	AGPAT4-IT1	79992	110048	ILMN_1655572	132.9753
AGPAT5	AGPAT5	55326	830719	ILMN_1662049	77.420205
AGPS	AGPS	8540	7560154	ILMN_1698209	152.52435
AGR2	AGR2	10551	1340021	ILMN_3307841	-0.2887798
AGR3	AGR3	155465	5290273	ILMN_1728787	23.95086
AGRN	AGRN	375790	6370500	ILMN_1770454	118.63705
AGRP	AGRP	181	7160121	ILMN_1714253	4.640973
AGT	AGT	183	2850301	ILMN_1813530	-1.502
AGTPBP1	AGTPBP1	23287	4760427	ILMN_1718071	662.04245
AGTR1	AGTR1	185	940040	ILMN_2341343	13.750895
AGTR2	AGTR2	186	5550437	ILMN_1775634	4.1869145
AGTRAP	AGTRAP	57085	4610220	ILMN_1802458	901.19185
AGXT	AGXT	189	270709	ILMN_1709796	0.48492675
AGXT2	AGXT2	64902	6350753	ILMN_1783963	-10.765605
AHCTF1	AHCTF1	25909	1230196	ILMN_1809139	160.2689
AHCY	AHCY	191	3710537	ILMN_1657862	778.5244
AHCYL1	AHCYL1	10768	1170440	ILMN_1770412	833.99705
AHCYL2	AHCYL2	23382	870039	ILMN_1712786	35.935035
AHDC1	AHDC1	27245	4250376	ILMN_1680111	43.64066
AHI1	AHI1	54806	5860253	ILMN_1791006	-0.12332495
AHNAK	AHNAK	79026	450553	ILMN_1714567	660.60915
AHNAK2	AHNAK2	113146	1400288	ILMN_1790688	8.092745
AHR	AHR	196	4890672	ILMN_1812640	7851.607
AHRR	AHRR	57491	5560433	ILMN_1782679	-9.9454705
AHSA1	AHSA1	10598	4880561	ILMN_1703617	459.2763
AHSA2P	AHSA2P	130872	1170220	ILMN_1798308	297.55175
AHSG	AHSG	197	2320377	ILMN_1730625	-13.09304
AHSP	AHSP	51327	2350274	ILMN_1696512	3054.1075
AICDA	AICDA	57379	6110358	ILMN_2164164	6.706692
AIDA	AIDA	64853	4640445	ILMN_3240117	1451.7145
AIF1	AIF1	199	3800047	ILMN_1792473	3566.011
AIF1L	AIF1L	83543	1410021	ILMN_3246401	103.22625
AIFM1	AIFM1	9131	1500689	ILMN_2313821	359.20955
AIFM2	AIFM2	84883	270612	ILMN_1712639	4.6946835
AIFM3	AIFM3	150209	4260551	ILMN_1704173	18.841455
AIG1	AIG1	51390	3940056	ILMN_1797974	85.27138
AIM2	AIM2	9447	1260270	ILMN_1681301	909.9647
AIMP1	AIMP1	9255	3710632	ILMN_1715351	-5.808406
AIMP2	AIMP2	7965	6960056	ILMN_1673252	550.98715
AIP	AIP	9049	610689	ILMN_2103841	1119.857
AIPL1	AIPL1	23746	240142	ILMN_2368268	-0.31925635
AIRE	AIRE	326	5820386	ILMN_2261519	12861.585
AIRIM	AIRIM	54955	4540039	ILMN_2077886	74.61875
AJAP1	AJAP1	55966	6480484	ILMN_2312764	26.32629
AJM1	AJM1	389813	4850608	ILMN_1677274	3.6458045
AJUBA	AJUBA	84962	2000167	ILMN_1687275	19.117435
AK1	AK1	203	650746	ILMN_1814204	20864.835
AK2	AK2	204	5720669	ILMN_1716053	603.49265
AK3	AK3	50808	670463	ILMN_1778173	455.23325
AK4	AK4	205	4290192	ILMN_1764090	29.293555
AK5	AK5	26289	6270148	ILMN_2387712	24.39768
AK6	AK6	102157402	7040537	ILMN_1778617	23.42524
AK7	AK7	122481	2760470	ILMN_1684305	-8.1669035
AK8	AK8	158067	6330358	ILMN_1659914	8.661541
AK9	AK9	221264	5270670	ILMN_1687835	13.44545
AKAIN1	AKAIN1	642597	4180044	ILMN_1662143	0.66340275
AKAP1	AKAP1	8165	4810494	ILMN_1712530	22.22553
AKAP10	AKAP10	11216	460020	ILMN_1718808	85.0759
AKAP11	AKAP11	11215	1450333	ILMN_2293758	289.46775
AKAP12	AKAP12	9590	6900706	ILMN_1686846	14.00749
AKAP13	AKAP13	11214	3940440	ILMN_2396956	1255.922
AKAP14	AKAP14	158798	3850102	ILMN_1802537	-6.3730295
AKAP17A	AKAP17A	8227	5570538	ILMN_2117716	1186.6785
AKAP3	AKAP3	10566	4860088	ILMN_1808905	-5.068937
AKAP4	AKAP4	8852	5560450	ILMN_2253207	2.9358405
AKAP5	AKAP5	9495	4120047	ILMN_1691428	25042.555
AKAP6	AKAP6	9472	1510224	ILMN_1770758	-9.635931
AKAP7	AKAP7	9465	5340504	ILMN_1733690	196.63605
AKAP8	AKAP8	10270	6550053	ILMN_1741572	194.73585
AKAP8L	AKAP8L	26993	5340593	ILMN_1768962	97.35225
AKAP9	AKAP9	10142	3290592	ILMN_2396691	4.350315
AKIP1	AKIP1	56672	6270112	ILMN_1752988	225.27525
AKIRIN1	AKIRIN1	79647	520040	ILMN_1802799	845.6134
AKIRIN2	AKIRIN2	55122	5690202	ILMN_2148847	1339.187
AKNA	AKNA	80709	2850010	ILMN_1770673	1496.472
AKNAD1	AKNAD1	254268	3130605	ILMN_2205785	5.4120475
AKR1A1	AKR1A1	10327	1500504	ILMN_1728047	1088.8395
AKR1B1	AKR1B1	231	4260139	ILMN_1701731	1011.5655
AKR1B10	AKR1B10	57016	5310646	ILMN_1672148	-8.517249
AKR1B15	AKR1B15	441282	460068	ILMN_3286287	-1.914851
AKR1C1	AKR1C1	1645	3120598	ILMN_1687757	34.82579
AKR1C2	AKR1C2	1646	5340129	ILMN_2412336	4.405844
AKR1C3	AKR1C3	8644	7210632	ILMN_1713124	150.6362
AKR1C4	AKR1C4	1109	3120598	ILMN_1687757	34.82579
AKR1C6P	AKR1C6P	389932	2640121	ILMN_2290896	-3.598776
AKR1C8	AKR1C8	340811	6940278	ILMN_1685803	7.174214
AKR1D1	AKR1D1	6718	5860347	ILMN_2157277	22201.18
AKR1E2	AKR1E2	83592	5720372	ILMN_1694985	2.845297
AKR7A2	AKR7A2	8574	6180681	ILMN_1677043	1166.9805
AKR7A2P1	AKR7A2P1	246182	1110687	ILMN_2084562	15.02767
AKR7A3	AKR7A3	22977	70484	ILMN_2145396	228.778
AKR7L	AKR7L	246181	840039	ILMN_3243152	7.2474365
AKT1	AKT1	207	6200431	ILMN_2410909	1099.0615
AKT1S1	AKT1S1	84335	3870092	ILMN_1726906	32.627675
AKT2	AKT2	208	5570041	ILMN_1743347	29.113885
AKT3	AKT3	10000	5220307	ILMN_1757130	9.508524
AKTIP	AKTIP	64400	4480338	ILMN_2377240	544.46665
ALAD	ALAD	210	3120162	ILMN_1747577	325.7594
ALAS1	ALAS1	211	5860278	ILMN_2385647	43.212825
ALAS2	ALAS2	212	4180768	ILMN_2367126	16479.145
ALB	ALB	213	4230156	ILMN_1782939	41.7089
ALCAM	ALCAM	214	2070575	ILMN_1670870	164.3034
ALDH16A1	ALDH16A1	126133	940441	ILMN_2051381	131.3349
ALDH18A1	ALDH18A1	5832	2370255	ILMN_2302716	121.00565
ALDH1A1	ALDH1A1	216	6510754	ILMN_1709348	155.1591
ALDH1A2	ALDH1A2	8854	510687	ILMN_1748538	22.021695
ALDH1A3	ALDH1A3	220	2360551	ILMN_1807439	-1.142584
ALDH1B1	ALDH1B1	219	1240379	ILMN_2150894	26.784565
ALDH1L1	ALDH1L1	10840	6660341	ILMN_1802167	-6.149583
ALDH1L2	ALDH1L2	160428	4250411	ILMN_2182980	16.20815
ALDH2	ALDH2	217	840253	ILMN_1793859	646.69905
ALDH3A1	ALDH3A1	218	5560369	ILMN_1702503	-1.3513145
ALDH3A2	ALDH3A2	224	1690608	ILMN_1794825	232.295
ALDH3B1	ALDH3B1	221	2970356	ILMN_1728662	442.86665
ALDH3B2	ALDH3B2	222	2970039	ILMN_1761514	-5.4878
ALDH4A1	ALDH4A1	8659	1470427	ILMN_1656368	50.03697
ALDH5A1	ALDH5A1	7915	7040327	ILMN_2372398	99.42811
ALDH6A1	ALDH6A1	4329	5820373	ILMN_1785284	140.16795
ALDH7A1	ALDH7A1	501	4150544	ILMN_1763461	23.71687
ALDH8A1	ALDH8A1	64577	2100546	ILMN_2365176	155.47165
ALDH9A1	ALDH9A1	223	1820044	ILMN_1761804	2865.804
ALDOA	ALDOA	226	6590253	ILMN_1741148	2704.1895
ALDOB	ALDOB	229	650427	ILMN_1747716	15.44651
ALDOC	ALDOC	230	7330544	ILMN_1755974	387.8206
ALG1	ALG1	56052	6960551	ILMN_3202885	128.0911
ALG10	ALG10	84920	3140711	ILMN_3243268	15.859285
ALG10B	ALG10B	144245	5310524	ILMN_3251482	75.675255
ALG11	ALG11	440138	5550647	ILMN_2120982	49.63811
ALG12	ALG12	79087	6940735	ILMN_1743995	41.90534
ALG13	ALG13	79868	6660411	ILMN_1761456	256.4996
ALG14	ALG14	199857	50128	ILMN_1743635	50.38085
ALG1L1P	ALG1L1P	200810	6960551	ILMN_3202885	128.0911
ALG1L2	ALG1L2	644974	1690546	ILMN_3287422	44.554535
ALG2	ALG2	85365	1990021	ILMN_1737945	18.823615
ALG3	ALG3	10195	2650167	ILMN_1711886	390.10615
ALG5	ALG5	29880	6370113	ILMN_1664449	274.4905
ALG6	ALG6	29929	6960243	ILMN_1771411	338.5281
ALG8	ALG8	79053	4850632	ILMN_1685413	247.79895
ALG9	ALG9	79796	450204	ILMN_1732809	149.8843
ALK	ALK	238	6250431	ILMN_1753135	26.88509
ALKAL1	ALKAL1	389658	4230446	ILMN_2091217	6.444312
ALKAL2	ALKAL2	285016	2570575	ILMN_3247082	9.1317355
ALKBH1	ALKBH1	8846	3360056	ILMN_1758038	102.2311
ALKBH2	ALKBH2	121642	1340537	ILMN_1690252	74.435755
ALKBH3	ALKBH3	221120	4610369	ILMN_2134062	138.61805
ALKBH4	ALKBH4	54784	1780379	ILMN_1805673	45.9708
ALKBH5	ALKBH5	54890	1400209	ILMN_1657283	4104.184
ALKBH6	ALKBH6	84964	670360	ILMN_1808792	170.74045
ALKBH7	ALKBH7	84266	3310324	ILMN_1761764	428.1687
ALKBH8	ALKBH8	91801	6420044	ILMN_1779190	110.6242
ALLC	ALLC	55821	4060639	ILMN_1784583	-1.8106485
ALMS1	ALMS1	7840	5130736	ILMN_1709474	38.60932
ALMS1P1	ALMS1P1	200420	4250400	ILMN_1774369	30.55482
ALOX12	ALOX12	239	6040259	ILMN_1713731	139.45225
ALOX12B	ALOX12B	242	7510671	ILMN_1692332	-7.822867
ALOX12P2	ALOX12P2	245	1770630	ILMN_2137544	0.44436695
ALOX15	ALOX15	246	1230722	ILMN_1783443	16.382465
ALOX15B	ALOX15B	247	5810154	ILMN_2393149	32.863345
ALOX5	ALOX5	240	1780273	ILMN_1680996	8086.4445
ALOX5AP	ALOX5AP	241	3930343	ILMN_1797875	16077.695
ALOXE3	ALOXE3	59344	990685	ILMN_1678255	10.09562
ALPG	ALPG	251	2490376	ILMN_1801851	21.84575
ALPI	ALPI	248	2570162	ILMN_1752669	31.90179
ALPK1	ALPK1	80216	540390	ILMN_2078697	436.90575
ALPK2	ALPK2	115701	5270519	ILMN_1811238	-5.580481
ALPK3	ALPK3	57538	5810017	ILMN_1734630	-1.9014025
ALPL	ALPL	249	6100356	ILMN_1701603	8013.3105
ALPP	ALPP	250	2600133	ILMN_1693789	6172.002
ALS2	ALS2	57679	2140156	ILMN_1750256	126.38145
ALS2CL	ALS2CL	259173	4060037	ILMN_1700596	12.12108
ALX1	ALX1	8092	110521	ILMN_3236443	43.573165
ALX3	ALX3	257	3520619	ILMN_2191902	-2.552139
ALX4	ALX4	60529	4230358	ILMN_1803384	-9.0430475
ALYREF	ALYREF	10189	460286	ILMN_1750518	297.82885
AMACR	AMACR	23600	520544	ILMN_1759670	44.753185
AMBN	AMBN	258	6450037	ILMN_1697611	8.512858
AMBP	AMBP	259	4900433	ILMN_1695446	-1.585236
AMBRA1	AMBRA1	55626	1110129	ILMN_1662681	18.157585
AMD1	AMD1	262	50050	ILMN_1788462	561.59415
AMDHD1	AMDHD1	144193	6520112	ILMN_1788239	8.510885
AMDHD2	AMDHD2	51005	6110280	ILMN_1695759	96.779295
AMELX	AMELX	265	5720730	ILMN_2397406	-3.2547575
AMELY	AMELY	266	7040402	ILMN_1727258	-0.91071625
AMER1	AMER1	139285	5420400	ILMN_1750051	74.2059
AMER2	AMER2	219287	4850274	ILMN_2394366	12.038845
AMER3	AMER3	205147	6480731	ILMN_3178393	5.4450995
AMFR	AMFR	267	1400672	ILMN_1723116	570.28145
AMH	AMH	268	3780156	ILMN_1660995	-13.074625
AMHR2	AMHR2	269	5420152	ILMN_1736412	-7.683338
AMIGO1	AMIGO1	57463	4730598	ILMN_1765460	25.44632
AMIGO2	AMIGO2	347902	7100053	ILMN_1725896	5.660873
AMIGO3	AMIGO3	386724	3060349	ILMN_1738233	-2.341045
AMMECR1	AMMECR1	9949	2340601	ILMN_1779374	130.049
AMMECR1L	AMMECR1L	83607	4900605	ILMN_1727023	82.01143
AMN1	AMN1	196394	6900044	ILMN_1750880	51.23683
AMOT	AMOT	154796	3290646	ILMN_1792409	18.82286
AMOTL2	AMOTL2	51421	6960079	ILMN_1778788	128.8871
AMPD1	AMPD1	270	6660114	ILMN_1759312	-9.732988
AMPD2	AMPD2	271	6940132	ILMN_1786899	-6.1592305
AMPD3	AMPD3	272	150504	ILMN_1774447	31.041685
AMPH	AMPH	273	360402	ILMN_1685834	5.531731
AMT	AMT	275	940450	ILMN_1665331	63.749825
AMTN	AMTN	401138	7320450	ILMN_1713927	-13.18665
AMY1A	AMY1A	276	1820068	ILMN_1663313	3400.9755
AMY1B	AMY1B	277	1740220	ILMN_2294762	922.31035
AMY1C	AMY1C	278	1820068	ILMN_1663313	3400.9755
AMY2A	AMY2A	279	3130296	ILMN_1801303	93.00844
AMY2B	AMY2B	280	7000754	ILMN_2073157	31.461845
AMZ1	AMZ1	155185	4730402	ILMN_1785742	-5.74536
AMZ2	AMZ2	51321	510328	ILMN_1801606	991.9998
AMZ2P1	AMZ2P1	201283	5820286	ILMN_1756918	9.6641435
ANAPC1	ANAPC1	64682	7210259	ILMN_1659553	213.5161
ANAPC10	ANAPC10	10393	6840706	ILMN_1770378	72.033975
ANAPC11	ANAPC11	51529	4760288	ILMN_1722102	794.6351
ANAPC13	ANAPC13	25847	6250382	ILMN_1793894	1182.342
ANAPC15	ANAPC15	25906	6840100	ILMN_1726104	96.668
ANAPC16	ANAPC16	119504	7210300	ILMN_1738955	312.32235
ANAPC1P1	ANAPC1P1	100286979	6020148	ILMN_3242647	9.3496495
ANAPC1P2	ANAPC1P2	285074	2810093	ILMN_2278433	564.0034
ANAPC2	ANAPC2	29882	4180634	ILMN_1813243	22.02304
ANAPC4	ANAPC4	29945	6450021	ILMN_1802973	376.8096
ANAPC5	ANAPC5	51433	4730408	ILMN_1723177	1364.834
ANAPC7	ANAPC7	51434	160220	ILMN_2199284	12.17793
ANG	ANG	283	3930392	ILMN_1760727	308.8701
ANGEL1	ANGEL1	23357	5550086	ILMN_1665871	144.32905
ANGEL2	ANGEL2	90806	1820441	ILMN_1736340	707.73465
ANGPT1	ANGPT1	284	3360066	ILMN_2086890	24.53807
ANGPT2	ANGPT2	285	3360398	ILMN_3250879	3.3596645
ANGPT4	ANGPT4	51378	6040343	ILMN_1758443	-13.00435
ANGPTL1	ANGPTL1	9068	1230039	ILMN_1669773	-5.541679
ANGPTL2	ANGPTL2	23452	7650672	ILMN_1772612	-4.339158
ANGPTL3	ANGPTL3	27329	1050561	ILMN_1695193	12.06228
ANGPTL4	ANGPTL4	51129	2450592	ILMN_2386444	64.95923
ANGPTL5	ANGPTL5	253935	2360066	ILMN_2166696	-5.0306495
ANGPTL6	ANGPTL6	83854	5050707	ILMN_1725518	9.425452
ANGPTL7	ANGPTL7	10218	2640348	ILMN_1813361	-0.66881505
ANGPTL8	ANGPTL8	55908	1430689	ILMN_1764714	8.098453
ANHX	ANHX	647589	670747	ILMN_1758649	24.285835
ANK1	ANK1	286	3180209	ILMN_1684694	30.115485
ANK2	ANK2	287	4920441	ILMN_1652729	-4.525987
ANK3	ANK3	288	1450672	ILMN_1661875	25.12195
ANKAR	ANKAR	150709	110707	ILMN_2112829	24.57213
ANKDD1A	ANKDD1A	348094	5890564	ILMN_1813139	192.9141
ANKEF1	ANKEF1	63926	7100433	ILMN_2367300	5.547493
ANKFN1	ANKFN1	162282	6590152	ILMN_1811239	-13.357595
ANKFY1	ANKFY1	51479	450300	ILMN_1794470	375.42475
ANKH	ANKH	56172	5130274	ILMN_1692080	-0.9063345
ANKHD1	ANKHD1	54882	610546	ILMN_1765091	276.4212
ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3	404734	1850360	ILMN_2197225	115.34195
ANKIB1	ANKIB1	54467	2970672	ILMN_3241218	506.72785
ANKK1	ANKK1	255239	780338	ILMN_1797873	-5.531942
ANKLE1	ANKLE1	126549	1050440	ILMN_1751744	11.694705
ANKLE2	ANKLE2	23141	2360671	ILMN_3249608	199.43125
ANKMY1	ANKMY1	51281	2760102	ILMN_1675483	174.9641
ANKMY2	ANKMY2	57037	4890136	ILMN_1784292	81.46974
ANKRA2	ANKRA2	57763	1170630	ILMN_1687351	493.3954
ANKRD1	ANKRD1	27063	6560112	ILMN_1716264	2.8612355
ANKRD10	ANKRD10	55608	6900674	ILMN_2115218	357.9549
ANKRD11	ANKRD11	29123	3370274	ILMN_2108709	562.8154
ANKRD12	ANKRD12	23253	7040132	ILMN_1661833	383.2089
ANKRD13A	ANKRD13A	88455	2120224	ILMN_1689908	1881.6025
ANKRD13B	ANKRD13B	124930	5910273	ILMN_1794070	13.05063
ANKRD13C	ANKRD13C	81573	4810053	ILMN_2148507	42.242765
ANKRD13C-DT	ANKRD13C-DT	11147	5270349	ILMN_2295957	41.479955
ANKRD13D	ANKRD13D	338692	4060451	ILMN_1662902	13.19615
ANKRD16	ANKRD16	54522	650008	ILMN_1659156	69.48351
ANKRD17	ANKRD17	26057	6940520	ILMN_1712019	152.13205
ANKRD18A	ANKRD18A	253650	730075	ILMN_3232414	-5.2015855
ANKRD18DP	ANKRD18DP	348840	6040619	ILMN_1681751	2.2046615
ANKRD19P	ANKRD19P	138649	2480040	ILMN_1666221	-9.354642
ANKRD2	ANKRD2	26287	840333	ILMN_1682547	1.1781945
ANKRD20A1	ANKRD20A1	84210	6450661	ILMN_2215824	76.714385
ANKRD20A11P	ANKRD20A11P	391267	1430484	ILMN_1793572	33.187125
ANKRD20A2P	ANKRD20A2P	441430	7050114	ILMN_1670452	13.051135
ANKRD20A3P	ANKRD20A3P	441425	7050114	ILMN_1670452	13.051135
ANKRD20A4P	ANKRD20A4P	728747	6450661	ILMN_2215824	76.714385
ANKRD20A5P	ANKRD20A5P	440482	5960397	ILMN_3177348	30.536395
ANKRD20A8P	ANKRD20A8P	729171	7050114	ILMN_1670452	13.051135
ANKRD20A9P	ANKRD20A9P	284232	2640376	ILMN_3249491	9.3157025
ANKRD22	ANKRD22	118932	4150270	ILMN_2132599	705.1482
ANKRD23	ANKRD23	200539	3520195	ILMN_1747151	32.68026
ANKRD24	ANKRD24	170961	3460626	ILMN_1768202	20.541155
ANKRD26	ANKRD26	22852	5560189	ILMN_1740161	20.7037
ANKRD26P1	ANKRD26P1	124149	2350682	ILMN_1741157	-13.533625
ANKRD27	ANKRD27	84079	5670112	ILMN_1794063	63.781995
ANKRD28	ANKRD28	23243	2760563	ILMN_2232520	79.020405
ANKRD29	ANKRD29	147463	3130114	ILMN_1749338	-8.8721475
ANKRD30A	ANKRD30A	91074	4900215	ILMN_1813607	-17.7223
ANKRD30B	ANKRD30B	374860	610255	ILMN_1672000	-12.420855
ANKRD30BL	ANKRD30BL	554226	840762	ILMN_1749341	-1.1045245
ANKRD30BP2	ANKRD30BP2	149992	6940709	ILMN_1787314	883.5345
ANKRD30BP3	ANKRD30BP3	338579	7400180	ILMN_1803591	-4.446296
ANKRD31	ANKRD31	256006	6100315	ILMN_1708056	3.6203685
ANKRD33	ANKRD33	341405	4860707	ILMN_1667748	511.4304
ANKRD33B	ANKRD33B	651746	1410494	ILMN_3289793	13.978615
ANKRD34A	ANKRD34A	284615	1090142	ILMN_2119793	27.226345
ANKRD34B	ANKRD34B	340120	3390451	ILMN_1655766	7.257842
ANKRD34C	ANKRD34C	390616	2070576	ILMN_1758215	17.49676
ANKRD34C-AS1	ANKRD34C-AS1	729911	6860128	ILMN_3224830	-6.401145
ANKRD35	ANKRD35	148741	4180437	ILMN_2145153	67.971845
ANKRD36	ANKRD36	375248	5810050	ILMN_2280568	62.794565
ANKRD36B	ANKRD36B	57730	6580088	ILMN_1697377	172.86105
ANKRD36BP1	ANKRD36BP1	84832	3190168	ILMN_3304802	12.94469
ANKRD36BP2	ANKRD36BP2	645784	7610431	ILMN_1746695	23.47199
ANKRD37	ANKRD37	353322	240682	ILMN_1756417	46.366955
ANKRD39	ANKRD39	51239	6220553	ILMN_1710979	179.19755
ANKRD40	ANKRD40	91369	5560142	ILMN_1758846	111.21925
ANKRD40CL	ANKRD40CL	55018	3840255	ILMN_1710619	5.771376
ANKRD42	ANKRD42	338699	2120392	ILMN_1676605	-11.20345
ANKRD45	ANKRD45	339416	5560224	ILMN_1733716	14.72286
ANKRD46	ANKRD46	157567	2750598	ILMN_1712298	114.9304
ANKRD49	ANKRD49	54851	520341	ILMN_1669259	245.46435
ANKRD50	ANKRD50	57182	1770187	ILMN_2226304	41.34643
ANKRD52	ANKRD52	283373	3870402	ILMN_3244029	9.9842615
ANKRD53	ANKRD53	79998	150097	ILMN_1772660	17.253605
ANKRD54	ANKRD54	129138	2340598	ILMN_1766309	64.215285
ANKRD55	ANKRD55	79722	4050600	ILMN_2341724	232.67365
ANKRD6	ANKRD6	22881	4880465	ILMN_2178587	41.252465
ANKRD63	ANKRD63	100131244	6270270	ILMN_3287144	6.383621
ANKRD65	ANKRD65	441869	7040482	ILMN_1653039	386.3118
ANKRD66	ANKRD66	100287718	4610491	ILMN_1671615	-2.640122
ANKRD7	ANKRD7	56311	2370672	ILMN_2354930	13.806635
ANKRD9	ANKRD9	122416	7050370	ILMN_2048607	588.4005
ANKS1A	ANKS1A	23294	5390064	ILMN_1813669	269.0133
ANKS1B	ANKS1B	56899	2350201	ILMN_1758392	2.7144605
ANKS3	ANKS3	124401	6510445	ILMN_1751636	15.655905
ANKS4B	ANKS4B	257629	1110382	ILMN_2199658	-1.39579
ANKS6	ANKS6	203286	1050400	ILMN_1735108	-1.4459345
ANKUB1	ANKUB1	389161	3060112	ILMN_3194118	-6.7121675
ANKZF1	ANKZF1	55139	580598	ILMN_1677487	112.6645
ANLN	ANLN	54443	6450669	ILMN_1739645	7.1446165
ANO1	ANO1	55107	6350397	ILMN_3237961	9.776484
ANO10	ANO10	55129	7040554	ILMN_1767111	43.830385
ANO2	ANO2	57101	50176	ILMN_1699121	5.5537805
ANO3	ANO3	63982	5820300	ILMN_3240765	-12.40796
ANO4	ANO4	121601	6220440	ILMN_2228215	-5.220897
ANO5	ANO5	203859	1450593	ILMN_1690154	-8.8036445
ANO6	ANO6	196527	7040674	ILMN_1674941	235.36165
ANO7	ANO7	50636	6020008	ILMN_1683824	9.4082565
ANO8	ANO8	57719	2900438	ILMN_1709124	22.508495
ANO9	ANO9	338440	3400121	ILMN_1769259	40.389855
ANOS1	ANOS1	3730	6620008	ILMN_1750373	-13.93336
ANP32A	ANP32A	8125	1240424	ILMN_1807945	100.33984
ANP32A-IT1	ANP32A-IT1	80035	1980259	ILMN_1686662	436.37235
ANP32AP1	ANP32AP1	723972	5220279	ILMN_2056002	312.98245
ANP32B	ANP32B	10541	3850053	ILMN_1684293	6094.5175
ANP32CP	ANP32CP	23520	6980328	ILMN_1655868	49.11012
