ID_REF	ARRAY_ID	SYMBOL	ENTREZID	ENSEMBL	SYMBOL_UPPER
ILMN_1787576	3930523	CLCNKA	1187	ENSG00000186510	CLCNKA
ILMN_1787578	6450414	CTAG2	30848	ENSG00000126890	CTAG2
ILMN_1787591	2640379	XPA	7507	ENSG00000136936	XPA
ILMN_1787594	2570458				
ILMN_1787595	1410370	B3GALNT1	8706	ENSG00000169255	B3GALNT1
ILMN_1787618	6520291	ABHD2	11057	ENSG00000140526	ABHD2
ILMN_1787627	620273	GPRASP1	9737	ENSG00000198932	GPRASP1
ILMN_1787628	5550220	NOP56	10528	ENSG00000101361	NOP56
ILMN_1787630	520735				
ILMN_1787648	2060707				
ILMN_1787652	4560014				
ILMN_1787657	1070133	CLDN12	9069	ENSG00000157224	CLDN12
ILMN_1787658	840608	MTMR7	9108	ENSG00000003987	MTMR7
ILMN_1787662	6770475				
ILMN_1787673	6020619	PLLP	51090	ENSG00000102934	PLLP
ILMN_1787676	6980279				
ILMN_1787680	5490608	SELENOS	55829	ENSG00000131871	SELENOS
ILMN_1787681	1510136	CCNQP1	339521		CCNQP1
ILMN_1787689	6420681	RBFOX1	54715	ENSG00000078328	RBFOX1
ILMN_1787691	5810142	CITED4	163732	ENSG00000179862	CITED4
ILMN_1787705	6650017	ATP6V1B2	526	ENSG00000147416	ATP6V1B2
ILMN_1787716	1340315				
ILMN_1787717	1240053	GTF2IRD1	9569	ENSG00000006704	GTF2IRD1
ILMN_1787718	6180608	SLC27A1	376497	ENSG00000130304	SLC27A1
ILMN_1787731	6040681	LINC01869	284365	ENSG00000180279	LINC01869
ILMN_1787746	730215				
ILMN_1787749	290592	CASP8	841	ENSG00000064012	CASP8
ILMN_1787750	7330452	CD200	4345	ENSG00000091972	CD200
ILMN_1787751	1010192				
ILMN_1787762	3460242	HEATR1	55127	ENSG00000119285	HEATR1
ILMN_1787794	6200035	BMF	90427	ENSG00000104081	BMF
ILMN_1787808	2690064	CEP63	80254	ENSG00000182923	CEP63
ILMN_1787813	1660551	SLC5A3	6526	ENSG00000198743	SLC5A3
ILMN_1787815	1990630	TRIB3	57761	ENSG00000101255	TRIB3
ILMN_1787823	7510102				
ILMN_1787830	1770215	BPIFA4P	317716	ENSG00000290942	BPIFA4P
ILMN_1787831	6330639	CIMAP1D	284451	ENSG00000181781	CIMAP1D
ILMN_1787834	5910091				
ILMN_1787840	10148	GABRG3	2567	ENSG00000182256	GABRG3
ILMN_1787843	1340128	HSDL2	84263	ENSG00000119471	HSDL2
ILMN_1787844	1030458	MYDGF	56005	ENSG00000074842	MYDGF
ILMN_1787845	2680592				
ILMN_1787849	5420458	OR5AC2	81050	ENSG00000196578	OR5AC2
ILMN_1787877	4120390	CCNT2	905	ENSG00000082258	CCNT2
ILMN_1787879	3290739	ARL2	402	ENSG00000213465	ARL2
ILMN_1787885	3170451	NUDT18	79873	ENSG00000275074	NUDT18
ILMN_1787897	5720039	CXCL1	2919	ENSG00000163739	CXCL1
ILMN_1787908	4010035	ADAMTS20	80070	ENSG00000173157	ADAMTS20
ILMN_1787919	1820386	PARVB	29780	ENSG00000188677	PARVB
ILMN_1787923	1190463	PNPLA2	57104	ENSG00000177666	PNPLA2
ILMN_1787931	4040324				
ILMN_1787932	7000255	ADGRF1	266977	ENSG00000153292	ADGRF1
ILMN_1787933	870097				
ILMN_1787948	150025	KCNIP4	80333	ENSG00000185774	KCNIP4
ILMN_1787948	150025	KCNIP4	80333	ENSG00000281758	KCNIP4
ILMN_1787949	3360608	RPS15A	6210	ENSG00000134419	RPS15A
ILMN_1787951	5490484	IFT22	64792	ENSG00000128581	IFT22
ILMN_1787954	7510735	ALG1	56052	ENSG00000033011	ALG1
ILMN_1787973	4250019				
ILMN_1787980	2140484	SNORD109A	338428	ENSG00000274640	SNORD109A
ILMN_1787980	2140484	SNORD109B	338429	ENSG00000239169	SNORD109B
ILMN_1787981	5090615	MFAP2	4237	ENSG00000117122	MFAP2
ILMN_1787988	2680373	UBE2D1	7321	ENSG00000072401	UBE2D1
ILMN_1788002	110639	MAPK14	1432	ENSG00000112062	MAPK14
ILMN_1788005	1340685	PLEC	5339	ENSG00000178209	PLEC
ILMN_1788008	1980736				
ILMN_1788017	6040647	HSH2D	84941	ENSG00000196684	HSH2D
ILMN_1788019	360181	LAMA2	3908	ENSG00000196569	LAMA2
ILMN_1788022	2230020	CDKAL1	54901	ENSG00000145996	CDKAL1
ILMN_1788024	730541	PCID2	55795	ENSG00000126226	PCID2
ILMN_1788040	2260136	ZPBP2	124626	ENSG00000186075	ZPBP2
ILMN_1788053	460180	SLC25A12	8604	ENSG00000115840	SLC25A12
ILMN_1788053	460180	SLC25A12	8604	ENSG00000292099	SLC25A12
ILMN_1788059	3440377	PCGF5	84333	ENSG00000180628	PCGF5
ILMN_1788061	1260102	SEPTIN12	124404	ENSG00000140623	SEPTIN12
ILMN_1788062	4280639	SH3GL1	6455	ENSG00000141985	SH3GL1
ILMN_1788072	6370259				
ILMN_1788078	5290564	ACOT7	11332	ENSG00000097021	ACOT7
ILMN_1788095	3180521	SPRYD3	84926	ENSG00000167778	SPRYD3
ILMN_1788098	1470168	LHCGR	3973	ENSG00000138039	LHCGR
ILMN_1788099	3840594	LSM4	25804	ENSG00000130520	LSM4
ILMN_1788107	3400048	IL11	3589	ENSG00000095752	IL11
ILMN_1788108	5050053	TXNDC5	81567	ENSG00000239264	TXNDC5
ILMN_1788108	5050053	BLOC1S5-TXNDC5	100526836	ENSG00000259040	BLOC1S5-TXNDC5
ILMN_1788109	6580056	IL17C	27189	ENSG00000124391	IL17C
ILMN_1788118	940382	SLC23A3	151295	ENSG00000213901	SLC23A3
ILMN_1788122	2370594	GSTA5	221357	ENSG00000182793	GSTA5
ILMN_1788131	5270072	CYP26A1	1592	ENSG00000095596	CYP26A1
ILMN_1788135	1070360	CENPS	378708	ENSG00000175279	CENPS
ILMN_1788135	1070360	CENPS-CORT	100526739	ENSG00000251503	CENPS-CORT
ILMN_1788142	2510372				
ILMN_1788149	3140168	NEK11	79858	ENSG00000114670	NEK11
ILMN_1788156	6510706	EPM2A	7957	ENSG00000112425	EPM2A
ILMN_1788160	2710017	KIF5B	3799	ENSG00000170759	KIF5B
ILMN_1788166	5870725	TTK	7272	ENSG00000112742	TTK
ILMN_1788170	3400162				
ILMN_1788180	4390487	RAB13	5872	ENSG00000143545	RAB13
ILMN_1788184	10048	CIDEA	1149	ENSG00000176194	CIDEA
ILMN_1788192	4230451	ARMCX1	51309	ENSG00000126947	ARMCX1
ILMN_1788196	1770669	MSL3	10943	ENSG00000005302	MSL3
ILMN_1788203	3840753	HEY1	23462	ENSG00000164683	HEY1
ILMN_1788211	360673	SNX19	399979	ENSG00000120451	SNX19
ILMN_1788213	7330026	FRAT2	23401	ENSG00000181274	FRAT2
ILMN_1788223	2650678	RSPH3	83861	ENSG00000130363	RSPH3
ILMN_1788232	60446	FGF20	26281	ENSG00000078579	FGF20
ILMN_1788237	110397				
ILMN_1788239	6520112	AMDHD1	144193	ENSG00000139344	AMDHD1
ILMN_1788240	3190403	ITPRIPL1	150771	ENSG00000198885	ITPRIPL1
ILMN_1788250	1400484	LDOC1	23641	ENSG00000182195	LDOC1
ILMN_1788251	2940017	SNN	8303	ENSG00000184602	SNN
ILMN_1788254	1050021	PGAM5	192111	ENSG00000247077	PGAM5
ILMN_1788264	620209				
ILMN_1788267	1300162	PPP1R14D	54866	ENSG00000166143	PPP1R14D
ILMN_1788268	1430114	NAPG	8774	ENSG00000134265	NAPG
ILMN_1788272	290634				
ILMN_1788281	4290181				
ILMN_1788283	1070678	COTL1	23406	ENSG00000103187	COTL1
ILMN_1788288	3060598				
ILMN_1788291	1070187	LHFPL5	222662	ENSG00000197753	LHFPL5
ILMN_1788305	6380328	EFCAB5	374786	ENSG00000176927	EFCAB5
ILMN_1788315	4290440	SIN3B	23309	ENSG00000127511	SIN3B
ILMN_1788337	5420121				
ILMN_1788347	7050204	CIPC	85457	ENSG00000198894	CIPC
ILMN_1788349	2750142	TMEM202	338949	ENSG00000187806	TMEM202
ILMN_1788351	6550608				
ILMN_1788356	2190753	AKIP1	56672	ENSG00000166452	AKIP1
ILMN_1788362	1170504	CACNA1C	775	ENSG00000151067	CACNA1C
ILMN_1788362	1170504	CACNA1C	775	ENSG00000285479	CACNA1C
ILMN_1788363	4610164	MLH1	4292	ENSG00000076242	MLH1
ILMN_1788377	2120181	COL27A1	85301	ENSG00000196739	COL27A1
ILMN_1788384	2940687	TMEM245	23731	ENSG00000106771	TMEM245
ILMN_1788387	4010187	UGGT2	55757	ENSG00000102595	UGGT2
ILMN_1788388	2370685	NOVA2	4858	ENSG00000104967	NOVA2
ILMN_1788391	2070017	GLUD1	2746	ENSG00000148672	GLUD1
ILMN_1788391	2070017	GLUD2	2747	ENSG00000182890	GLUD2
ILMN_1788391	2070017	GLUD2	2747	ENSG00000288118	GLUD2
ILMN_1788394	4290601	TTLL6	284076	ENSG00000170703	TTLL6
ILMN_1788400	990326	NEXMIF	340533	ENSG00000050030	NEXMIF
ILMN_1788410	5670543	PAMR1	25891	ENSG00000149090	PAMR1
ILMN_1788415	6350020	FER1L6-AS1	439941	ENSG00000181171	FER1L6-AS1
ILMN_1788416	4150519	ABHD17C	58489	ENSG00000136379	ABHD17C
ILMN_1788421	4810424	KCNK15	60598	ENSG00000124249	KCNK15
ILMN_1788439	270474				
ILMN_1788457	2450201	ABCC4	10257	ENSG00000125257	ABCC4
ILMN_1788462	50050	AMD1	262	ENSG00000123505	AMD1
ILMN_1788468	4880132	ARGLU1	55082	ENSG00000134884	ARGLU1
ILMN_1788481	5220341	ADAM19	8728	ENSG00000135074	ADAM19
ILMN_1788489	2100528	H3C7	8968	ENSG00000277775	H3C7
ILMN_1788498	990762				
ILMN_1788499	6760075	LINC02347	100128554	ENSG00000214043	LINC02347
ILMN_1788506	2600468	MXRA5	25878	ENSG00000101825	MXRA5
ILMN_1788528	1500347	MED18	54797	ENSG00000130772	MED18
ILMN_1788528	1500347	MED18	54797	ENSG00000284944	MED18
ILMN_1788530	5570446	ADPRHL1	113622	ENSG00000153531	ADPRHL1
ILMN_1788531	4280053	SIT1	27240	ENSG00000137078	SIT1
ILMN_1788538	60093	NCALD	83988	ENSG00000104490	NCALD
ILMN_1788540	7000424	PHLDB3	653583	ENSG00000176531	PHLDB3
ILMN_1788547	1990577	GCLM	2730	ENSG00000023909	GCLM
ILMN_1788553	6290360				
ILMN_1788599	7210601				
ILMN_1788604	3890398	WBP2	23558	ENSG00000132471	WBP2
ILMN_1788605	1580040				
ILMN_1788607	4920408	RPL23A	6147	ENSG00000198242	RPL23A
ILMN_1788608	1570600				
ILMN_1788623	4200095				
ILMN_1788625	4250181	EXOC5	10640	ENSG00000070367	EXOC5
ILMN_1788629	160747	CEP112	201134	ENSG00000154240	CEP112
ILMN_1788638	4050050	SPATA31A3	727830	ENSG00000275969	SPATA31A3
ILMN_1788650	1820050	GPHB5	122876	ENSG00000179600	GPHB5
ILMN_1788655	5310400	CRLF2	64109	ENSG00000205755	CRLF2
ILMN_1788655	5310400	CRLF2	64109	ENSG00000292363	CRLF2
ILMN_1788663	5900273				
ILMN_1788664	6450100	KCNH7	90134	ENSG00000184611	KCNH7
ILMN_1788665	3390296	SLC7A5P2	387254		SLC7A5P2
ILMN_1788679	1110753				
ILMN_1788689	7000377	PHIP	55023	ENSG00000146247	PHIP
ILMN_1788700	7380280	ZNF710	374655	ENSG00000140548	ZNF710
ILMN_1788701	5310747	PSIP1	11168	ENSG00000164985	PSIP1
ILMN_1788711	6770358	WNK1	65125	ENSG00000060237	WNK1
ILMN_1788718	2650711				
ILMN_1788728	4850524	LGI1	9211	ENSG00000108231	LGI1
ILMN_1788729	5340431	TCF23	150921	ENSG00000163792	TCF23
ILMN_1788738	1340253	ZNRF3	84133	ENSG00000183579	ZNRF3
ILMN_1788742	580717	RPL35	11224	ENSG00000136942	RPL35
ILMN_1788756	3140719	MRGPRG-AS1	283303	ENSG00000236301	MRGPRG-AS1
ILMN_1788759	2480112	DSCAM	1826	ENSG00000171587	DSCAM
ILMN_1788759	2480112	DSCAM	1826	ENSG00000291561	DSCAM
ILMN_1788764	6290301	BPGM	669	ENSG00000172331	BPGM
ILMN_1788768	1770367				
ILMN_1788769	4070292	MAS1	4142	ENSG00000130368	MAS1
ILMN_1788774	5260253	TYR	7299	ENSG00000077498	TYR
ILMN_1788775	2510736				
ILMN_1788778	20288	SEPTIN11	55752	ENSG00000138758	SEPTIN11
ILMN_1788783	940670	TRAM2	9697	ENSG00000065308	TRAM2
ILMN_1788784	2640162				
ILMN_1788786	4120402	GLRA2	2742	ENSG00000101958	GLRA2
ILMN_1788787	6100445				
ILMN_1788789	1400504	CHRNA7	1139	ENSG00000175344	CHRNA7
ILMN_1788789	1400504	CHRNA7	1139	ENSG00000274542	CHRNA7
ILMN_1788789	1400504	CHRNA7	1139	ENSG00000282088	CHRNA7
ILMN_1788793	610427	KLF8	11279	ENSG00000102349	KLF8
ILMN_1788802	1740382	GCH1	2643	ENSG00000131979	GCH1
ILMN_1788803	6400164				
ILMN_1788806	2710497	GARIN1A	346653	ENSG00000205085	GARIN1A
ILMN_1788810	2360601	NAA25	80018	ENSG00000111300	NAA25
ILMN_1788811	3890270	PLA2G2D	26279	ENSG00000117215	PLA2G2D
ILMN_1788813	4280021	RASL10B	91608	ENSG00000270885	RASL10B
ILMN_1788817	990274	MAGED4B	81557	ENSG00000187243	MAGED4B
ILMN_1788817	990274	MAGED4	728239	ENSG00000154545	MAGED4
ILMN_1788818	3290746	TET2	54790	ENSG00000168769	TET2
ILMN_1788832	4810368	MIB1	57534	ENSG00000101752	MIB1
ILMN_1788833	4070440				
ILMN_1788841	70110	TCL1A	8115	ENSG00000100721	TCL1A
ILMN_1788844	610731				
ILMN_1788855	5900292	OR11H4	390442	ENSG00000176198	OR11H4
ILMN_1788855	5900292	OR11H4	390442	ENSG00000291809	OR11H4
ILMN_1788874	6280168	SERPINA3	12	ENSG00000196136	SERPINA3
ILMN_1788878	4060605	MORN4	118812	ENSG00000171160	MORN4
ILMN_1788886	7550451	TOX	9760	ENSG00000198846	TOX
ILMN_1788887	2970338	LINC01089	338799	ENSG00000212694	LINC01089
ILMN_1788895	6350035	SRD5A2	6716	ENSG00000277893	SRD5A2
ILMN_1788928	2600315				
ILMN_1788931	3520202	DOCK8	81704	ENSG00000107099	DOCK8
ILMN_1788936	4290731	KREMEN1	83999	ENSG00000183762	KREMEN1
ILMN_1788942	1340154	GGT6	124975	ENSG00000167741	GGT6
ILMN_1788951	2260240	ZNF705A	440077	ENSG00000196946	ZNF705A
ILMN_1788951	2260240	ZNF705D	728957	ENSG00000215343	ZNF705D
ILMN_1788951	2260240	ZNF705D	728957	ENSG00000285124	ZNF705D
ILMN_1788951	2260240	ZNF705G	100131980	ENSG00000215372	ZNF705G
ILMN_1788951	2260240	ZNF705G	100131980	ENSG00000285286	ZNF705G
ILMN_1788951	2260240	ZNF705G	100131980	ENSG00000274195	ZNF705G
ILMN_1788951	2260240	ZNF705B	100132396	ENSG00000215356	ZNF705B
ILMN_1788951	2260240	ZNF705B	100132396	ENSG00000285286	ZNF705B
ILMN_1788951	2260240	ZNF705B	100132396	ENSG00000274195	ZNF705B
ILMN_1788951	2260240	ZNF705B	100132396	ENSG00000215372	ZNF705B
ILMN_1788955	1410010	PDLIM1	9124	ENSG00000107438	PDLIM1
ILMN_1788961	3710594	PPP2R2A	5520	ENSG00000221914	PPP2R2A
ILMN_1788968	610050				
ILMN_1788988	3870523	THAP1	55145	ENSG00000131931	THAP1
ILMN_1788991	6620167	GMNC	647309	ENSG00000205835	GMNC
ILMN_1789001	1580402	SLC35B2	347734	ENSG00000157593	SLC35B2
ILMN_1789003	5820390	CPB2	1361	ENSG00000080618	CPB2
ILMN_1789005	3610397	ATP6V0C	527	ENSG00000185883	ATP6V0C
ILMN_1789006	730519				
ILMN_1789007	3830465	APOC1	341	ENSG00000130208	APOC1
ILMN_1789011	1690719	SYNGR2	9144	ENSG00000108639	SYNGR2
ILMN_1789018	1780053	ILF3	3609	ENSG00000129351	ILF3
ILMN_1789027	450138	PTPDC1	138639	ENSG00000158079	PTPDC1
ILMN_1789040	2750673	SLITRK5	26050	ENSG00000165300	SLITRK5
ILMN_1789044	4040470				
ILMN_1789048	5960326	GLB1L3	112937	ENSG00000166105	GLB1L3
ILMN_1789058	4810348	RNF207	388591	ENSG00000158286	RNF207
ILMN_1789059	7320661	GDAP2	54834	ENSG00000196505	GDAP2
ILMN_1789074	6380717	HSPA1A	3303	ENSG00000204389	HSPA1A
ILMN_1789074	6380717	HSPA1A	3303	ENSG00000237724	HSPA1A
ILMN_1789074	6380717	HSPA1A	3303	ENSG00000234475	HSPA1A
ILMN_1789074	6380717	HSPA1A	3303	ENSG00000235941	HSPA1A
ILMN_1789074	6380717	HSPA1A	3303	ENSG00000215328	HSPA1A
ILMN_1789086	1260133	LOC100288069	100288069		LOC100288069
ILMN_1789089	5560372	DCTN1	1639	ENSG00000204843	DCTN1
ILMN_1789094	5130703	NINL	22981	ENSG00000101004	NINL
ILMN_1789095	6060475	BMPR2	659	ENSG00000204217	BMPR2
ILMN_1789096	5560364	SLC51A	200931	ENSG00000163959	SLC51A
ILMN_1789103	6960082	TCF20	6942	ENSG00000100207	TCF20
ILMN_1789103	6960082	TCF20	6942	ENSG00000276461	TCF20
ILMN_1789103	6960082	TCF20	6942	ENSG00000262024	TCF20
ILMN_1789106	2100519	IPP	3652	ENSG00000197429	IPP
ILMN_1789109	4920152				
ILMN_1789112	5490598	TMEM145	284339	ENSG00000167619	TMEM145
ILMN_1789123	3190470	PLK4	10733	ENSG00000142731	PLK4
ILMN_1789130	6580228	DNASE2B	58511	ENSG00000137976	DNASE2B
ILMN_1789134	4280296	XRRA1	143570	ENSG00000166435	XRRA1
ILMN_1789136	1580309	SERF2	10169	ENSG00000140264	SERF2
ILMN_1789136	1580309	SERF2-C15ORF63	100529067		SERF2-C15ORF63
ILMN_1789138	1430156	PLEKHA2	59339	ENSG00000169499	PLEKHA2
ILMN_1789140	5420494				
ILMN_1789146	4540451	PCDHA13	56136	ENSG00000239389	PCDHA13
ILMN_1789146	4540451	PCDHA13	56136	ENSG00000291666	PCDHA13
ILMN_1789148	990400	DKKL1	27120	ENSG00000104901	DKKL1
ILMN_1789162	2600242	MAB21L2	10586	ENSG00000181541	MAB21L2
ILMN_1789166	730093	SHD	56961	ENSG00000105251	SHD
ILMN_1789171	3420300	EEF2K	29904	ENSG00000103319	EEF2K
ILMN_1789171	3420300	EEF2K	29904	ENSG00000284161	EEF2K
ILMN_1789176	2760376	PSMB1	5689	ENSG00000008018	PSMB1
ILMN_1789176	2760376	PSMB1	5689	ENSG00000281184	PSMB1
ILMN_1789186	4120750	STN1	79991	ENSG00000107960	STN1
ILMN_1789187	2940289				
ILMN_1789196	160370	TPM2	7169	ENSG00000198467	TPM2
ILMN_1789224	360170	MAP9	79884	ENSG00000164114	MAP9
ILMN_1789233	6510528	VPS37C	55048	ENSG00000167987	VPS37C
ILMN_1789240	3710215	MLST8	64223	ENSG00000167965	MLST8
ILMN_1789243	6330243	VPS33B	26276	ENSG00000184056	VPS33B
ILMN_1789244	7320139	SOX8	30812	ENSG00000005513	SOX8
ILMN_1789266	5130202	CCDC25	55246	ENSG00000147419	CCDC25
ILMN_1789274	1070019	FBXO17	115290	ENSG00000269190	FBXO17
ILMN_1789274	1070019	FBXO17	115290	ENSG00000282954	FBXO17
ILMN_1789283	150356	PPP2R5C	5527	ENSG00000078304	PPP2R5C
ILMN_1789294	3190523	OPRL1	4987	ENSG00000125510	OPRL1
ILMN_1789294	3190523	OPRL1	4987	ENSG00000277044	OPRL1
ILMN_1789314	1050376				
ILMN_1789323	1780735	LINC00477	144360	ENSG00000197503	LINC00477
ILMN_1789334	3420148				
ILMN_1789338	3870301	SORBS3	10174	ENSG00000120896	SORBS3
ILMN_1789342	430717	NDUFS2	4720	ENSG00000158864	NDUFS2
ILMN_1789346	1580630				
ILMN_1789349	3610487	UBQLN4	56893	ENSG00000160803	UBQLN4
ILMN_1789351	6330441	SUV39H2	79723	ENSG00000152455	SUV39H2
ILMN_1789357	6380193	DLX3	1747	ENSG00000064195	DLX3
ILMN_1789358	4920577	ZNF628	89887	ENSG00000197483	ZNF628
ILMN_1789361	2760463	PKD2L1	9033	ENSG00000107593	PKD2L1
ILMN_1789364	1570468	ZNF789	285989	ENSG00000198556	ZNF789
ILMN_1789372	5310482				
ILMN_1789383	2000544	FAM136A	84908	ENSG00000035141	FAM136A
ILMN_1789384	290441	QSOX2	169714	ENSG00000165661	QSOX2
ILMN_1789387	990239	KCNE3	10008	ENSG00000175538	KCNE3
ILMN_1789394	6590544	CATSPER1	117144	ENSG00000175294	CATSPER1
ILMN_1789395	6330010	OR9G1	390174	ENSG00000174914	OR9G1
ILMN_1789395	6330010	OR9G1	390174	ENSG00000261958	OR9G1
ILMN_1789398	60086	TMEM164	84187	ENSG00000157600	TMEM164
ILMN_1789400	510180	FOXD2	2306	ENSG00000186564	FOXD2
ILMN_1789405	630446	TANGO2	128989	ENSG00000183597	TANGO2
ILMN_1789407	5420356	TVP23C	201158	ENSG00000175106	TVP23C
ILMN_1789407	5420356	TVP23C-CDRT4	100533496	ENSG00000259024	TVP23C-CDRT4
ILMN_1789410	940576	ZSCAN21	7589	ENSG00000166529	ZSCAN21
ILMN_1789418	7570762	GSTT2	2953	ENSG00000099984	GSTT2
ILMN_1789418	7570762	GSTT2	2953	ENSG00000277897	GSTT2
ILMN_1789418	7570762	GSTT2B	653689	ENSG00000133433	GSTT2B
ILMN_1789418	7570762	GSTT2B	653689	ENSG00000278695	GSTT2B
ILMN_1789419	4730682	EXOC3	11336	ENSG00000180104	EXOC3
ILMN_1789424	2000202				
ILMN_1789436	4860575	DENND1B	163486	ENSG00000213047	DENND1B
ILMN_1789446	610162	IRGC	56269	ENSG00000124449	IRGC
ILMN_1789449	5420435	PKNOX1	5316	ENSG00000160199	PKNOX1
ILMN_1789457	6370068	GNL1	2794	ENSG00000204590	GNL1
ILMN_1789457	6370068	GNL1	2794	ENSG00000235986	GNL1
ILMN_1789457	6370068	GNL1	2794	ENSG00000229470	GNL1
ILMN_1789457	6370068	GNL1	2794	ENSG00000232143	GNL1
ILMN_1789457	6370068	GNL1	2794	ENSG00000206412	GNL1
ILMN_1789457	6370068	GNL1	2794	ENSG00000228581	GNL1
ILMN_1789457	6370068	GNL1	2794	ENSG00000226882	GNL1
ILMN_1789457	6370068	GNL1	2794	ENSG00000206492	GNL1
ILMN_1789463	5860022	FXYD1	5348	ENSG00000266964	FXYD1
ILMN_1789464	5810477	SERINC5	256987	ENSG00000164300	SERINC5
ILMN_1789467	2320050	VMAC	400673	ENSG00000187650	VMAC
ILMN_1789467	2320050	VMAC	400673	ENSG00000292061	VMAC
ILMN_1789482	3060484	PRM3	58531	ENSG00000178257	PRM3
ILMN_1789492	4590154	ZDHHC8	29801	ENSG00000099904	ZDHHC8
ILMN_1789500	1510731	WDR97	340390	ENSG00000179698	WDR97
ILMN_1789502	6330270	GPC4	2239	ENSG00000076716	GPC4
ILMN_1789504	4120348	PTPN9	5780	ENSG00000169410	PTPN9
ILMN_1789505	3990646	ITPR1	3708	ENSG00000150995	ITPR1
ILMN_1789507	3460743	COL11A1	1301	ENSG00000060718	COL11A1
ILMN_1789508	3830156	GTF3C3	9330	ENSG00000119041	GTF3C3
ILMN_1789510	620711	STIP1	10963	ENSG00000168439	STIP1
ILMN_1789531	4850474	ACTE1P	399923	ENSG00000172900	ACTE1P
ILMN_1789535	3440403	DHDDS	79947	ENSG00000117682	DHDDS
ILMN_1789541	360296	CRMP1	1400	ENSG00000072832	CRMP1
ILMN_1789543	5390392	FBF1	85302	ENSG00000188878	FBF1
ILMN_1789557	7320609				
ILMN_1789558	1990615	ZC2HC1A	51101	ENSG00000104427	ZC2HC1A
ILMN_1789567	940612	MAGED2	10916	ENSG00000102316	MAGED2
ILMN_1789575	450524	GJB3	2707	ENSG00000188910	GJB3
ILMN_1789593	1570736	PRPF40B	25766	ENSG00000110844	PRPF40B
ILMN_1789596	240064	ETV6	2120	ENSG00000139083	ETV6
ILMN_1789599	5090156	NBL1	4681	ENSG00000158747	NBL1
ILMN_1789599	5090156	MICOS10-NBL1	100532736	ENSG00000158747	MICOS10-NBL1
ILMN_1789600	5560377	CLPSL1	340204	ENSG00000204140	CLPSL1
ILMN_1789609	4590601				
ILMN_1789614	2360594	TPT1	7178	ENSG00000133112	TPT1
ILMN_1789616	5340209	NUP42	11097	ENSG00000136243	NUP42
ILMN_1789618	510475	FER	2241	ENSG00000151422	FER
ILMN_1789624	1230451	TPM2	7169	ENSG00000198467	TPM2
ILMN_1789627	6960022	GP1BB	2812	ENSG00000203618	GP1BB
ILMN_1789627	6960022	SEPT5-GP1BB	100526833	ENSG00000284874	SEPT5-GP1BB
ILMN_1789638	3840196	MFSD2A	84879	ENSG00000168389	MFSD2A
ILMN_1789639	1710484	FMOD	2331	ENSG00000122176	FMOD
ILMN_1789641	7160220	ABCG2	9429	ENSG00000118777	ABCG2
ILMN_1789642	4040703	DNAJC5	80331	ENSG00000101152	DNAJC5
ILMN_1789645	3520519	IL12RB1	3594	ENSG00000096996	IL12RB1
ILMN_1789648	3990278	SCGN	10590	ENSG00000079689	SCGN
ILMN_1789653	5570050	PBLD	64081	ENSG00000108187	PBLD
ILMN_1789666	4210014	OR7G1	125962	ENSG00000161807	OR7G1
ILMN_1789676	5290487	AOX2P	344454	ENSG00000243478	AOX2P
ILMN_1789677	6250035				
ILMN_1789682	6180707				
ILMN_1789690	7000092	FOXI3	344167	ENSG00000214336	FOXI3
ILMN_1789691	4480484	XKR7	343702	ENSG00000260903	XKR7
ILMN_1789692	3140491	MARK2	2011	ENSG00000072518	MARK2
ILMN_1789696	3120497	GPR21	2844	ENSG00000188394	GPR21
ILMN_1789702	6280176	GBE1	2632	ENSG00000114480	GBE1
ILMN_1789706	6450369				
ILMN_1789732	7100671	PEDS1	387521	ENSG00000240849	PEDS1
ILMN_1789733	650689	CLIP3	25999	ENSG00000105270	CLIP3
ILMN_1789744	2750615				
ILMN_1789747	2900138				
ILMN_1789750	2810274	ZNF41	7592	ENSG00000147124	ZNF41
ILMN_1789751	510288	MFSD1	64747	ENSG00000118855	MFSD1
ILMN_1789773	6110372	ZNF469	84627	ENSG00000225614	ZNF469
ILMN_1789775	7380368	WDR74	54663	ENSG00000133316	WDR74
ILMN_1789781	4480437	PIM3	415116	ENSG00000198355	PIM3
ILMN_1789786	2070674				
ILMN_1789790	1430328				
ILMN_1789793	380202	NUAK2	81788	ENSG00000163545	NUAK2
ILMN_1789804	6560240	PRDM10-DT	440072		PRDM10-DT
ILMN_1789807	4920411				
ILMN_1789809	1440398	RPL13AP6	644511	ENSG00000234118	RPL13AP6
ILMN_1789826	540349	OR51B6	390058	ENSG00000176239	OR51B6
ILMN_1789828	2760408	VPS13A	23230	ENSG00000197969	VPS13A
ILMN_1789830	1240593	CFLAR	8837	ENSG00000003402	CFLAR
ILMN_1789839	2750296	GTF3C1	2975	ENSG00000077235	GTF3C1
ILMN_1789846	650437	ITGB6	3694	ENSG00000115221	ITGB6
ILMN_1789871	3830301	CASP16P	197350	ENSG00000228146	CASP16P
ILMN_1789879	2690484	WDR35	57539	ENSG00000118965	WDR35
ILMN_1789887	6960113	PSPN	5623	ENSG00000125650	PSPN
ILMN_1789902	430537				
ILMN_1789905	2690575	PAX6	5080	ENSG00000007372	PAX6
ILMN_1789909	2850537	TBC1D9B	23061	ENSG00000197226	TBC1D9B
