ID_REF	ARRAY_ID
ILMN_2143220	6770427
ILMN_1674376	990092
ILMN_2386444	2450592
ILMN_1707727	4610433
ILMN_2166696	2360066
ILMN_1725518	5050707
ILMN_1813361	2640348
ILMN_2317186	2900402
ILMN_1684694	3180209
ILMN_1776363	4780437
ILMN_1652729	4920441
ILMN_1661875	1450672
ILMN_2390609	1850709
ILMN_1651943	2630600
ILMN_2112829	110707
ILMN_2112834	1430563
ILMN_1813139	5890564
ILMN_1811239	6590152
ILMN_1794470	450300
ILMN_1801464	6220152
ILMN_1735364	6980639
ILMN_1660778	2680253
ILMN_1692080	5130274
ILMN_1765091	610546
ILMN_2341382	6380100
ILMN_1778304	7150026
ILMN_1766560	520008
ILMN_3241218	2970672
ILMN_1797873	780338
ILMN_3243457	110301
ILMN_3249608	2360671
ILMN_1675483	2760102
ILMN_2251062	2970068
ILMN_1799369	6200358
ILMN_1784292	4890136
ILMN_1687351	1170630
ILMN_2185563	7400114
ILMN_1716264	6560112
ILMN_1711828	4540689
ILMN_2115218	6900674
ILMN_2108709	3370274
ILMN_1690465	5890403
ILMN_1661833	7040132
ILMN_1689908	2120224
ILMN_1794070	5910273
ILMN_2148507	4810053
ILMN_1660183	610070
ILMN_1667830	2320064
ILMN_1790351	3520692
ILMN_1807112	3850097
ILMN_1672356	4010424
ILMN_1662902	4060451
ILMN_1675435	50070
ILMN_1659156	650008
ILMN_2353431	3450274
ILMN_1787064	3130156
ILMN_2406335	4210437
ILMN_1712019	6940520
ILMN_3190486	5810215
ILMN_3255211	7160022
ILMN_3192974	5340202
ILMN_3233098	5870356
ILMN_1666221	2480040
ILMN_1682547	840333
ILMN_1747839	4290364
ILMN_1679184	4490484
ILMN_2215824	6450661
ILMN_1670452	7050114
ILMN_3244353	2970564
ILMN_2289424	4180609
ILMN_2398211	5260703
ILMN_3240529	6420095
ILMN_3307747	770725
ILMN_1680631	2260372
ILMN_2181867	6480523
ILMN_1757147	7510500
ILMN_1671812	4490414
ILMN_1799848	130181
ILMN_2132599	4150270
ILMN_2227338	1300634
ILMN_1747151	3520195
ILMN_1768202	3460626
ILMN_2101368	6280551
ILMN_1740161	5560189
ILMN_1794063	5670112
ILMN_1697594	360064
ILMN_2232520	2760563
ILMN_2075643	1500358
ILMN_1749338	3130114
ILMN_1756727	3060537
ILMN_1813607	4900215
ILMN_1796059	5910309
ILMN_1730678	1770273
ILMN_1708056	6100315
ILMN_2214278	1070736
ILMN_1805985	6380747
ILMN_1667748	4860707
ILMN_2119793	1090142
ILMN_1655766	3390451
ILMN_1758215	2070576
ILMN_2145153	4180437
ILMN_1798006	4590377
ILMN_2382431	150730
ILMN_1750459	1450332
ILMN_1686523	1510246
ILMN_2280568	5810050
ILMN_1780806	3060010
ILMN_2189614	6100066
ILMN_1756417	240682
ILMN_1776936	7610128
ILMN_1710979	6220553
ILMN_1758846	5560142
ILMN_1751744	1050440
ILMN_2091590	4670554
ILMN_1676605	2120392
ILMN_1779882	2450274
ILMN_1755049	520280
ILMN_2059844	5810228
ILMN_1733716	5560224
ILMN_1712298	2750598
ILMN_1755588	4860603
ILMN_1669259	520341
ILMN_1728957	290450
ILMN_1793466	1740546
ILMN_2367300	7100433
ILMN_2226304	1770187
ILMN_3244029	3870402
ILMN_1772660	150097
ILMN_1766309	2340598
ILMN_2341724	4050600
ILMN_2072045	2190673
ILMN_1724040	2510224
ILMN_1692849	5270474
ILMN_1698159	2030014
ILMN_2178587	4880465
ILMN_2354930	2370672
ILMN_1779951	4260653
ILMN_1675937	4730767
ILMN_2048607	7050370
ILMN_1813669	5390064
ILMN_1758392	2350201
ILMN_1696131	6100113
ILMN_2340974	6660463
ILMN_1751636	6510445
ILMN_2199658	1110382
ILMN_1735108	1050400
ILMN_1677487	580598
ILMN_2273796	5050364
ILMN_2370692	5090475
ILMN_1739645	6450669
ILMN_3237961	6350397
ILMN_1767111	7040554
ILMN_3248094	6580300
ILMN_3240765	5820300
ILMN_2228215	6220440
ILMN_1690154	1450593
ILMN_1674941	7040674
ILMN_1675423	2470204
ILMN_1683824	6020008
ILMN_1732948	6280746
ILMN_1709124	2900438
ILMN_1762629	2750711
ILMN_1769259	3400121
ILMN_1798679	5720373
ILMN_1807945	1240424
ILMN_1684293	3850053
ILMN_2151412	1230725
ILMN_1655868	6980328
ILMN_1728191	4850114
ILMN_1684923	1070632
ILMN_1763837	5810612
ILMN_1887731	780538
ILMN_1670379	20647
ILMN_1811877	60255
ILMN_2387995	3120689
ILMN_1780894	5700025
ILMN_1812926	10685
ILMN_1668044	1740491
ILMN_1668566	3840653
ILMN_2184184	6520215
ILMN_1699421	1050242
ILMN_2380494	1300274
ILMN_1685170	5900735
ILMN_1807003	6960594
ILMN_2412490	1030184
ILMN_1737612	5080274
ILMN_1799243	6450725
ILMN_1711899	770730
ILMN_1755937	3520328
ILMN_2409167	4780615
ILMN_1698100	270609
ILMN_2041101	3370202
ILMN_3235632	4890494
ILMN_1798372	2810411
ILMN_1694548	240594
ILMN_1711408	3440079
ILMN_1741003	1070451
ILMN_2326591	450671
ILMN_1678612	2490598
ILMN_1662322	6180671
ILMN_1703791	6330044
ILMN_1778087	1400711
ILMN_2095610	2490682
ILMN_3242004	1580259
ILMN_2186983	7330132
ILMN_2217601	1260100
ILMN_1709820	2940424
ILMN_1799863	580736
ILMN_1741431	4230307
ILMN_2405185	4290180
ILMN_1782086	6860309
ILMN_1813840	730725
ILMN_1767113	3780095
ILMN_1789676	5290487
ILMN_2387505	730301
ILMN_1781983	2470327
ILMN_2399627	1820136
ILMN_2399622	1850593
ILMN_2276598	3130215
ILMN_1754179	7400468
ILMN_1805247	1580674
ILMN_2415467	4610112
ILMN_1754738	2190241
ILMN_1705861	1170041
ILMN_1751345	2190341
ILMN_1712806	5490673
ILMN_2316173	7040079
ILMN_1766411	940706
ILMN_2120273	1070192
ILMN_1768610	4480491
ILMN_1815306	1660072
ILMN_2359211	4390180
ILMN_1673108	5130019
ILMN_1803779	6270041
ILMN_1681998	1400605
ILMN_2331735	2340451
ILMN_1699598	240187
ILMN_2402798	840148
ILMN_1662426	3120228
ILMN_1809957	6370661
ILMN_1768867	2230603
ILMN_1679256	4230360
ILMN_2284667	1050053
ILMN_1764945	4210612
ILMN_2390114	6100719
ILMN_2362122	2760202
ILMN_1667086	6200437
ILMN_1701774	6380523
ILMN_1676946	3420128
ILMN_2311761	7200402
ILMN_1731596	2750286
ILMN_1669377	510129
ILMN_1754531	270343
ILMN_1779512	2750168
ILMN_1760466	2970669
ILMN_1659463	1820324
ILMN_2344798	2760082
ILMN_2182656	430112
ILMN_1668285	520372
ILMN_1723626	3710053
ILMN_2270491	1580152
ILMN_2364928	7560243
ILMN_1686610	4070014
ILMN_1769918	1340040
ILMN_1796271	4570592
ILMN_1699646	6900180
ILMN_1801710	1820722
ILMN_3251699	380707
ILMN_1716790	990392
ILMN_1740772	4120279
ILMN_2320513	7320402
ILMN_1662668	5720722
ILMN_1659950	4180358
ILMN_1656951	4280739
ILMN_1689431	130138
ILMN_1708833	3460279
ILMN_1740052	6620484
ILMN_1718023	450475
ILMN_2319344	3120309
ILMN_1661886	6510053
ILMN_1652505	1430047
ILMN_1658472	1850221
ILMN_2398388	7550364
ILMN_1767816	7160224
ILMN_1815051	7050523
ILMN_1793598	6200202
ILMN_2128293	7380010
ILMN_1788135	1070360
ILMN_1793360	5960709
ILMN_3243695	4640477
ILMN_1808597	7550673
ILMN_1689353	7200427
ILMN_1700183	4070438
ILMN_2396198	3140431
ILMN_1763834	7000008
ILMN_2081465	3060717
ILMN_1710482	3450577
ILMN_1796737	6270703
ILMN_1690884	4570364
ILMN_1729533	1570725
ILMN_1688543	6380020
ILMN_1675706	3780468
ILMN_1754055	1470600
ILMN_1664024	240541
ILMN_1697925	6250241
ILMN_1813881	990438
ILMN_1719143	3890743
ILMN_1680192	7330671
ILMN_2219466	3170068
ILMN_1675684	3120221
ILMN_3307651	4760035
ILMN_1661572	6350402
ILMN_2412172	610379
ILMN_2296950	1410279
ILMN_1702706	5340403
ILMN_1710726	6290743
ILMN_1802106	1190026
ILMN_2232478	4120369
ILMN_1664828	160292
ILMN_1815425	7100128
ILMN_1789007	3830465
ILMN_1802923	3800403
ILMN_1722070	2630010
ILMN_1765605	3440717
ILMN_1780170	7150634
ILMN_1740938	730414
ILMN_1809311	130400
ILMN_1761511	1740669
ILMN_1761793	4040386
ILMN_1688631	6370470
ILMN_2325338	1570358
ILMN_2325337	3370066
ILMN_1706582	4040270
ILMN_2248822	4880291
ILMN_2283195	460327
ILMN_1756862	1980750
ILMN_2369144	4900102
ILMN_1704682	610661
ILMN_1779070	3400142
ILMN_1676177	6450301
ILMN_1687201	5550397
ILMN_1723522	1770364
ILMN_1731941	3830022
ILMN_1721623	2690132
ILMN_1777483	5090093
ILMN_2404065	650110
ILMN_1653283	1190735
ILMN_2404063	3370577
ILMN_1694875	1440707
ILMN_2149766	5270333
ILMN_1763730	5860554
ILMN_1765076	4180100
ILMN_1686011	4780292
ILMN_1722491	160746
ILMN_1726410	6510603
ILMN_2317348	1570138
ILMN_2260058	4150703
ILMN_1726752	6590674
ILMN_1776857	70338
ILMN_1681103	450619
ILMN_2090004	2340577
ILMN_1762606	780594
ILMN_1757036	7150706
ILMN_3246595	1780195
ILMN_1732149	4480079
ILMN_1651574	1050040
ILMN_1676649	2070161
ILMN_1747683	2750176
ILMN_1807036	2810543
ILMN_1666519	3290168
ILMN_1786381	4490678
ILMN_1738494	5090209
ILMN_3245829	7100022
ILMN_3251648	270647
ILMN_1765610	2630543
ILMN_2053902	4200494
ILMN_1751586	5720246
ILMN_1672057	5960382
ILMN_1713462	2470064
ILMN_1715068	160494
ILMN_2177460	1070546
ILMN_1717154	2690639
ILMN_1767351	2000494
ILMN_1659572	3710017
ILMN_1792540	6900072
ILMN_1658883	2100576
ILMN_3269719	7560044
ILMN_3244434	3520438
ILMN_1767541	6940497
ILMN_3240997	6040097
ILMN_1812618	7380255
ILMN_1711120	430674
ILMN_1699703	2750653
ILMN_1721977	6590053
ILMN_3236351	2630184
ILMN_1804421	6520600
ILMN_3236613	990376
ILMN_2330948	1430259
ILMN_1802203	3310139
ILMN_1661458	5550491
ILMN_1682938	2680446
ILMN_1723884	1430136
ILMN_1719518	6770176
ILMN_1752340	3370189
ILMN_1764297	510300
ILMN_2406873	2710209
ILMN_1675709	5900445
ILMN_1769250	3190066
ILMN_2227800	3850639
ILMN_1731287	5090056
ILMN_2221408	3710681
ILMN_1728471	6100524
ILMN_1789990	3610554
ILMN_2403906	10753
ILMN_2403911	2060630
ILMN_1768399	4220484
ILMN_1750690	870082
ILMN_1703989	6110520
ILMN_1812281	5270753
ILMN_1800898	5720725
ILMN_1707529	4570735
ILMN_1716068	7330307
ILMN_2095571	2340537
ILMN_1814353	5720176
ILMN_1788468	4880132
ILMN_1732060	6480082
ILMN_1736112	2000669
ILMN_1744830	990121
ILMN_2395913	4180537
ILMN_1673815	5700403
ILMN_2215881	6060050
ILMN_2101810	5340747
ILMN_1753500	5490612
ILMN_2208413	3310463
ILMN_1718610	160561
ILMN_2398847	3170520
ILMN_1756693	6590564
ILMN_1791186	3140445
ILMN_1688953	6110332
ILMN_1782761	6480593
ILMN_1811592	1260543
ILMN_1676361	510520
ILMN_1764571	4210630
ILMN_1672742	4590706
ILMN_1673224	5910367
ILMN_1775441	10239
ILMN_2352633	130008
ILMN_1765876	2260538
ILMN_1801833	4290243
ILMN_1777998	3850148
ILMN_1658853	5290523
ILMN_1661971	6520196
ILMN_1711490	6350706
ILMN_2103362	1260239
ILMN_2290204	510575
ILMN_1731178	1850521
ILMN_1797753	4670753
ILMN_1796772	5810458
ILMN_1751474	7000390
ILMN_1750805	1440634
ILMN_2408851	4390441
ILMN_1751164	7650747
ILMN_1770824	7200240
ILMN_2322747	2570605
ILMN_2388746	130653
ILMN_1673358	620364
ILMN_1732641	830187
ILMN_1806655	3130646
ILMN_2342851	60551
ILMN_2412475	6760482
ILMN_2297096	7550403
ILMN_1663916	110180
ILMN_2382657	2650594
ILMN_1734742	4760255
ILMN_1678143	1570193
ILMN_2049274	4180377
ILMN_1711278	6650653
ILMN_1772370	870324
ILMN_2293131	2490672
ILMN_2405129	3180736
ILMN_2132809	6900703
ILMN_1727205	70048
ILMN_1689770	730561
ILMN_2389445	5550170
ILMN_1656546	2510594
ILMN_2347380	6520594
ILMN_1733861	7150070
ILMN_1810712	5270193
ILMN_1792571	3610601
ILMN_1669928	1030753
ILMN_1754562	1660020
ILMN_1664016	6130725
ILMN_1808999	6250546
ILMN_1703477	4120411
ILMN_1781010	6250435
ILMN_1666076	3850333
ILMN_2342282	6250370
ILMN_1708093	4150356
ILMN_2214473	1030646
ILMN_1803423	770703
ILMN_1796912	510554
ILMN_2235679	1430379
ILMN_1675984	2320445
ILMN_1798587	5340484
ILMN_1779370	1070196
ILMN_1734496	2030471
ILMN_1797341	6280411
ILMN_2415357	6480289
ILMN_1660433	7200717
ILMN_1795247	4920463
ILMN_2182335	7100044
ILMN_1670130	6510553
ILMN_1696956	5960670
ILMN_1757626	3120634
ILMN_2338447	2510368
ILMN_1676626	2600402
ILMN_1810229	7160440
ILMN_2269564	2470603
ILMN_1761334	2940722
ILMN_2362982	6590722
ILMN_1689700	160554
ILMN_2298567	4850014
ILMN_2415157	7200301
ILMN_1721626	1410408
ILMN_1694219	6560433
ILMN_1792825	1010682
ILMN_1813091	4860468
ILMN_1769168	5270053
ILMN_1808383	3360138
ILMN_1777550	4730291
ILMN_2403047	4480722
ILMN_1777301	5050471
ILMN_2232463	3400209
ILMN_1774161	2140605
ILMN_2202967	5670494
ILMN_2188119	990154
ILMN_1679917	7050500
ILMN_3231952	3360286
ILMN_3231502	3710195
ILMN_3181503	6200433
ILMN_1698680	6560307
ILMN_1787879	3290739
ILMN_1755391	2570523
ILMN_1780444	7150671
ILMN_1704842	1010161
ILMN_2369953	1260364
ILMN_1775405	1410113
ILMN_1753663	6290369
ILMN_1743241	7560615
ILMN_1768391	1300192
ILMN_1719010	4780010
ILMN_1771738	70364
ILMN_2332558	2630209
ILMN_1688526	6270195
ILMN_2120022	1710753
ILMN_1680465	2340564
ILMN_1679295	1260743
ILMN_2307266	1090482
ILMN_1703325	2850154
ILMN_1771822	5270646
ILMN_1750488	6520471
ILMN_1708416	2690047
ILMN_2113362	5960324
ILMN_1791149	2350192
ILMN_1779835	3120289
ILMN_2393144	4900053
ILMN_1769810	2070563
ILMN_1797964	670382
ILMN_2117902	7050438
ILMN_1659148	1190768
ILMN_1752837	130685
ILMN_1777691	6350066
ILMN_1722066	7570209
ILMN_1689296	2900372
ILMN_2052598	6840593
ILMN_2213008	1710152
ILMN_1779256	6130324
ILMN_3243057	1850242
ILMN_1776395	4200274
ILMN_1697088	2060154
ILMN_1697118	2060128
ILMN_1797298	730020
ILMN_1797453	940736
ILMN_1781151	2510575
ILMN_1656557	6110369
ILMN_2385318	6550750
ILMN_1755732	4880619
ILMN_2180677	3170113
ILMN_1788192	4230451
ILMN_1785170	3930201
ILMN_2334760	2320647
ILMN_1651741	3780753
ILMN_1664675	6180725
ILMN_2334765	7150427
ILMN_1743345	1470474
ILMN_1741156	1580619
ILMN_2414533	1690475
ILMN_1768226	4150020
ILMN_1716026	4490215
ILMN_2183510	4560110
ILMN_3249571	4200324
ILMN_2347314	2190040
ILMN_1762582	2640338
ILMN_1718046	4180307
ILMN_1731476	20064
ILMN_2405305	7150519
ILMN_1798064	770523
ILMN_3185198	3830672
ILMN_1759915	7610692
ILMN_2085760	130717
ILMN_2255021	5340546
ILMN_1792489	7160327
ILMN_1810200	7560162
ILMN_1655561	7380193
ILMN_1803183	2230068
ILMN_2393763	2600619
ILMN_1707336	2690601
ILMN_1768394	20142
ILMN_2043816	4830056
ILMN_1782810	2480615
ILMN_1776442	2600754
ILMN_1772798	2140368
ILMN_2059505	6620356
ILMN_2289825	1690561
ILMN_1672161	4560301
ILMN_2251505	6370551
ILMN_2374728	7160437
ILMN_1671402	7210554
ILMN_1660126	3850307
ILMN_2325168	2490288
ILMN_1730620	5670673
ILMN_1675866	3930133
ILMN_2395711	4260347
ILMN_1661492	4850646
ILMN_1715181	3870504
ILMN_1710229	4730110
ILMN_1655612	7000609
ILMN_2198515	4060672
ILMN_2198516	6450161
ILMN_2184064	3450463
ILMN_1660544	6580168
ILMN_2153787	2370270
ILMN_2358202	3420121
ILMN_1733295	7330646
ILMN_2047240	4150168
ILMN_1656477	4920546
ILMN_1668727	150546
ILMN_2242937	270215
ILMN_1722045	6900309
ILMN_1712587	7040600
ILMN_1684956	4230609
ILMN_1661624	4540672
ILMN_1684873	6580689
ILMN_1727462	3940630
ILMN_1664001	4390403
ILMN_1720604	3190753
ILMN_1757896	50292
ILMN_1727156	4230161
ILMN_1679318	2640725
ILMN_1657050	7560255
ILMN_1807913	3710114
ILMN_1693218	7040497
ILMN_1805773	1400577
ILMN_1733583	50437
ILMN_2338733	3130239
ILMN_1762952	1850246
ILMN_1727040	4760468
ILMN_1773295	6270446
ILMN_1803691	6560494
ILMN_1800935	1500246
ILMN_1677226	5810301
ILMN_3307108	5890544
ILMN_1720205	7150255
ILMN_1724162	4070020
ILMN_1771732	4280390
ILMN_1684054	2030482
ILMN_1655509	5420332
ILMN_1780786	1190112
ILMN_1800237	4210132
ILMN_1776129	4830544
ILMN_2118773	2370731
ILMN_1658602	4810537
ILMN_3242048	5080368
ILMN_1656248	5570682
ILMN_2233366	940164
ILMN_3245057	6840129
ILMN_1690963	7000072
ILMN_3244390	1070209
ILMN_3270972	2750674
ILMN_3194508	5340646
ILMN_1685441	2190709
ILMN_1683096	1820347
ILMN_1781148	3190291
ILMN_1722024	1450474
ILMN_1651643	4640152
ILMN_2272251	6510369
ILMN_1656364	7160519
ILMN_1654385	5050575
ILMN_1753737	2850047
ILMN_1740528	2030747
ILMN_1810881	2320152
ILMN_2210101	270189
ILMN_1670829	1580523
ILMN_3248023	1190048
ILMN_1795811	3440674
ILMN_2358784	60309
ILMN_2358783	2690068
ILMN_1699606	5720458
ILMN_1813668	1170382
ILMN_1676066	1740605
ILMN_1702618	2320014
ILMN_1711269	1440445
ILMN_2126055	5270554
ILMN_1655532	870164
ILMN_1806705	1780450
ILMN_2397776	7000333
ILMN_1744050	1470528
ILMN_1753040	2190156
ILMN_1680419	2190528
ILMN_2173740	870451
ILMN_1783675	2490441
ILMN_2373728	130110
ILMN_1786041	4480091
ILMN_1685097	830528
ILMN_1679919	1570523
ILMN_1745772	650722
ILMN_2294751	870040
ILMN_1797656	4890376
ILMN_1772177	5490138
ILMN_1701653	4830376
ILMN_1723412	7200435
ILMN_1695353	6770500
ILMN_1813075	540437
ILMN_3185242	770521
ILMN_3261705	3940181
ILMN_1714737	7560048
ILMN_1695414	2630673
ILMN_3259153	2000672
ILMN_1769013	2370064
ILMN_1700340	1030386
ILMN_2342638	3800576
ILMN_1694966	4860753
ILMN_1782032	4810239
ILMN_1666933	3440348
ILMN_1791647	3460474
ILMN_1685142	1690128
ILMN_1685037	4850681
ILMN_2379393	6620598
ILMN_1690595	6220546
ILMN_1804384	430376
ILMN_1732615	1010349
ILMN_1689786	6760619
ILMN_1657571	4480435
ILMN_1796417	1510296
ILMN_2398107	5960181
ILMN_2221673	6960242
ILMN_1692824	3140209
ILMN_3246037	3710280
ILMN_2352934	2370450
ILMN_1693771	5890619
ILMN_1739719	6100746
ILMN_1662390	1440088
ILMN_1708950	6420561
ILMN_1662490	7210703
ILMN_2167426	7400102
ILMN_1815184	6130441
ILMN_2168166	4050431
ILMN_1762284	4860255
ILMN_1688180	1850307
ILMN_1661860	3420576
ILMN_1660749	6940484
ILMN_1810199	6770270
ILMN_1708778	110433
ILMN_2395451	2640544
ILMN_1688234	4900370
ILMN_1803813	6650026
ILMN_1728055	6400070
ILMN_1684959	1990333
ILMN_1702189	2710736
ILMN_1744118	10703
ILMN_1797283	3120132
ILMN_2381559	4010358
ILMN_1726025	5390180
ILMN_1698968	650075
ILMN_1736957	2340133
ILMN_2048957	1190274
ILMN_1782246	1510431
ILMN_1654497	5260221
ILMN_2169983	5340551
ILMN_2048700	1410242
ILMN_3235282	1230131
ILMN_1738530	4150086
ILMN_2131936	7330091
ILMN_2231569	540296
ILMN_1806956	2120592
ILMN_1656576	7050577
ILMN_1791400	460731
ILMN_1812479	3520427
ILMN_2381769	4150626
ILMN_1756867	6770243
ILMN_1801923	7200575
ILMN_1748271	2100735
ILMN_2374865	4780128
ILMN_1661109	6380735
ILMN_1791346	6560575
ILMN_1672128	3460309
ILMN_1783394	6480053
ILMN_2358457	7610187
ILMN_1669113	1570484
ILMN_1703471	5420343
ILMN_3273641	1780360
ILMN_3194911	4640110
ILMN_1706967	1500400
ILMN_1716435	2570682
ILMN_1804445	2480075
ILMN_1748968	20050
ILMN_2206098	5340603
ILMN_2188204	1410348
ILMN_1673898	5720142
ILMN_1725707	2760491
ILMN_2365881	3420347
ILMN_1664644	2000307
ILMN_1756006	4200008
ILMN_1735006	4780762
ILMN_1769566	830035
ILMN_2163732	1690253
ILMN_2313782	620168
ILMN_1768960	5290370
ILMN_3307158	6060358
ILMN_1691173	10348
ILMN_2411915	2060136
ILMN_2383727	2970528
ILMN_1700923	5090291
ILMN_2180315	730767
ILMN_1801905	1450647
ILMN_1718265	2030228
ILMN_1790978	5220754
ILMN_2296290	1850605
ILMN_2410975	3190326
ILMN_1739008	3890528
ILMN_1734655	2570204
ILMN_1794707	4070239
ILMN_1673991	1770546
ILMN_3255124	990192
ILMN_3181411	2680475
ILMN_1716384	2850494
ILMN_1751086	1240243
ILMN_1713630	580537
ILMN_2370825	4250008
ILMN_1779214	6840605
ILMN_1716231	7330592
ILMN_1772540	1050180
ILMN_2223720	6620600
ILMN_2373830	4220754
ILMN_1737833	4390543
ILMN_1711210	6580040
ILMN_1740671	6660129
ILMN_1752393	4480047
ILMN_2168228	5690092
ILMN_1654065	3840376
ILMN_1670609	5560131
ILMN_3307935	1580301
ILMN_1813434	1580717
ILMN_1698804	4730180
ILMN_1656159	5490681
ILMN_1674217	1170139
ILMN_1768783	6980551
ILMN_1658884	6060706
ILMN_2124155	6650594
ILMN_1661428	430332
ILMN_1804137	2940551
ILMN_2389810	6040204
ILMN_1687765	1820414
ILMN_2134224	2060193
ILMN_1704164	7100326
ILMN_1768895	840672
ILMN_1663684	2510129
ILMN_1651303	780195
ILMN_1775285	1770053
ILMN_1731783	3370164
ILMN_2415189	4210095
ILMN_1775566	5570152
ILMN_1777411	3990092
ILMN_1689098	770338
ILMN_1696132	3460131
ILMN_1705208	5550274
ILMN_1658071	4180452
ILMN_2407824	4220468
ILMN_1730291	6060482
ILMN_1747271	2810070
ILMN_1783304	1510088
ILMN_1655783	2490678
ILMN_1654322	3130092
ILMN_1741115	3460408
ILMN_1759628	4220632
ILMN_1653211	6100706
ILMN_1770052	3850605
ILMN_1788281	4290181
ILMN_1709541	4390215
ILMN_1674460	5490360
ILMN_1655884	770079
ILMN_1687375	1940053
ILMN_1815666	5810189
ILMN_1697827	1110678
ILMN_2310909	3290747
ILMN_2401933	4230564
ILMN_1750599	6180059
ILMN_1813399	6510164
ILMN_1802223	70435
ILMN_1734788	540338
ILMN_2381938	3520193
ILMN_1693481	3180079
ILMN_1660741	4010762
ILMN_2415073	4070253
ILMN_1664772	4180369
ILMN_1680579	6100482
ILMN_2367753	6900630
ILMN_1696568	780367
ILMN_1758784	3290279
ILMN_2340565	5080228
ILMN_1785413	2510669
ILMN_2209417	5270040
ILMN_1702257	3180427
ILMN_1771680	4200382
ILMN_1796405	6200553
ILMN_1703787	6860537
ILMN_2341363	940711
ILMN_1764494	6110674
ILMN_1772132	4540021
ILMN_1701269	4780450
ILMN_1679178	1110377
ILMN_1653599	3190671
ILMN_3261197	3710725
ILMN_1756674	5090561
ILMN_2225887	6900324
ILMN_1672191	1010598
ILMN_1721989	4060326
ILMN_1712430	460040
ILMN_1676393	5870446
ILMN_1807798	2320762
ILMN_1669102	3190711
ILMN_1660577	7330612
ILMN_1770466	6220541
ILMN_1794912	3450743
ILMN_1666372	4290300
ILMN_1726603	1580603
ILMN_1703415	2060343
ILMN_1772506	4560246
ILMN_1652806	650259
ILMN_1772929	5860162
ILMN_2348093	6560180
ILMN_2307883	4760112
ILMN_2310621	6590593
ILMN_2079285	4070544
ILMN_1812638	6370411
ILMN_1791332	6110754
ILMN_1700625	2120100
ILMN_1679188	5560053
ILMN_2299843	6900722
ILMN_1809027	1990274
ILMN_1697694	6590201
ILMN_1755990	5490270
ILMN_1677440	7560097
ILMN_1752579	1660215
ILMN_1700380	620092
ILMN_1812896	2100097
ILMN_1721788	4810731
ILMN_1678186	5290243
ILMN_2394287	6110328
ILMN_1721391	7160059
ILMN_2353642	7400673
ILMN_1653056	630291
ILMN_1773849	2360138
ILMN_1789005	3610397
ILMN_1795826	6330377
ILMN_1799889	1980706
ILMN_1715635	2320110
ILMN_2071937	4730343
ILMN_1785095	6180088
ILMN_1711516	7050131
ILMN_1812073	6290239
ILMN_1787705	6650017
ILMN_1659801	2480241
ILMN_1663257	5550750
ILMN_1660729	10070
ILMN_2389995	4070377
ILMN_1797310	1660736
ILMN_2339779	5890450
ILMN_1798485	6860543
ILMN_1810235	4010477
ILMN_2099783	3870630
ILMN_1784523	6370091
ILMN_1654541	1260538
ILMN_1674778	3780025
ILMN_2371001	5260592
ILMN_1726273	5960162
ILMN_1689473	5390546
ILMN_2403730	6330279
ILMN_1808115	6280414
ILMN_1696223	1230601
ILMN_1722056	7510259
ILMN_1778358	520634
ILMN_1693896	4590577
ILMN_1710523	6040240
ILMN_1814688	3310121
ILMN_2301193	4490446
ILMN_1782057	6960168
ILMN_1653372	6380102
ILMN_1783956	1820270
ILMN_1799232	2510156
ILMN_1706406	5860603
ILMN_2089073	6480630
ILMN_1658684	2120209
ILMN_1790603	4890491
ILMN_2395055	5810673
ILMN_1727390	3780239
ILMN_1721741	3420195
ILMN_1682375	1230324
ILMN_2140207	2710520
ILMN_1782085	4180059
ILMN_1725746	3180504
ILMN_3237981	6860639
ILMN_1727332	1070025
ILMN_1685978	3780068
ILMN_2277201	670358
ILMN_1660342	3420349
ILMN_1810385	3780364
ILMN_2376771	4210360
ILMN_2370464	4860367
ILMN_1653896	7210438
ILMN_2355586	1710494
ILMN_1761850	2320433
ILMN_2297205	4570196
ILMN_1772124	6520243
ILMN_1678541	7100167
ILMN_1786966	6660253
ILMN_1666885	2340600
ILMN_2334256	3420156
ILMN_1726576	7550187
ILMN_1800951	520601
ILMN_2153332	5080154
ILMN_1705900	6180014
ILMN_2169676	6550181
ILMN_3232536	430735
ILMN_3233871	4220133
ILMN_3193798	7510010
ILMN_1743829	1090400
ILMN_1742956	580730
ILMN_1705034	2510576
ILMN_2271627	4760102
ILMN_2354334	6660598
ILMN_1680380	7200497
ILMN_2393497	510747
ILMN_1725696	2630446
ILMN_1753450	5900220
ILMN_1688602	4280576
ILMN_1777260	2350615
ILMN_1664177	2710187
ILMN_1862018	6220093
ILMN_2111556	3390615
ILMN_2231911	7330180
ILMN_1756852	1990632
ILMN_1651378	6290053
ILMN_1680955	4730605
ILMN_2357438	5420309
ILMN_1768396	5810088
ILMN_2053650	2710215
ILMN_1684217	6770026
ILMN_1721333	1070309
ILMN_1675376	3130750
ILMN_2350296	5890634
ILMN_1749081	1470762
ILMN_1710216	3800634
ILMN_1674265	4390369
ILMN_3237977	5270564
ILMN_1722292	5700112
ILMN_2230117	580397
ILMN_1811443	5690253
