feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	contrast	logFC_direction
NM_000689	-0.487539035828175	3.41507428464744	-1.87648841881865	0.0618357441030945	0.106967653863661	-5.26610062423923	bacterial_vs_viral	higher_in_viral
NM_145313	0.327811052975016	1.99191804041754	1.87622927181285	0.061871468352715	0.10702019508614	-5.26657777948512	bacterial_vs_viral	higher_in_bacterial
NM_024936	-0.306575140035565	1.33050273649845	-1.87596246713558	0.0619082661957085	0.107066070167021	-5.26706896765438	bacterial_vs_viral	higher_in_viral
NM_000848	0.361052704650817	2.67789717476055	1.87592414140794	0.0619135535974461	0.107066070167021	-5.26713951986196	bacterial_vs_viral	higher_in_bacterial
NM_001330316	-0.3034341230825	1.27593366285821	-1.87592053774529	0.0619140507766185	0.107066070167021	-5.26714615361984	bacterial_vs_viral	higher_in_viral
NM_001178124	-0.296763621588844	1.93142352402224	-1.87526608282769	0.062004397777906	0.107213033992767	-5.26835069389464	bacterial_vs_viral	higher_in_viral
NM_018167	0.503642789610122	-0.742782168441029	1.87485761706139	0.0620608417940137	0.107301355151593	-5.26910227847221	bacterial_vs_viral	higher_in_bacterial
NM_001319075	-0.477847403127549	1.60391802603962	-1.87466180654415	0.0620879151230026	0.107338884383206	-5.2694625171319	bacterial_vs_viral	higher_in_viral
NR_036503	-0.402826012889066	1.98529785570641	-1.87435384084406	0.0621305152501357	0.107403247859578	-5.27002901729991	bacterial_vs_viral	higher_in_viral
NM_014319	-0.527922980748684	1.24390273551054	-1.87375485087827	0.0622134417465175	0.107526463640061	-5.27113059542959	bacterial_vs_viral	higher_in_viral
NM_001282314	-0.323515850919861	0.193864750626307	-1.87375156998295	0.0622138962200558	0.107526463640061	-5.27113662825038	bacterial_vs_viral	higher_in_viral
NM_058163	-0.291432389012863	2.42966169424967	-1.87372250282468	0.0622179227582771	0.107526463640061	-5.27119007570054	bacterial_vs_viral	higher_in_viral
NM_001282169	-0.327972881729485	2.15533411271676	-1.87336759011463	0.0622671046668345	0.107602162467124	-5.2718426091749	bacterial_vs_viral	higher_in_viral
NM_001319083	-0.440429720576231	-0.817781756880745	-1.87327042881288	0.0622805744035164	0.107616140270946	-5.27202122656253	bacterial_vs_viral	higher_in_viral
NM_001290189	0.430820364255891	3.42108973867651	1.87294978580399	0.0623250432340862	0.107678992176827	-5.2726106198657	bacterial_vs_viral	higher_in_bacterial
NM_014631	-0.33148762338498	0.939396079527646	-1.87293051223895	0.0623277170578004	0.107678992176827	-5.27264604465239	bacterial_vs_viral	higher_in_viral
NM_002186	-0.452940579986229	-0.911551400715727	-1.87213115383777	0.0624386962786791	0.107860360730048	-5.27411495281563	bacterial_vs_viral	higher_in_viral
NM_001321047	-0.40993051527193	-1.81780377169678	-1.87209668837445	0.0624434850008749	0.107860360730048	-5.27417827317951	bacterial_vs_viral	higher_in_viral
NM_030979	0.301326585429401	0.644231704950222	1.87188115233311	0.0624734390805417	0.10790278160219	-5.27457423293626	bacterial_vs_viral	higher_in_bacterial
NR_134253	-0.435916415398514	-1.31528754091867	-1.87156241309833	0.062517757725955	0.107970003174557	-5.27515970549019	bacterial_vs_viral	higher_in_viral
NR_109778	0.292839334183012	0.829229368136362	1.87109243826628	0.0625831524489121	0.108073608999723	-5.27602279697473	bacterial_vs_viral	higher_in_bacterial
NM_004839	0.43014621541682	-1.34340446057355	1.87101448308181	0.062594005038603	0.1080830173344	-5.27616593846768	bacterial_vs_viral	higher_in_bacterial
NM_194448	0.303779070680805	3.11802807048585	1.87077681749113	0.0626271015004018	0.108130829915094	-5.27660230487269	bacterial_vs_viral	higher_in_bacterial
NM_006815	0.366244605539395	5.12326633155774	1.86962850307748	0.0627872169200374	0.108397923962692	-5.27870991224863	bacterial_vs_viral	higher_in_bacterial
NM_001190880	0.326100440298238	-0.413382537522881	1.86949199783506	0.0628062731860136	0.108421463741656	-5.27896036941302	bacterial_vs_viral	higher_in_bacterial
NM_181481	0.306071239287001	0.0556923126633456	1.86942385727929	0.0628157874752309	0.108428528717171	-5.27908538574059	bacterial_vs_viral	higher_in_bacterial
NM_021953	0.489387658139864	-0.366590777666771	1.86936816425505	0.0628235646385464	0.108432594218201	-5.27918756150863	bacterial_vs_viral	higher_in_bacterial
NM_001771	-0.321357793214164	2.84697914766509	-1.86842815513997	0.0629549516408695	0.108649989460282	-5.28091167931596	bacterial_vs_viral	higher_in_viral
NM_001115008	0.310948520119692	-0.923941411112448	1.86831264364675	0.062971112680372	0.108668503105942	-5.28112348668094	bacterial_vs_viral	higher_in_bacterial
NM_001100625	0.446792845973859	-2.09672929353017	1.8682581280203	0.0629787410785823	0.108672290149316	-5.28122344471169	bacterial_vs_viral	higher_in_bacterial
NM_001317924	-0.359787050252364	0.191498856075714	-1.8680415689386	0.0630090518901826	0.108715212557308	-5.28162049225579	bacterial_vs_viral	higher_in_viral
NM_001320900	-0.360619801359806	-0.0100138977766309	-1.86777154862811	0.0630468624317951	0.108770530926916	-5.28211549506398	bacterial_vs_viral	higher_in_viral
NR_022011	0.335334886121647	-1.22589552793199	1.86770027738684	0.0630568455854828	0.108770530926916	-5.28224613833736	bacterial_vs_viral	higher_in_bacterial
NM_001321313	-0.3742406143332	0.53595459193874	-1.86769610795405	0.063057429649816	0.108770530926916	-5.28225378093856	bacterial_vs_viral	higher_in_viral
NM_024120	0.297084466631705	-0.0203861847890985	1.86757305388959	0.0630746693904483	0.108790885134935	-5.28247933249606	bacterial_vs_viral	higher_in_bacterial
NM_001351614	-0.338381983778368	-1.45675700956229	-1.86721277378579	0.0631251667878585	0.108868593531423	-5.28313962385569	bacterial_vs_viral	higher_in_viral
NM_004829	-0.414003734479896	-1.22063674244284	-1.86700130365998	0.0631548224161747	0.108910346943268	-5.2835271311137	bacterial_vs_viral	higher_in_viral
NM_001455	0.266439333781942	3.85950710294523	1.86614374644819	0.0632752012291855	0.109108531590143	-5.28509812053763	bacterial_vs_viral	higher_in_bacterial
NM_002335	-0.450188155561857	-2.2687165938921	-1.86602568424883	0.063291789038498	0.109114524907513	-5.28531434801359	bacterial_vs_viral	higher_in_viral
NM_002567	-0.314097457880901	5.15354733646927	-1.86601154017072	0.06329377653247	0.109114524907513	-5.28534025158983	bacterial_vs_viral	higher_in_viral
NM_022817	0.355236958186666	2.00030827130699	1.86600251380015	0.063295044924849	0.109114524907513	-5.28535678245653	bacterial_vs_viral	higher_in_bacterial
NM_024065	0.265974823052885	3.42539728528727	1.86576226797359	0.0633288122191045	0.109155414325836	-5.28579673939083	bacterial_vs_viral	higher_in_bacterial
NR_160028	0.346850579365873	-0.656933424995916	1.86575609458665	0.0633296801051392	0.109155414325836	-5.28580804385507	bacterial_vs_viral	higher_in_bacterial
NM_003522	-0.614862020449518	-3.16025830350991	-1.86494788385781	0.0634433879150836	0.109341978189741	-5.28728769424085	bacterial_vs_viral	higher_in_viral
NM_001363527	0.311809763181978	5.57192881618172	1.86436878337747	0.0635249663844533	0.109473141122161	-5.28834751318614	bacterial_vs_viral	higher_in_bacterial
NM_016075	-0.319198166090618	2.30995512582896	-1.86357689361194	0.0636366618623158	0.109656177889407	-5.28979624340734	bacterial_vs_viral	higher_in_viral
NR_028330	0.443628930247248	0.601743051911321	1.86319297599756	0.0636908719052135	0.109740135024758	-5.2904983901379	bacterial_vs_viral	higher_in_bacterial
NM_001166135	-0.286636114374338	1.14493953751618	-1.86297373380755	0.06372184662101	0.109784046396759	-5.29089929908997	bacterial_vs_viral	higher_in_viral
NM_006347	0.283509565614853	3.33899060374484	1.862895532636	0.0637328979760445	0.109793627928582	-5.29104228763155	bacterial_vs_viral	higher_in_bacterial
NM_001319656	-0.429552296874095	2.22872892661221	-1.8627535446474	0.0637529677287654	0.109818742601859	-5.29130189360173	bacterial_vs_viral	higher_in_viral
NM_001008744	-0.294221888941449	1.8689426872437	-1.86253181549391	0.0637843192631235	0.109863284897357	-5.29170725717496	bacterial_vs_viral	higher_in_viral
NM_001042555	-0.387204212565407	-1.14493271349698	-1.86245367188333	0.0637953714824085	0.109872858618385	-5.29185010757662	bacterial_vs_viral	higher_in_viral
NM_015920	0.352573345609434	3.42496748272645	1.86209433086854	0.0638462152699428	0.10995095661617	-5.29250692592818	bacterial_vs_viral	higher_in_bacterial
NM_003107	0.45602215749403	0.717334170390708	1.86205540657979	0.063851724756819	0.109950976701535	-5.29257806596788	bacterial_vs_viral	higher_in_bacterial
NM_152531	0.268769850229931	1.67119850986303	1.86191751178862	0.0638712460722596	0.109975122703325	-5.29283007799469	bacterial_vs_viral	higher_in_bacterial
NR_077234	0.404916183553006	-0.659966357545713	1.86157041902138	0.0639204048215231	0.110046164297561	-5.2934643332504	bacterial_vs_viral	higher_in_bacterial
NR_120660	0.284167712040172	0.41138169806312	1.86154849689547	0.0639235107077739	0.110046164297561	-5.29350438849664	bacterial_vs_viral	higher_in_bacterial
NM_001317342	-0.35541514936925	2.44509808081025	-1.86144248648329	0.0639385318368252	0.110057400815018	-5.29369808009252	bacterial_vs_viral	higher_in_viral
NM_001351728	-0.370473192169723	0.565730618673166	-1.86142475872089	0.0639410440556873	0.110057400815018	-5.29373046943769	bacterial_vs_viral	higher_in_viral
NM_004414	-0.372559495616218	-0.638777358143644	-1.86133149523793	0.0639542618678645	0.110070678407523	-5.29390086069582	bacterial_vs_viral	higher_in_viral
NM_001166222	-0.346511812007128	0.599487563809258	-1.86012864714292	0.0641249397069999	0.110354932381059	-5.29609770708728	bacterial_vs_viral	higher_in_viral
NM_001033873	-0.40600877309949	0.652730004169233	-1.86005483458496	0.0641354256365473	0.110363481096654	-5.29623247128817	bacterial_vs_viral	higher_in_viral
NR_108060	-0.369260678987918	2.40759411825308	-1.85992897133936	0.0641533092559576	0.110384757103149	-5.29646225571217	bacterial_vs_viral	higher_in_viral
NM_001323533	-0.311728439599618	0.224324697258711	-1.85976091383335	0.0641771946209688	0.110416355404745	-5.29676904929341	bacterial_vs_viral	higher_in_viral
NM_001323051	0.330475303298821	-1.35400701910162	1.85963963876706	0.0641944355681357	0.110434824210777	-5.2969904235355	bacterial_vs_viral	higher_in_bacterial
NM_004585	0.282249194873958	6.98789407995684	1.85958925359532	0.0642015996566578	0.110434824210777	-5.29708239198305	bacterial_vs_viral	higher_in_bacterial
NM_000324	-0.695513661444682	-2.4086878080553	-1.85956888994873	0.0642044952796992	0.110434824210777	-5.29711956121996	bacterial_vs_viral	higher_in_viral
NM_003013	-0.701712331989761	-1.59068366656233	-1.85943184412265	0.0642239854299886	0.110458848006049	-5.29736969714273	bacterial_vs_viral	higher_in_viral
NM_001197080	-0.334880123188062	2.51423267542392	-1.8592816781483	0.064245347123419	0.11048608626032	-5.29764375940461	bacterial_vs_viral	higher_in_viral
NM_001012751	-0.294084108527525	1.71736196239499	-1.85833695632172	0.0643798729115973	0.11070791731376	-5.29936744290053	bacterial_vs_viral	higher_in_viral
NM_001015072	0.431767991426868	-0.561746662458873	1.85799243864048	0.0644289894759397	0.110782852766685	-5.29999581787722	bacterial_vs_viral	higher_in_bacterial
NM_001368253	-0.449130988285089	-0.680770540598824	-1.85774319258305	0.0644645429335074	0.11083445616637	-5.30045035390196	bacterial_vs_viral	higher_in_viral
NM_001099771	0.488436191162902	-2.39437784503995	1.85760870486936	0.0644837335688793	0.110857920368264	-5.30069558700137	bacterial_vs_viral	higher_in_bacterial
NR_146205	-0.435250479170927	-0.974433384493478	-1.85735364070691	0.0645201428157363	0.110910979557496	-5.30116063921795	bacterial_vs_viral	higher_in_viral
NR_144940	0.347069145461806	-1.34760014740259	1.85716761070718	0.0645467085179724	0.110947109896943	-5.30149978405244	bacterial_vs_viral	higher_in_bacterial
NM_181526	0.441484620222306	3.75277123877433	1.85698131100206	0.0645733218396311	0.110983315870641	-5.30183938753286	bacterial_vs_viral	higher_in_bacterial
NM_001321239	-0.342684561101493	0.320480010994245	-1.85652017062213	0.0646392359571081	0.111087056793521	-5.30267985252446	bacterial_vs_viral	higher_in_viral
NM_173657	0.321607173103089	-0.759754017015988	1.85618501038466	0.064687177883728	0.111159896072923	-5.30329058154813	bacterial_vs_viral	higher_in_bacterial
NM_030640	-0.316103728508978	3.52499464498708	-1.85575254504417	0.0647490821398778	0.111247728195662	-5.30407846178702	bacterial_vs_viral	higher_in_viral
NR_037600	-0.277358420000939	3.49919355229574	-1.85575021863999	0.0647494152806391	0.111247728195662	-5.30408269962829	bacterial_vs_viral	higher_in_viral
NM_024789	0.343631945198465	3.72601869197583	1.85566508559506	0.0647616073002402	0.111259117292114	-5.30423777675715	bacterial_vs_viral	higher_in_bacterial
NM_054026	-0.307153325796756	-0.0224336340435781	-1.85560082201337	0.0647708118381577	0.111265372440415	-5.30435483379825	bacterial_vs_viral	higher_in_viral
NM_001329946	-0.313130451977446	-1.3909558815874	-1.85554916314055	0.064778211778488	0.111268526785019	-5.30444892832727	bacterial_vs_viral	higher_in_viral
NR_110106	0.315670164726864	-0.668928115011879	1.85544702901502	0.0647928441761432	0.111280923761537	-5.30463495398615	bacterial_vs_viral	higher_in_bacterial
NM_001143787	-0.339570436875162	0.367449861495751	-1.85542111175186	0.0647965576880395	0.111280923761537	-5.30468215774339	bacterial_vs_viral	higher_in_viral
NM_001244962	-0.503012667121291	-0.698008072606718	-1.8552986780103	0.0648141027924427	0.11129925737052	-5.30490514071443	bacterial_vs_viral	higher_in_viral
NR_136183	0.344960403176814	-0.558823125168058	1.85526895033764	0.064818363447895	0.11129925737052	-5.30495928020928	bacterial_vs_viral	higher_in_bacterial
NM_024096	0.300994790640398	2.94233056156331	1.85518572109816	0.064830293338704	0.111310185137426	-5.3051108513019	bacterial_vs_viral	higher_in_bacterial
NM_019855	-0.57135323992717	-0.755660365145329	-1.85511386240858	0.0648405948672107	0.111318315456206	-5.30524170985899	bacterial_vs_viral	higher_in_viral
NM_000447	-0.386206640238874	0.984605694289993	-1.85480208256723	0.0648853067909628	0.111385515065448	-5.30580942081221	bacterial_vs_viral	higher_in_viral
NM_001105566	-0.342504702842012	1.1710694255948	-1.85463155288642	0.0649097730494899	0.111417951353253	-5.30611989422102	bacterial_vs_viral	higher_in_viral
NM_152376	0.579314984061244	-0.61375796290415	1.85442290740232	0.0649397182828898	0.111458589848545	-5.30649972514883	bacterial_vs_viral	higher_in_bacterial
NM_001346791	-0.278917152548635	2.25032600737502	-1.85438893885456	0.0649445946049849	0.111458589848545	-5.30656155963239	bacterial_vs_viral	higher_in_viral
NM_001354784	-0.359558212419545	1.07828908193957	-1.8539111697355	0.0650132125046403	0.111566778520705	-5.3074311478753	bacterial_vs_viral	higher_in_viral
NM_174928	0.412137017088712	-0.901992875962546	1.85380368673494	0.0650286576610685	0.111583708671275	-5.3076267478637	bacterial_vs_viral	higher_in_bacterial
NM_001301227	-0.338170027783494	-0.33978274323898	-1.85360239068719	0.0650575918156258	0.111623779917699	-5.30799304133589	bacterial_vs_viral	higher_in_viral
NR_034150	-0.423722799600201	-1.07672626329487	-1.8527496124435	0.0651802881427168	0.111824704689559	-5.30954439265446	bacterial_vs_viral	higher_in_viral
NM_052858	0.353333463986849	-1.79801049026877	1.85267467199388	0.0651910796263776	0.111833625102756	-5.30968068918449	bacterial_vs_viral	higher_in_bacterial
NM_001168399	-0.412676451242455	-1.27842390787272	-1.85220685243571	0.0652584795411999	0.111939645968304	-5.31053140619886	bacterial_vs_viral	higher_in_viral
NM_001308268	-0.306040069046102	0.62702174076922	-1.85175551312556	0.0653235599134068	0.112041670215113	-5.31135195665743	bacterial_vs_viral	higher_in_viral
NM_012263	0.304763887114516	0.766859825936093	1.85131028236838	0.0653878122377805	0.11214225683418	-5.31216121134174	bacterial_vs_viral	higher_in_bacterial
NM_145898	0.61702109203286	-3.46585597227724	1.85108436725043	0.0654204346462325	0.112188584504373	-5.31257176406346	bacterial_vs_viral	higher_in_bacterial
NM_001347882	-0.261198855619537	2.24424020667418	-1.850953811319	0.0654392932333873	0.112211302870146	-5.31280899954952	bacterial_vs_viral	higher_in_viral
NR_146937	-0.348946329946344	0.553957058236906	-1.85075851469246	0.0654675119277339	0.112247245487499	-5.31316384616935	bacterial_vs_viral	higher_in_viral
NM_001286691	-0.486243288810394	1.18052634722142	-1.85073106139177	0.0654714795045588	0.112247245487499	-5.31321372486932	bacterial_vs_viral	higher_in_viral
NM_022353	-0.445033492774891	-1.11072829881734	-1.8503866279123	0.0655212743123284	0.112322986882587	-5.3138394499372	bacterial_vs_viral	higher_in_viral
NM_004739	0.402506265619362	4.98860479603671	1.85017253035601	0.065552242268028	0.112366443226047	-5.31422833948607	bacterial_vs_viral	higher_in_bacterial
NM_001178123	-0.299363812459107	1.75462533991858	-1.85009685048218	0.0655631918227028	0.112375580498991	-5.31436579492933	bacterial_vs_viral	higher_in_viral
NM_001199185	-0.292867804531317	0.220434589158691	-1.84996188772659	0.065582722340279	0.112399422751156	-5.31461091082553	bacterial_vs_viral	higher_in_viral
NR_045605	0.526349512258499	-3.60100440374853	1.84954759047653	0.0656427056263743	0.112492585246089	-5.31536323842523	bacterial_vs_viral	higher_in_bacterial
