source_feature_set	ENTREZID	SYMBOL	ENSEMBL	GENENAME	selected_refseq_feature_id	n_refseq_features_for_entrez_in_input	pooled_rank	pooled_logFC	pooled_P.Value	pooled_adj.P.Val	Sri_Lanka_logFC	Sri_Lanka_adj.P.Val	United_States_logFC	United_States_adj.P.Val	all_three_concordant	stability_tier	recommended_use
site_aware_eligible	6556	SLC11A1	ENSG00000018280	solute carrier family 11 member 1	NM_000578	1	638	1.02478134622914	2.61908183316542e-12	8.2098773638676e-11	1.05999985845036	3.22719347272289e-07	1.08386483587811	0.000235449745672452	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	114659	LRRC37B	ENSG00000185158	leucine rich repeat containing 37B	NM_001321350	2	640	-1.16048112095083	2.76190335084044e-12	8.6305164239778e-11	-1.39560050496981	2.65154556455295e-08	-0.94368619221112	0.00134759673973847	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	150678	COPS9	ENSG00000172428	COP9 signalosome subunit 9	NM_001163424	2	643	0.961045499529248	2.85141306690339e-12	8.86475119763241e-11	1.29593400918085	8.37622908791098e-11	0.548259341643114	0.0393667044919481	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	10475	TRIM38	ENSG00000112343	tripartite motif containing 38	NM_006355	1	645	-1.6331098772123	2.86134030309557e-12	8.87192941420284e-11	-2.05792378282288	8.80106715462791e-10	-1.10777884039335	0.00998168961609942	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	2040	STOM	ENSG00000148175	stomatin	NM_001270527	5	646	1.0008107837404	2.92466036881696e-12	9.05422333064557e-11	1.01499529706701	2.25276423379796e-06	1.05225381989024	9.83863944686657e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	25874	MPC2	ENSG00000143158	mitochondrial pyruvate carrier 2	NR_026550	3	651	1.42879394915693	3.26633380613037e-12	1.0034317939908e-10	1.76356605376716	1.91461352693753e-09	0.972925305935425	0.0124125545461982	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	7286	TUFT1	ENSG00000143367	tuftelin 1	NM_001126337	2	653	-1.05377138472905	3.41986045773255e-12	1.04623452771595e-10	-1.32904814917193	2.96102460929361e-10	-0.710151277563179	0.0240915289033851	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	286467	FIRRE	ENSG00000213468	firre intergenic repeating RNA element	NR_152876	2	656	-2.15581064722103	3.54655597449958e-12	1.08121300204294e-10	-2.45438813467117	1.1961381711342e-08	-1.88161533228124	0.00242365911721706	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	11240	PADI2	ENSG00000117115	peptidyl arginine deiminase 2	NM_007365	2	657	1.36128755226519	3.66046043900648e-12	1.11423970045191e-10	1.38255963952448	1.63313506530361e-06	1.37707488056005	0.000140928401809906	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	151636	DTX3L	ENSG00000163840	deltex E3 ubiquitin ligase 3L	NM_138287	1	663	-1.16465957093574	4.87587793446114e-12	1.47077952958203e-10	-1.59874070382945	2.05223298896804e-11	-0.621752642954006	0.0570328788260598	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	675	BRCA2	ENSG00000139618	BRCA2 DNA repair associated	NM_000059	1	664	-1.92362336470933	4.90823128979736e-12	1.47830899946773e-10	-1.94974935215779	1.48667841987035e-06	-2.0669594532652	5.6866184634221e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	391356	PTRHD1	ENSG00000184924	peptidyl-tRNA hydrolase domain containing 1	NM_001013663	1	668	1.07656270025593	5.32175476444795e-12	1.59326008284722e-10	1.34549891658374	2.03202832640888e-09	0.767209216599493	0.01145070190205	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	55769	ZNF83	ENSG00000167766	zinc finger protein 83	NM_001348018	17	669	-1.20076730299665	5.40903256292504e-12	1.61696924104541e-10	-1.37764961592322	9.43767126803893e-08	-0.944607025089136	0.00437075424871782	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	6894	TARBP1	ENSG00000059588	TAR (HIV-1) RNA binding protein 1	NM_005646	1	670	-1.25720404539854	5.50107023326609e-12	1.64202841186699e-10	-1.33152856583693	4.78101461662054e-07	-1.26972317436903	0.00028210188524383	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9556	ATP5MJ	ENSG00000156411	ATP synthase membrane subunit j	NM_004894	2	673	1.00120521681746	6.04196862011928e-12	1.79544324567259e-10	1.10488694914714	4.55499893159125e-07	0.900326229919164	0.000875680566832251	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	5222	PGA5	ENSG00000256713	pepsinogen A5	NM_014224	1	674	2.1550923803769	6.38508181042946e-12	1.89458829564954e-10	2.16876225609911	2.85712153877138e-06	2.36111243336363	4.87465188688979e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	57713	SFMBT2	ENSG00000198879	Scm like with four mbt domains 2	NM_001018039	2	676	-1.10235071787032	6.54543938267005e-12	1.9364237013908e-10	-1.14769984757442	9.38916661837161e-07	-1.11603002063016	0.000390202181591631	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	57189	DENND11	ENSG00000257093	DENN domain containing 11	NM_001080392	2	677	-1.59061800859568	6.69559695549515e-12	1.97792087906865e-10	-1.65005269961821	5.56493991394585e-07	-1.60238416604679	0.00037431014863802	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	221481	ARMC12	ENSG00000157343	armadillo repeat containing 12	NM_145028	2	678	1.83806315371871	6.78745862129417e-12	1.99927156055785e-10	1.92427538024195	2.89097484176527e-07	1.78706638059255	0.000874989528179937	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	4799	NFX1	ENSG00000086102	nuclear transcription factor, X-box binding 1	NM_002504	2	682	-0.995579692588805	7.00324376841115e-12	2.05363448862837e-10	-1.10300378505819	6.56767965951139e-07	-0.962274611640309	0.000226545972671248	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	53826	FXYD6	ENSG00000137726	FXYD domain containing ion transport regulator 6	NM_022003	5	685	-1.15939744183897	7.4799210614215e-12	2.18340815448917e-10	-1.53811824943328	3.60735465445094e-11	-0.687280803297873	0.0503606443748008	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	23306	NEMP1	ENSG00000166881	nuclear envelope integral membrane protein 1	NM_015257	2	686	-1.60486610525415	7.48946444311999e-12	2.18340815448917e-10	-1.48609464617265	7.06911595139183e-06	-1.92914163649038	2.94961212363481e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	4192	MDK	ENSG00000110492	midkine	NR_073039	7	689	-1.70803775862762	7.81209562074956e-12	2.26754862582541e-10	-1.91719368704275	2.91722687003805e-08	-1.53618178122047	0.0022234957388422	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	50650	ARHGEF3	ENSG00000163947	Rho guanine nucleotide exchange factor 3	NM_001128616	4	690	-1.11819113067535	7.97850972129456e-12	2.31249588284304e-10	-1.13899797475634	3.18577638357289e-06	-1.19051824004231	8.21058705454237e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	11119	BTN3A1	ENSG00000026950	butyrophilin subfamily 3 member A1	NM_007048	3	693	-0.99406962505339	8.92873526979868e-12	2.57670673392069e-10	-0.856215443785058	4.55682234151367e-05	-1.31788924547635	5.94803117857308e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	1997	ELF1	ENSG00000120690	E74 like ETS transcription factor 1	NM_001145353	2	694	-1.18371405734876	9.45009218793478e-12	2.72323333813412e-10	-1.48284536226916	2.30305691015368e-09	-0.879679731642123	0.00823665593608646	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	107126285	SEPTIN14P20		septin 14 pseudogene 20	NR_040415	1	698	1.74187320990026	1.0082846367258e-11	2.88892327362168e-10	1.67109010325526	1.23573792020826e-05	1.90593919634115	3.01731116709687e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	84279	PRADC1	ENSG00000135617	protease associated domain containing 1	NR_144358	2	699	1.08901382676369	1.01499113292243e-11	2.90397820705518e-10	1.40850346550834	4.54765903217786e-09	0.717859696419656	0.0124989324254924	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	1832	DSP	ENSG00000096696	desmoplakin	NM_001319034	3	702	-2.14916783117615	1.04512890820329e-11	2.97742635828457e-10	-2.36603754758929	1.49884094376608e-07	-1.99165116844946	0.00138064402812777	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	22893	BAHD1	ENSG00000140320	bromo adjacent homology domain containing 1	NM_001301132	3	704	-1.03907512591614	1.1376709950365e-11	3.23185827126916e-10	-1.06596605957947	5.17676634366685e-06	-1.13911350390033	3.34720885930351e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	91351	DDX60L	ENSG00000181381	DExD/H-box 60 like	NM_001291510	3	705	-1.20508440594436	1.20623026085453e-11	3.42175872153614e-10	-1.8072464416292	6.36586818003887e-14	-0.426740430057744	0.255989467493058	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9783	RIMS3	ENSG00000117016	regulating synaptic membrane exocytosis 3	NM_014747	1	706	-1.3884475092379	1.20924292340837e-11	3.42544606589859e-10	-1.20681396999342	3.85340152879503e-05	-1.73965325652444	1.60606640347803e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	23052	ENDOD1	ENSG00000149218	endonuclease domain containing 1	NM_015036	1	707	-0.99055115856668	1.21808602675954e-11	3.4456156222297e-10	-1.28613223278926	2.12701777011852e-09	-0.6459763440849	0.0196005679613345	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	3852	KRT5	ENSG00000186081	keratin 5	NM_000424	1	709	-2.24608476941204	1.25570471085638e-11	3.54200825280914e-10	-2.65107376840898	2.33376018282921e-08	-1.79780053666312	0.00468327456382123	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	141	ADPRH	ENSG00000144843	ADP-ribosylarginine hydrolase	NM_001291949	3	711	-1.10511399274452	1.29786221299622e-11	3.65062537239259e-10	-1.62025106294819	1.09491353525952e-12	-0.46797696442067	0.157683518990331	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	100507331	ZSWIM8-AS1	ENSG00000272589	ZSWIM8 antisense RNA 1	NR_038357	1	714	1.33298844916815	1.38766494121979e-11	3.88682229124013e-10	1.31372675869953	1.16494100028581e-05	1.40820227532937	5.25016732574367e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	3738	KCNA3	ENSG00000177272	potassium voltage-gated channel subfamily A member 3	NR_109845	3	716	-1.20887642031307	1.40638101073514e-11	3.92824215554358e-10	-1.15615829093957	8.15313707939593e-06	-1.35847523773003	9.7316410559731e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	105370401	TRD-AS1	ENSG00000251002	TRD antisense RNA 1	NR_148362	4	717	-1.89660505141639	1.45051768114011e-11	4.04303443811949e-10	-1.90592185592226	1.7750282215169e-06	-2.09882226204081	0.000143074298461266	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	2015	ADGRE1	ENSG00000174837	adhesion G protein-coupled receptor E1	NM_001256254	4	718	0.996103964532225	1.45173489941596e-11	4.04303443811949e-10	0.618080540060161	0.00522710357612335	1.62372497707961	1.28316085745183e-08	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	57493	HEG1	ENSG00000173706	heart development protein with EGF like domains 1	NM_020733	1	719	-1.52188493412497	1.45354355768184e-11	4.04303443811949e-10	-1.64683809339417	5.08206470306816e-08	-1.35069073999283	0.00435418420616171	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	10079	ATP9A	ENSG00000054793	ATPase phospholipid transporting 9A (putative)	NM_006045	1	720	2.0955944988077	1.49484266510107e-11	4.15213311935505e-10	1.9625201406713	1.1129294923892e-05	2.36490970276729	5.30238912876186e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	55281	TMEM140	ENSG00000146859	transmembrane protein 140	NM_018295	1	724	-0.974201183576113	1.62305227162376e-11	4.48334563262479e-10	-1.15327128251424	2.96756035702143e-08	-0.798903986014708	0.00492645808239122	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	254863	TMEM256	ENSG00000205544	transmembrane protein 256	NM_152766	2	725	1.06598599233574	1.62685272394687e-11	4.48764518982255e-10	1.49104091844385	1.04270897852337e-10	0.490123195941283	0.103413373038799	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	4481	MSR1	ENSG00000038945	macrophage scavenger receptor 1	NM_001363744	4	728	-2.11496473130676	1.6730419249095e-11	4.59603921102542e-10	-2.59358224842366	9.60106849239509e-10	-1.6510070855711	0.00920061908602765	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	80003	PCNX2	ENSG00000135749	pecanex 2	NM_014801	1	732	-0.970438411041629	1.69253928830402e-11	4.62419306376941e-10	-0.936790419254271	9.33399268806399e-06	-1.04526424802317	0.000251798910708306	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	401289	LINC01624	ENSG00000227508	long intergenic non-protein coding RNA 1624	NR_104177	2	735	-1.98077384211417	1.97165041882738e-11	5.36476690151412e-10	-2.04948320781276	7.31677321778559e-07	-1.94505764106224	0.000893158171104134	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	126068	ZNF441	ENSG00000197044	zinc finger protein 441	NM_152355	1	736	-2.06786826859393	1.9769340994069e-11	5.37183492582046e-10	-2.24919803142463	6.10102716384388e-07	-2.00299850843762	0.000356159221095165	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	169981	SPIN3	ENSG00000204271	spindlin family member 3	NM_001010862	2	738	-1.76465945988028	2.03783725537042e-11	5.52231805828631e-10	-1.9513657558298	1.22085514716447e-07	-1.56746466971958	0.00268564040628072	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	165140	OXER1	ENSG00000162881	oxoeicosanoid receptor 1	NM_148962	1	739	1.31044422544847	2.05690355611256e-11	5.56644306071653e-10	1.32298813626455	7.48880309580147e-06	1.34989753050292	0.000104358657344588	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	643834	PGA3	ENSG00000229859	pepsinogen A3	NM_001079807	1	741	2.21960910120541	2.13959961418426e-11	5.77404140795357e-10	2.14855444404193	9.70939728990141e-06	2.52334516280419	4.62364644322244e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	401106	ATP13A3-DT		ATP13A3 divergent transcript	NR_033929	1	742	2.25479396623734	2.14227647617458e-11	5.77404140795357e-10	2.31924830897686	5.98630910383594e-07	2.37813219496277	0.000506066670714406	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	116443	GRIN3A	ENSG00000198785	glutamate ionotropic receptor NMDA type subunit 3A	NM_133445	1	744	-2.3101689620846	2.16612827967216e-11	5.82263433671553e-10	-3.03084071620773	1.40229734466928e-10	-1.44767187146123	0.0337428034435468	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	57835	SLC4A5	ENSG00000188687	solute carrier family 4 member 5	NM_133478	2	745	-0.987977089794269	2.17773064090906e-11	5.84596444128057e-10	-0.950539391605543	1.14853629372312e-05	-1.06807858551463	0.000299191024960342	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	283849	EXOC3L1	ENSG00000179044	exocyst complex component 3 like 1	NM_178516	1	747	-2.43851580370237	2.23066289266724e-11	5.97202505896281e-10	-2.75170219189288	3.84736256855828e-08	-2.1003029749401	0.00433711078258869	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
