feature_id	SYMBOL	ENTREZID	ENSEMBL	GENENAME	mapped_any	mapped_symbol	mapped_entrez	mapped_ensembl
NM_000595	LTA	4049	ENSG00000226979	lymphotoxin alpha	TRUE	TRUE	TRUE	TRUE
NM_000595	LTA	4049	ENSG00000238130	lymphotoxin alpha	TRUE	TRUE	TRUE	TRUE
NM_000595	LTA	4049	ENSG00000231408	lymphotoxin alpha	TRUE	TRUE	TRUE	TRUE
NM_000595	LTA	4049	ENSG00000223919	lymphotoxin alpha	TRUE	TRUE	TRUE	TRUE
NM_000595	LTA	4049	ENSG00000226275	lymphotoxin alpha	TRUE	TRUE	TRUE	TRUE
NM_000595	LTA	4049	ENSG00000230279	lymphotoxin alpha	TRUE	TRUE	TRUE	TRUE
NM_000595	LTA	4049	ENSG00000173503	lymphotoxin alpha	TRUE	TRUE	TRUE	TRUE
NM_000597	IGFBP2	3485	ENSG00000115457	insulin like growth factor binding protein 2	TRUE	TRUE	TRUE	TRUE
NM_000598	IGFBP3	3486	ENSG00000146674	insulin like growth factor binding protein 3	TRUE	TRUE	TRUE	TRUE
NM_000601	HGF	3082	ENSG00000019991	hepatocyte growth factor	TRUE	TRUE	TRUE	TRUE
NM_000602	SERPINE1	5054	ENSG00000106366	serpin family E member 1	TRUE	TRUE	TRUE	TRUE
NM_000603	NOS3	4846	ENSG00000164867	nitric oxide synthase 3	TRUE	TRUE	TRUE	TRUE
NM_000606	C8G	733	ENSG00000176919	complement C8 gamma chain	TRUE	TRUE	TRUE	TRUE
NM_000607	ORM1	5004	ENSG00000229314	orosomucoid 1	TRUE	TRUE	TRUE	TRUE
NM_000608	ORM2	5005	ENSG00000228278	orosomucoid 2	TRUE	TRUE	TRUE	TRUE
NM_000610	CD44	960	ENSG00000026508	CD44 molecule (Indian blood group)	TRUE	TRUE	TRUE	TRUE
NM_000611	CD59	966	ENSG00000085063	CD59 molecule (CD59 blood group)	TRUE	TRUE	TRUE	TRUE
NM_000615	NCAM1	4684	ENSG00000149294	neural cell adhesion molecule 1	TRUE	TRUE	TRUE	TRUE
NM_000617	SLC11A2	4891	ENSG00000110911	solute carrier family 11 member 2	TRUE	TRUE	TRUE	TRUE
NM_000618	IGF1	3479	ENSG00000017427	insulin like growth factor 1	TRUE	TRUE	TRUE	TRUE
NM_000619	IFNG	3458	ENSG00000111537	interferon gamma	TRUE	TRUE	TRUE	TRUE
NM_000633	BCL2	596	ENSG00000171791	BCL2 apoptosis regulator	TRUE	TRUE	TRUE	TRUE
NM_000635	RFX2	5990	ENSG00000087903	regulatory factor X2	TRUE	TRUE	TRUE	TRUE
NM_000637	GSR	2936	ENSG00000104687	glutathione-disulfide reductase	TRUE	TRUE	TRUE	TRUE
NM_000639	FASLG	356	ENSG00000117560	Fas ligand	TRUE	TRUE	TRUE	TRUE
NM_000641	IL11	3589	ENSG00000095752	interleukin 11	TRUE	TRUE	TRUE	TRUE
NM_000642	AGL	178	ENSG00000162688	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	TRUE	TRUE	TRUE	TRUE
NM_000643	AGL	178	ENSG00000162688	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	TRUE	TRUE	TRUE	TRUE
NM_000644	AGL	178	ENSG00000162688	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	TRUE	TRUE	TRUE	TRUE
NM_000646	AGL	178	ENSG00000162688	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	TRUE	TRUE	TRUE	TRUE
NM_000651	CR1	1378	ENSG00000203710	complement C3b/C4b receptor 1 (Knops blood group)	TRUE	TRUE	TRUE	TRUE
NM_000657	BCL2	596	ENSG00000171791	BCL2 apoptosis regulator	TRUE	TRUE	TRUE	TRUE
NM_000661	RPL9	6133	ENSG00000163682	ribosomal protein L9	TRUE	TRUE	TRUE	TRUE
NM_000662	NAT1	9	ENSG00000171428	N-acetyltransferase 1	TRUE	TRUE	TRUE	TRUE
NM_000663	ABAT	18	ENSG00000183044	4-aminobutyrate aminotransferase	TRUE	TRUE	TRUE	TRUE
NM_000666	ACY1	95	ENSG00000243989	aminoacylase 1	TRUE	TRUE	TRUE	TRUE
NM_000676	ADORA2B	136	ENSG00000170425	adenosine A2b receptor	TRUE	TRUE	TRUE	TRUE
NM_000677	ADORA3	140	ENSG00000282608	adenosine A3 receptor	TRUE	TRUE	TRUE	TRUE
NM_000681	ADRA2A	150	ENSG00000150594	adrenoceptor alpha 2A	TRUE	TRUE	TRUE	TRUE
NM_000689	ALDH1A1	216	ENSG00000165092	aldehyde dehydrogenase 1 family member A1	TRUE	TRUE	TRUE	TRUE
NM_000690	ALDH2	217	ENSG00000111275	aldehyde dehydrogenase 2 family member	TRUE	TRUE	TRUE	TRUE
NM_000692	ALDH1B1	219	ENSG00000137124	aldehyde dehydrogenase 1 family member B1	TRUE	TRUE	TRUE	TRUE
NM_000697	ALOX12	239	ENSG00000108839	arachidonate 12-lipoxygenase, 12S type	TRUE	TRUE	TRUE	TRUE
NM_000699	AMY2A	279	ENSG00000243480	amylase alpha 2A	TRUE	TRUE	TRUE	TRUE
NM_000706	AVPR1A	552	ENSG00000166148	arginine vasopressin receptor 1A	TRUE	TRUE	TRUE	TRUE
NM_000713	BLVRB	645	ENSG00000090013	biliverdin reductase B	TRUE	TRUE	TRUE	TRUE
NM_000714	TSPO	706	ENSG00000100300	translocator protein	TRUE	TRUE	TRUE	TRUE
NM_000715	C4BPA	722	ENSG00000123838	complement component 4 binding protein alpha	TRUE	TRUE	TRUE	TRUE
NM_000717	CA4	762	ENSG00000167434	carbonic anhydrase 4	TRUE	TRUE	TRUE	TRUE
NM_000721	CACNA1E	777	ENSG00000198216	calcium voltage-gated channel subunit alpha1 E	TRUE	TRUE	TRUE	TRUE
NM_000725	CACNB3	784	ENSG00000167535	calcium voltage-gated channel auxiliary subunit beta 3	TRUE	TRUE	TRUE	TRUE
NM_000732	CD3D	915	ENSG00000167286	CD3 delta subunit of T-cell receptor complex	TRUE	TRUE	TRUE	TRUE
NM_000733	CD3E	916	ENSG00000198851	CD3 epsilon subunit of T-cell receptor complex	TRUE	TRUE	TRUE	TRUE
NM_000740	CHRM3	1131	ENSG00000133019	cholinergic receptor muscarinic 3	TRUE	TRUE	TRUE	TRUE
NM_000745	CHRNA5	1138	ENSG00000169684	cholinergic receptor nicotinic alpha 5 subunit	TRUE	TRUE	TRUE	TRUE
NM_000757	CSF1	1435	ENSG00000184371	colony stimulating factor 1	TRUE	TRUE	TRUE	TRUE
NM_000769	CYP2C19	1557	ENSG00000165841	cytochrome P450 family 2 subfamily C member 19	TRUE	TRUE	TRUE	TRUE
NM_000771	CYP2C9	1559	ENSG00000138109	cytochrome P450 family 2 subfamily C member 9	TRUE	TRUE	TRUE	TRUE
NM_000784	CYP27A1	1593	ENSG00000135929	cytochrome P450 family 27 subfamily A member 1	TRUE	TRUE	TRUE	TRUE
NM_000786	CYP51A1	1595	ENSG00000001630	cytochrome P450 family 51 subfamily A member 1	TRUE	TRUE	TRUE	TRUE
NM_000788	DCK	1633	ENSG00000156136	deoxycytidine kinase	TRUE	TRUE	TRUE	TRUE
NM_000789	ACE	1636	ENSG00000159640	angiotensin I converting enzyme	TRUE	TRUE	TRUE	TRUE
NM_000791	DHFR	1719	ENSG00000228716	dihydrofolate reductase	TRUE	TRUE	TRUE	TRUE
NM_000797	DRD4	1815	ENSG00000069696	dopamine receptor D4	TRUE	TRUE	TRUE	TRUE
NM_000797	DRD4	1815	ENSG00000276825	dopamine receptor D4	TRUE	TRUE	TRUE	TRUE
NM_000803	FOLR2	2350	ENSG00000165457	folate receptor beta	TRUE	TRUE	TRUE	TRUE
NM_000804	FOLR3	2352	ENSG00000110203	folate receptor gamma	TRUE	TRUE	TRUE	TRUE
NM_000820	GAS6	2621	ENSG00000183087	growth arrest specific 6	TRUE	TRUE	TRUE	TRUE
NM_000825	GNRH1	2796	ENSG00000147437	gonadotropin releasing hormone 1	TRUE	TRUE	TRUE	TRUE
NM_000836	GRIN2D	2906	ENSG00000105464	glutamate ionotropic receptor NMDA type subunit 2D	TRUE	TRUE	TRUE	TRUE
NM_000843	GRM6	2916	ENSG00000113262	glutamate metabotropic receptor 6	TRUE	TRUE	TRUE	TRUE
NM_000848	GSTM2	2946	ENSG00000213366	glutathione S-transferase mu 2	TRUE	TRUE	TRUE	TRUE
NM_000850	GSTM4	2948	ENSG00000168765	glutathione S-transferase mu 4	TRUE	TRUE	TRUE	TRUE
NM_000851	GSTM5	2949	ENSG00000134201	glutathione S-transferase mu 5	TRUE	TRUE	TRUE	TRUE
NM_000853	GSTT1	2952	ENSG00000277656	glutathione S-transferase theta 1	TRUE	TRUE	TRUE	TRUE
NM_000856	GUCY1A1	2982	ENSG00000164116	guanylate cyclase 1 soluble subunit alpha 1	TRUE	TRUE	TRUE	TRUE
NM_000857	GUCY1B1	2983	ENSG00000061918	guanylate cyclase 1 soluble subunit beta 1	TRUE	TRUE	TRUE	TRUE
NM_000858	GUK1	2987	ENSG00000143774	guanylate kinase 1	TRUE	TRUE	TRUE	TRUE
NM_000859	HMGCR	3156	ENSG00000113161	3-hydroxy-3-methylglutaryl-CoA reductase	TRUE	TRUE	TRUE	TRUE
NM_000860	HPGD	3248	ENSG00000164120	15-hydroxyprostaglandin dehydrogenase	TRUE	TRUE	TRUE	TRUE
NM_000871	HTR6	3362	ENSG00000158748	5-hydroxytryptamine receptor 6	TRUE	TRUE	TRUE	TRUE
NM_000875	IGF1R	3480	ENSG00000140443	insulin like growth factor 1 receptor	TRUE	TRUE	TRUE	TRUE
NM_000877	IL1R1	3554	ENSG00000115594	interleukin 1 receptor type 1	TRUE	TRUE	TRUE	TRUE
NM_000878	IL2RB	3560	ENSG00000100385	interleukin 2 receptor subunit beta	TRUE	TRUE	TRUE	TRUE
NM_000885	ITGA4	3676	ENSG00000115232	integrin subunit alpha 4	TRUE	TRUE	TRUE	TRUE
NM_000887	ITGAX	3687	ENSG00000140678	integrin subunit alpha X	TRUE	TRUE	TRUE	TRUE
NM_000890	KCNJ5	3762	ENSG00000120457	potassium inwardly rectifying channel subfamily J member 5	TRUE	TRUE	TRUE	TRUE
NM_000891	KCNJ2	3759	ENSG00000123700	potassium inwardly rectifying channel subfamily J member 2	TRUE	TRUE	TRUE	TRUE
NM_000896	CYP4F3	4051	ENSG00000186529	cytochrome P450 family 4 subfamily F member 3	TRUE	TRUE	TRUE	TRUE
NM_000898	MAOB	4129	ENSG00000069535	monoamine oxidase B	TRUE	TRUE	TRUE	TRUE
NM_000900	MGP	4256	ENSG00000111341	matrix Gla protein	TRUE	TRUE	TRUE	TRUE
NM_000901	NR3C2	4306	ENSG00000151623	nuclear receptor subfamily 3 group C member 2	TRUE	TRUE	TRUE	TRUE
NM_000902	MME	4311	ENSG00000196549	membrane metalloendopeptidase	TRUE	TRUE	TRUE	TRUE
NM_000903	NQO1	1728	ENSG00000181019	NAD(P)H quinone dehydrogenase 1	TRUE	TRUE	TRUE	TRUE
NM_000904	NQO2	4835	ENSG00000124588	N-ribosyldihydronicotinamide:quinone dehydrogenase 2	TRUE	TRUE	TRUE	TRUE
NM_000917	P4HA1	5033	ENSG00000122884	prolyl 4-hydroxylase subunit alpha 1	TRUE	TRUE	TRUE	TRUE
NM_000919	PAM	5066	ENSG00000145730	peptidylglycine alpha-amidating monooxygenase	TRUE	TRUE	TRUE	TRUE
NM_000920	PC	5091	ENSG00000173599	pyruvate carboxylase	TRUE	TRUE	TRUE	TRUE
NM_000922	PDE3B	5140	ENSG00000152270	phosphodiesterase 3B	TRUE	TRUE	TRUE	TRUE
NM_000927	ABCB1	5243	ENSG00000085563	ATP binding cassette subfamily B member 1	TRUE	TRUE	TRUE	TRUE
NM_000932	PLCB3	5331	ENSG00000149782	phospholipase C beta 3	TRUE	TRUE	TRUE	TRUE
NM_000934	SERPINF2	5345	ENSG00000167711	serpin family F member 2	TRUE	TRUE	TRUE	TRUE
NM_000934	SERPINF2	5345	ENSG00000276838	serpin family F member 2	TRUE	TRUE	TRUE	TRUE
NM_000939	POMC	5443	ENSG00000115138	proopiomelanocortin	TRUE	TRUE	TRUE	TRUE
NM_000944	PPP3CA	5530	ENSG00000138814	protein phosphatase 3 catalytic subunit alpha	TRUE	TRUE	TRUE	TRUE
NM_000945	PPP3R1	5534	ENSG00000221823	protein phosphatase 3 regulatory subunit B, alpha	TRUE	TRUE	TRUE	TRUE
NM_000946	PRIM1	5557	ENSG00000198056	DNA primase subunit 1	TRUE	TRUE	TRUE	TRUE
NM_000947	PRIM2	5558	ENSG00000146143	DNA primase subunit 2	TRUE	TRUE	TRUE	TRUE
NM_000949	PRLR	5618	ENSG00000113494	prolactin receptor	TRUE	TRUE	TRUE	TRUE
NM_000953	PTGDR	5729	ENSG00000168229	prostaglandin D2 receptor	TRUE	TRUE	TRUE	TRUE
NM_000954	PTGDS	5730	ENSG00000107317	prostaglandin D2 synthase	TRUE	TRUE	TRUE	TRUE
NM_000956	PTGER2	5732	ENSG00000125384	prostaglandin E receptor 2	TRUE	TRUE	TRUE	TRUE
NM_000958	PTGER4	5734	ENSG00000171522	prostaglandin E receptor 4	TRUE	TRUE	TRUE	TRUE
NM_000960	PTGIR	5739	ENSG00000160013	prostaglandin I2 receptor	TRUE	TRUE	TRUE	TRUE
NM_000963	PTGS2	5743	ENSG00000073756	prostaglandin-endoperoxide synthase 2	TRUE	TRUE	TRUE	TRUE
NM_000978	RPL23	9349	ENSG00000125691	ribosomal protein L23	TRUE	TRUE	TRUE	TRUE
NM_000992	RPL29	6159	ENSG00000162244	ribosomal protein L29	TRUE	TRUE	TRUE	TRUE
NM_000993	RPL31	6160	ENSG00000071082	ribosomal protein L31	TRUE	TRUE	TRUE	TRUE
NM_000995	RPL34	6164	ENSG00000109475	ribosomal protein L34	TRUE	TRUE	TRUE	TRUE
NM_000999	RPL38	6169	ENSG00000172809	ribosomal protein L38	TRUE	TRUE	TRUE	TRUE
NM_001001132	ITSN1	6453	ENSG00000205726	intersectin 1	TRUE	TRUE	TRUE	TRUE
NM_001001290	SLC2A9	56606	ENSG00000109667	solute carrier family 2 member 9	TRUE	TRUE	TRUE	TRUE
NM_001001323	ATP2B1	490	ENSG00000070961	ATPase plasma membrane Ca2+ transporting 1	TRUE	TRUE	TRUE	TRUE
NM_001001330	REEP3	221035	ENSG00000165476	receptor accessory protein 3	TRUE	TRUE	TRUE	TRUE
NM_001001389	CD44	960	ENSG00000026508	CD44 molecule (Indian blood group)	TRUE	TRUE	TRUE	TRUE
NM_001001390	CD44	960	ENSG00000026508	CD44 molecule (Indian blood group)	TRUE	TRUE	TRUE	TRUE
NM_001001391	CD44	960	ENSG00000026508	CD44 molecule (Indian blood group)	TRUE	TRUE	TRUE	TRUE
NM_001001392	CD44	960	ENSG00000026508	CD44 molecule (Indian blood group)	TRUE	TRUE	TRUE	TRUE
NM_001001396	ATP2B4	493	ENSG00000058668	ATPase plasma membrane Ca2+ transporting 4	TRUE	TRUE	TRUE	TRUE
NM_001001415	ZNF429	353088	ENSG00000197013	zinc finger protein 429	TRUE	TRUE	TRUE	TRUE
NM_001001436	C16orf87	388272	ENSG00000155330	chromosome 16 open reading frame 87	TRUE	TRUE	TRUE	TRUE
NM_001001437	CCL3L3	414062	ENSG00000276085	C-C motif chemokine ligand 3 like 3	TRUE	TRUE	TRUE	TRUE
NM_001001437	CCL3L3	414062	ENSG00000277796	C-C motif chemokine ligand 3 like 3	TRUE	TRUE	TRUE	TRUE
NM_001001437	CCL3L3	414062	ENSG00000277768	C-C motif chemokine ligand 3 like 3	TRUE	TRUE	TRUE	TRUE
NM_001001437	CCL3L3	414062	ENSG00000277336	C-C motif chemokine ligand 3 like 3	TRUE	TRUE	TRUE	TRUE
NM_001001438	LSS	4047	ENSG00000160285	lanosterol synthase	TRUE	TRUE	TRUE	TRUE
NM_001001438	LSS	4047	ENSG00000281289	lanosterol synthase	TRUE	TRUE	TRUE	TRUE
NM_001001479	SLC35E4	339665	ENSG00000100036	solute carrier family 35 member E4	TRUE	TRUE	TRUE	TRUE
NM_001001481	UBE2W	55284	ENSG00000104343	ubiquitin conjugating enzyme E2 W	TRUE	TRUE	TRUE	TRUE
NM_001001483	ZDHHC13	54503	ENSG00000177054	zinc finger DHHC-type palmitoyltransferase 13	TRUE	TRUE	TRUE	TRUE
NM_001001484	PTER	9317	ENSG00000165983	phosphotriesterase related	TRUE	TRUE	TRUE	TRUE
NM_001001485	ATP2C1	27032	ENSG00000017260	ATPase secretory pathway Ca2+ transporting 1	TRUE	TRUE	TRUE	TRUE
NM_001001503	NDUFV3	4731	ENSG00000160194	NADH:ubiquinone oxidoreductase subunit V3	TRUE	TRUE	TRUE	TRUE
NM_001001522	TAGLN	6876	ENSG00000149591	transgelin	TRUE	TRUE	TRUE	TRUE
NM_001001523	RORC	6097	ENSG00000143365	RAR related orphan receptor C	TRUE	TRUE	TRUE	TRUE
NM_001001547	CD36	948	ENSG00000135218	CD36 molecule	TRUE	TRUE	TRUE	TRUE
NM_001001549	GRB10	2887	ENSG00000106070	growth factor receptor bound protein 10	TRUE	TRUE	TRUE	TRUE
NM_001001550	GRB10	2887	ENSG00000106070	growth factor receptor bound protein 10	TRUE	TRUE	TRUE	TRUE
NM_001001551	IDNK	414328	ENSG00000148057	IDNK gluconokinase	TRUE	TRUE	TRUE	TRUE
NM_001001555	GRB10	2887	ENSG00000106070	growth factor receptor bound protein 10	TRUE	TRUE	TRUE	TRUE
NM_001001556	GALK2	2585	ENSG00000156958	galactokinase 2	TRUE	TRUE	TRUE	TRUE
NM_001001655	ALKBH2	121642	ENSG00000189046	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase	TRUE	TRUE	TRUE	TRUE
NM_001001660	ETFRF1	144363	ENSG00000205707	electron transfer flavoprotein regulatory factor 1	TRUE	TRUE	TRUE	TRUE
NM_001001661	ZNF425	155054	ENSG00000204947	zinc finger protein 425	TRUE	TRUE	TRUE	TRUE
NM_001001662	ZNF782	158431	ENSG00000196597	zinc finger protein 782	TRUE	TRUE	TRUE	TRUE
NM_001001664	SPOPL	339745	ENSG00000144228	speckle type BTB/POZ protein like	TRUE	TRUE	TRUE	TRUE
NM_001001668	ZNF470	388566	ENSG00000197016	zinc finger protein 470	TRUE	TRUE	TRUE	TRUE
NM_001001669	ARHGEF37	389337	ENSG00000183111	Rho guanine nucleotide exchange factor 37	TRUE	TRUE	TRUE	TRUE
NM_001001712	LCN10	414332	ENSG00000187922	lipocalin 10	TRUE	TRUE	TRUE	TRUE
NM_001001790	TOMM5	401505	ENSG00000175768	translocase of outer mitochondrial membrane 5	TRUE	TRUE	TRUE	TRUE
NM_001001851	ITIH5	80760	ENSG00000123243	inter-alpha-trypsin inhibitor heavy chain 5	TRUE	TRUE	TRUE	TRUE
NM_001001895	UBASH3A	53347	ENSG00000160185	ubiquitin associated and SH3 domain containing A	TRUE	TRUE	TRUE	TRUE
NM_001001957	OR2W3	343171	ENSG00000238243	olfactory receptor family 2 subfamily W member 3	TRUE	TRUE	TRUE	TRUE
NM_001001974	PLEKHA1	59338	ENSG00000107679	pleckstrin homology domain containing A1	TRUE	TRUE	TRUE	TRUE
NM_001001976	ATE1	11101	ENSG00000107669	arginyltransferase 1	TRUE	TRUE	TRUE	TRUE
NM_001001992	USP16	10600	ENSG00000156256	ubiquitin specific peptidase 16	TRUE	TRUE	TRUE	TRUE
NM_001001992	USP16	10600	ENSG00000291527	ubiquitin specific peptidase 16	TRUE	TRUE	TRUE	TRUE
NM_001002009	NT5C3A	51251	ENSG00000122643	5'-nucleotidase, cytosolic IIIA	TRUE	TRUE	TRUE	TRUE
NM_001002010	NT5C3A	51251	ENSG00000122643	5'-nucleotidase, cytosolic IIIA	TRUE	TRUE	TRUE	TRUE
NM_001002029	C4B	721	ENSG00000224389	complement C4B (Chido blood group)	TRUE	TRUE	TRUE	TRUE
NM_001002029	C4B	721	ENSG00000228267	complement C4B (Chido blood group)	TRUE	TRUE	TRUE	TRUE
NM_001002029	C4B	721	ENSG00000236625	complement C4B (Chido blood group)	TRUE	TRUE	TRUE	TRUE
NM_001002029	C4B	721	ENSG00000224639	complement C4B (Chido blood group)	TRUE	TRUE	TRUE	TRUE
NM_001002029	C4B	721	ENSG00000228454	complement C4B (Chido blood group)	TRUE	TRUE	TRUE	TRUE
NM_001002030	ECHDC1	55862	ENSG00000093144	ethylmalonyl-CoA decarboxylase 1	TRUE	TRUE	TRUE	TRUE
NM_001002034	PHETA2	150368	ENSG00000177096	PH domain containing endocytic trafficking adaptor 2	TRUE	TRUE	TRUE	TRUE
NM_001002257	LCLAT1	253558	ENSG00000172954	lysocardiolipin acyltransferase 1	TRUE	TRUE	TRUE	TRUE
NM_001002264	EPSTI1	94240	ENSG00000133106	epithelial stromal interaction 1	TRUE	TRUE	TRUE	TRUE
NM_001002269	EXOSC3	51010	ENSG00000107371	exosome component 3	TRUE	TRUE	TRUE	TRUE
NM_001002273	FCGR2B	2213	ENSG00000072694	Fc gamma receptor IIb	TRUE	TRUE	TRUE	TRUE
NM_001002274	FCGR2B	2213	ENSG00000072694	Fc gamma receptor IIb	TRUE	TRUE	TRUE	TRUE
NM_001002275	FCGR2B	2213	ENSG00000072694	Fc gamma receptor IIb	TRUE	TRUE	TRUE	TRUE
NM_001002292	WLS	79971	ENSG00000116729	Wnt ligand secretion mediator	TRUE	TRUE	TRUE	TRUE
NM_001002295	GATA3	2625	ENSG00000107485	GATA binding protein 3	TRUE	TRUE	TRUE	TRUE
NM_001002756	NFU1	27247	ENSG00000169599	NFU1 iron-sulfur cluster scaffold	TRUE	TRUE	TRUE	TRUE
NM_001002759	SFR1	119392	ENSG00000156384	SWI5 dependent homologous recombination repair protein 1	TRUE	TRUE	TRUE	TRUE
NM_001002796	MCTP1	79772	ENSG00000175471	multiple C2 and transmembrane domain containing 1	TRUE	TRUE	TRUE	TRUE
NM_001002800	SMC4	10051	ENSG00000113810	structural maintenance of chromosomes 4	TRUE	TRUE	TRUE	TRUE
NM_001002811	PDE4DIP	9659	ENSG00000178104	phosphodiesterase 4D interacting protein	TRUE	TRUE	TRUE	TRUE
NM_001002812	PDE4DIP	9659	ENSG00000178104	phosphodiesterase 4D interacting protein	TRUE	TRUE	TRUE	TRUE
NM_001002841	MYL4	4635	ENSG00000198336	myosin light chain 4	TRUE	TRUE	TRUE	TRUE
NM_001002843	ZNF280D	54816	ENSG00000137871	zinc finger protein 280D	TRUE	TRUE	TRUE	TRUE
NM_001002843	ZNF280D	54816	ENSG00000285253	zinc finger protein 280D	TRUE	TRUE	TRUE	TRUE
NM_001002844	ZNF280D	54816	ENSG00000137871	zinc finger protein 280D	TRUE	TRUE	TRUE	TRUE
NM_001002844	ZNF280D	54816	ENSG00000285253	zinc finger protein 280D	TRUE	TRUE	TRUE	TRUE
NM_001002862	DERL3	91319	ENSG00000099958	derlin 3	TRUE	TRUE	TRUE	TRUE
NM_001002862	DERL3	91319	ENSG00000274437	derlin 3	TRUE	TRUE	TRUE	TRUE
NM_001002876	CENPM	79019	ENSG00000100162	centromere protein M	TRUE	TRUE	TRUE	TRUE
NM_001002880	CBY1	25776	ENSG00000100211	chibby 1, beta catenin antagonist	TRUE	TRUE	TRUE	TRUE
NM_001002912	ERICH3	127254	ENSG00000178965	glutamate rich 3	TRUE	TRUE	TRUE	TRUE
NM_001002913	PTRH1	138428	ENSG00000187024	peptidyl-tRNA hydrolase 1 homolog	TRUE	TRUE	TRUE	TRUE
NM_001002914	KCTD11	147040	ENSG00000213859	potassium channel tetramerization domain containing 11	TRUE	TRUE	TRUE	TRUE
NM_001002914	KCTD11	147040	ENSG00000288399	potassium channel tetramerization domain containing 11	TRUE	TRUE	TRUE	TRUE
NM_001002924	AP3S1	1176	ENSG00000177879	adaptor related protein complex 3 subunit sigma 1	TRUE	TRUE	TRUE	TRUE
NM_001002926	POLR1F	221830	ENSG00000105849	RNA polymerase I subunit F	TRUE	TRUE	TRUE	TRUE
NM_001003406	CACNA1I	8911	ENSG00000100346	calcium voltage-gated channel subunit alpha1 I	TRUE	TRUE	TRUE	TRUE
NM_001003652	SMAD2	4087	ENSG00000175387	SMAD family member 2	TRUE	TRUE	TRUE	TRUE
NM_001003674	LDLRAD4	753	ENSG00000168675	low density lipoprotein receptor class A domain containing 4	TRUE	TRUE	TRUE	TRUE
NM_001003675	LDLRAD4	753	ENSG00000168675	low density lipoprotein receptor class A domain containing 4	TRUE	TRUE	TRUE	TRUE
NM_001003676	CSTPP1	79096	ENSG00000149179	centriolar satellite-associated tubulin polyglutamylase complex regulator 1	TRUE	TRUE	TRUE	TRUE
NM_001003677	CSTPP1	79096	ENSG00000149179	centriolar satellite-associated tubulin polyglutamylase complex regulator 1	TRUE	TRUE	TRUE	TRUE
NM_001003679	LEPR	3953	ENSG00000116678	leptin receptor	TRUE	TRUE	TRUE	TRUE
NM_001003681	HMGXB4	10042	ENSG00000100281	HMG-box containing 4	TRUE	TRUE	TRUE	TRUE
NM_001003693	LY6G6F	259215	ENSG00000204424	lymphocyte antigen 6 family member G6F	TRUE	TRUE	TRUE	TRUE
NM_001003693	LY6G6F	259215	ENSG00000239741	lymphocyte antigen 6 family member G6F	TRUE	TRUE	TRUE	TRUE
NM_001003693	LY6G6F	259215	ENSG00000240008	lymphocyte antigen 6 family member G6F	TRUE	TRUE	TRUE	TRUE
NM_001003693	LY6G6F	259215	ENSG00000243003	lymphocyte antigen 6 family member G6F	TRUE	TRUE	TRUE	TRUE
NM_001003693	LY6G6F	259215	ENSG00000240957	lymphocyte antigen 6 family member G6F	TRUE	TRUE	TRUE	TRUE
NM_001003693	LY6G6F	259215	ENSG00000243804	lymphocyte antigen 6 family member G6F	TRUE	TRUE	TRUE	TRUE
NM_001003693	LY6G6F	259215	ENSG00000241822	lymphocyte antigen 6 family member G6F	TRUE	TRUE	TRUE	TRUE
NM_001003698	RREB1	6239	ENSG00000124782	ras responsive element binding protein 1	TRUE	TRUE	TRUE	TRUE
NM_001003699	RREB1	6239	ENSG00000124782	ras responsive element binding protein 1	TRUE	TRUE	TRUE	TRUE
NM_001003700	RREB1	6239	ENSG00000124782	ras responsive element binding protein 1	TRUE	TRUE	TRUE	TRUE
NM_001003702	ARHGEF35	445328	ENSG00000213214	Rho guanine nucleotide exchange factor 35	TRUE	TRUE	TRUE	TRUE
NM_001003702	ARHGEF35	445328	ENSG00000288422	Rho guanine nucleotide exchange factor 35	TRUE	TRUE	TRUE	TRUE
NM_001003704	MTFP1	51537	ENSG00000242114	mitochondrial fission process 1	TRUE	TRUE	TRUE	TRUE
NM_001003712	OSBPL8	114882	ENSG00000091039	oxysterol binding protein like 8	TRUE	TRUE	TRUE	TRUE
NM_001003714	ATP5MF	9551	ENSG00000241468	ATP synthase membrane subunit f	TRUE	TRUE	TRUE	TRUE
NM_001003715	RECQL5	9400	ENSG00000108469	RecQ like helicase 5	TRUE	TRUE	TRUE	TRUE
NM_001003716	RECQL5	9400	ENSG00000108469	RecQ like helicase 5	TRUE	TRUE	TRUE	TRUE
NM_001003790	ERLIN2	11160	ENSG00000147475	ER lipid raft associated 2	TRUE	TRUE	TRUE	TRUE
NM_001003791	ERLIN2	11160	ENSG00000147475	ER lipid raft associated 2	TRUE	TRUE	TRUE	TRUE
NM_001003799	TARP	445347	ENSG00000289746	TCR gamma alternate reading frame protein	TRUE	TRUE	TRUE	TRUE
NM_001003799	TARP	445347	ENSG00000211689	TCR gamma alternate reading frame protein	TRUE	TRUE	TRUE	TRUE
NM_001003800	BICD2	23299	ENSG00000185963	BICD cargo adaptor 2	TRUE	TRUE	TRUE	TRUE
