scoring_population	base_sample_id	projection_role	final_module_id	final_module_label	final_module_direction	gsva_score
primary_only_reference	DefiniteBacterial_44	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.42636576974636
primary_only_reference	DefiniteBacterial_45	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.208372329883286
primary_only_reference	DefiniteBacterial_46	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.525319027076744
primary_only_reference	DefiniteBacterial_47	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.231390949379304
primary_only_reference	DefiniteBacterial_48	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.710381931103784
primary_only_reference	DefiniteBacterial_49	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.533263702876595
primary_only_reference	DefiniteBacterial_50	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.647849613775347
primary_only_reference	DefiniteBacterial_51	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.671020437040984
primary_only_reference	DefiniteBacterial_52	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.471119325328897
primary_only_reference	DefiniteViral_01	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.721071657617264
primary_only_reference	DefiniteViral_02	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.757826272821501
primary_only_reference	DefiniteViral_03	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.539748953974895
primary_only_reference	DefiniteViral_04	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.796196040412288
primary_only_reference	DefiniteViral_05	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.548305349100407
primary_only_reference	DefiniteViral_06	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.732457491518835
primary_only_reference	DefiniteViral_07	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.849103853119333
primary_only_reference	DefiniteViral_08	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.705469597597386
primary_only_reference	DefiniteViral_09	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.697033654004542
primary_only_reference	DefiniteViral_10	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.625234285155005
primary_only_reference	DefiniteViral_11	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.484835264187045
primary_only_reference	DefiniteViral_12	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.167966965704994
primary_only_reference	DefiniteViral_13	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.813549717747777
primary_only_reference	DefiniteViral_14	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.262039887839211
primary_only_reference	DefiniteViral_15	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.522003702108458
primary_only_reference	DefiniteViral_16	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.600835185669457
primary_only_reference	DefiniteViral_17	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.655557386913118
primary_only_reference	DefiniteViral_18	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.570299899488088
primary_only_reference	DefiniteViral_19	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.0940998640085831
primary_only_reference	DefiniteViral_20	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.496632166189532
primary_only_reference	DefiniteViral_21	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.731578999800751
primary_only_reference	DefiniteViral_22	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.490757014208952
primary_only_reference	DefiniteViral_23	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.494840977795243
primary_only_reference	DefiniteViral_24	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.460761540471952
primary_only_reference	DefiniteViral_25	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.260131571712085
primary_only_reference	DefiniteViral_26	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.532013651723665
primary_only_reference	DefiniteViral_27	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.547654227252368
primary_only_reference	DefiniteViral_28	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.595356644749947
primary_only_reference	DefiniteViral_29	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.704281113807107
primary_only_reference	DefiniteViral_30	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.674134069755704
primary_only_reference	DefiniteViral_31	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.584371507004191
primary_only_reference	DefiniteViral_32	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.867357649981953
primary_only_reference	DefiniteViral_33	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.512909568282361
primary_only_reference	DefiniteViral_34	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.214515051139005
primary_only_reference	DefiniteViral_35	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.90145821766779
primary_only_reference	DefiniteViral_36	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.356976738081616
primary_only_reference	DefiniteViral_37	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.731464159747257
primary_only_reference	DefiniteViral_38	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.658458167359233
primary_only_reference	DefiniteViral_39	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.441215218902862
primary_only_reference	DefiniteViral_40	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.797991597517302
primary_only_reference	DefiniteViral_41	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.689751549570683
primary_only_reference	DefiniteViral_42	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.76002432431356
primary_only_reference	DefiniteViral_43	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.558328420401926
primary_only_reference	DefiniteViral_44	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.710613785263056
primary_only_reference	DefiniteViral_45	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.337907949790795
primary_only_reference	DefiniteViral_46	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.429939439678294
primary_only_reference	DefiniteViral_47	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.450661087866106
primary_only_reference	DefiniteViral_48	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.6982884965955
primary_only_reference	DefiniteViral_49	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.393060409217191
primary_only_reference	DefiniteViral_50	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.738625536193788
primary_only_reference	DefiniteViral_51	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.483505083509519
primary_only_reference	DefiniteViral_52	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.717576874398457
primary_only_reference	DefiniteViral_53	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.890029455234289
primary_only_reference	DefiniteViral_54	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.141483118865293
primary_only_reference	DefiniteViral_55	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.833965050455329
primary_only_reference	DefiniteViral_56	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.409972025749794
primary_only_reference	DefiniteViral_57	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.311134459241221
primary_only_reference	DefiniteViral_58	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.282585140609114
primary_only_reference	DefiniteViral_59	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.344264358614161
primary_only_reference	DefiniteViral_60	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.00458750023453447
primary_only_reference	DefiniteViral_61	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.401519055176535
primary_only_reference	DefiniteViral_62	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.540239757543037
primary_only_reference	DefiniteViral_63	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.630272793042669
primary_only_reference	DefiniteViral_64	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.645097117193195
primary_only_reference	DefiniteViral_65	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.517146076012663
primary_only_reference	DefiniteViral_66	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.59281400585408
primary_only_reference	DefiniteViral_67	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.441515014031021
primary_only_reference	DefiniteViral_68	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.530313026267818
